,folA_1_56_B_MM10,folA_1_56_B_MM11,folA_1_56_B_MM14,folA_1_56_B_MM2,folA_1_56_B_MM3,folA_1_56_B_MM6,folA_1_56_B_MM9,folA_1_56_C,folA_3_242_B_MM3,folA_3_242_C,negC_rand_42,thyA_1_60_B_MM12,thyA_1_60_B_MM13,thyA_1_60_B_MM2,thyA_1_60_C,thyA_3_233_B_MM4,thyA_3_233_B_MM5,thyA_3_233_B_MM6,thyA_3_233_B_MM7,thyA_3_233_C
folA_1_56_B_MM10,10693.0,2420.0,1888.0,2645.0,2170.0,2417.0,2475.0,1457.0,976.0,1941.0,555.0,660.0,1926.0,1228.0,778.0,4744.0,2493.0,2079.0,761.0,3144.0
folA_1_56_B_MM11,2576.0,7512.0,1544.0,2253.0,1651.0,1598.0,1510.0,1209.0,706.0,1683.0,492.0,579.0,1309.0,1243.0,486.0,4207.0,2486.0,1501.0,519.0,2974.0
folA_1_56_B_MM14,2079.0,1993.0,6866.0,2072.0,1536.0,1635.0,1523.0,1477.0,873.0,1535.0,563.0,497.0,1248.0,1026.0,537.0,3640.0,2441.0,1629.0,528.0,2427.0
folA_1_56_B_MM2,1969.0,1317.0,802.0,6044.0,1266.0,1442.0,1572.0,838.0,578.0,1061.0,366.0,577.0,1191.0,723.0,374.0,2787.0,1767.0,1164.0,361.0,2028.0
folA_1_56_B_MM3,1596.0,988.0,732.0,1420.0,4754.0,1039.0,1120.0,734.0,432.0,929.0,326.0,394.0,933.0,548.0,351.0,2174.0,1391.0,736.0,261.0,1693.0
folA_1_56_B_MM6,2282.0,1541.0,1046.0,1852.0,1168.0,6059.0,1762.0,1131.0,574.0,1134.0,472.0,533.0,1376.0,927.0,371.0,3328.0,1820.0,1208.0,452.0,2137.0
folA_1_56_B_MM9,2709.0,1551.0,1182.0,2222.0,1435.0,2095.0,7396.0,1186.0,679.0,1412.0,474.0,543.0,1267.0,953.0,468.0,3658.0,2174.0,1396.0,615.0,2674.0
folA_1_56_C,1100.0,763.0,457.0,1091.0,609.0,762.0,754.0,3057.0,364.0,589.0,203.0,268.0,543.0,329.0,157.0,1417.0,966.0,774.0,239.0,874.0
folA_3_242_B_MM3,1885.0,1649.0,1381.0,2030.0,1473.0,1530.0,1368.0,1456.0,5144.0,1727.0,644.0,569.0,1499.0,1117.0,720.0,4587.0,2701.0,2041.0,525.0,2544.0
folA_3_242_C,1838.0,1442.0,1103.0,1624.0,1036.0,1153.0,1251.0,988.0,652.0,5014.0,389.0,578.0,1112.0,610.0,373.0,2786.0,2391.0,1554.0,481.0,2308.0
negC_rand_42,629.0,498.0,407.0,707.0,381.0,447.0,596.0,405.0,290.0,502.0,2950.0,150.0,378.0,299.0,144.0,993.0,665.0,503.0,233.0,798.0
thyA_1_60_B_MM12,829.0,645.0,493.0,589.0,504.0,621.0,672.0,457.0,317.0,506.0,120.0,2195.0,611.0,392.0,171.0,1556.0,1036.0,477.0,182.0,908.0
thyA_1_60_B_MM13,1996.0,1393.0,1114.0,1569.0,1227.0,1486.0,1274.0,914.0,746.0,1205.0,434.0,653.0,5531.0,1171.0,510.0,3356.0,2429.0,1338.0,552.0,1908.0
thyA_1_60_B_MM2,1226.0,1035.0,934.0,1174.0,819.0,1042.0,878.0,656.0,565.0,829.0,259.0,341.0,778.0,3967.0,468.0,1893.0,1127.0,986.0,463.0,1302.0
thyA_1_60_C,730.0,661.0,610.0,627.0,693.0,646.0,535.0,390.0,284.0,553.0,162.0,191.0,421.0,493.0,2048.0,1240.0,1028.0,680.0,190.0,721.0
thyA_3_233_B_MM4,3473.0,2446.0,2687.0,2668.0,2116.0,2697.0,2849.0,1740.0,1001.0,2526.0,712.0,922.0,2022.0,1341.0,890.0,16367.0,4258.0,2574.0,976.0,3760.0
thyA_3_233_B_MM5,2826.0,1989.0,1690.0,2417.0,1738.0,2024.0,2171.0,1206.0,853.0,2212.0,605.0,703.0,1701.0,1149.0,619.0,4775.0,11573.0,2306.0,873.0,3411.0
thyA_3_233_B_MM6,1892.0,1251.0,1015.0,1603.0,1283.0,1438.0,1499.0,1187.0,478.0,1423.0,376.0,546.0,1176.0,836.0,468.0,3167.0,2535.0,7224.0,664.0,2378.0
thyA_3_233_B_MM7,926.0,430.0,534.0,597.0,529.0,610.0,598.0,454.0,355.0,441.0,171.0,247.0,541.0,335.0,173.0,1487.0,926.0,644.0,2351.0,796.0
thyA_3_233_C,3505.0,2227.0,2656.0,3581.0,2836.0,2553.0,2667.0,2331.0,1368.0,2267.0,825.0,1008.0,2229.0,1465.0,1159.0,6899.0,4546.0,3024.0,1110.0,15633.0
