,folA_1_56_B_MM10,folA_1_56_B_MM11,folA_1_56_B_MM14,folA_1_56_B_MM2,folA_1_56_B_MM3,folA_1_56_B_MM6,folA_1_56_B_MM9,folA_1_56_C,folA_3_242_B_MM3,folA_3_242_C,negC_rand_42,thyA_1_60_B_MM12,thyA_1_60_B_MM13,thyA_1_60_B_MM2,thyA_1_60_C,thyA_3_233_B_MM4,thyA_3_233_B_MM5,thyA_3_233_B_MM6,thyA_3_233_B_MM7,thyA_3_233_C
folA_1_56_B_MM10,16996.0,4770.0,3734.0,3963.0,3403.0,3564.0,3759.0,2403.0,1858.0,2990.0,1329.0,1399.0,4032.0,2517.0,1782.0,8922.0,4494.0,3815.0,1385.0,5193.0
folA_1_56_B_MM11,5181.0,12941.0,3466.0,3289.0,2346.0,2383.0,2456.0,2049.0,1471.0,2562.0,1116.0,1284.0,3171.0,2739.0,1011.0,8057.0,4403.0,3003.0,1122.0,5052.0
folA_1_56_B_MM14,4024.0,4319.0,11707.0,3335.0,2285.0,2491.0,2396.0,2260.0,1980.0,2401.0,1369.0,1244.0,3148.0,1922.0,1172.0,7190.0,4866.0,3046.0,1274.0,3876.0
folA_1_56_B_MM2,2989.0,1946.0,1311.0,7994.0,1843.0,2173.0,2468.0,1282.0,856.0,1572.0,601.0,907.0,2136.0,1293.0,735.0,4472.0,2812.0,1900.0,582.0,2934.0
folA_1_56_B_MM3,2348.0,1526.0,1107.0,2084.0,5713.0,1613.0,1577.0,1151.0,714.0,1247.0,576.0,640.0,1486.0,819.0,661.0,3642.0,2223.0,1345.0,413.0,2469.0
folA_1_56_B_MM6,3276.0,2281.0,1617.0,2828.0,1807.0,8027.0,2691.0,1791.0,851.0,1662.0,914.0,826.0,2379.0,1443.0,629.0,5103.0,2960.0,1924.0,835.0,3230.0
folA_1_56_B_MM9,4255.0,2345.0,1948.0,3231.0,2181.0,2999.0,9506.0,1933.0,1134.0,2224.0,910.0,904.0,2321.0,1531.0,972.0,5562.0,3334.0,2452.0,938.0,4149.0
folA_1_56_C,1861.0,1337.0,782.0,1663.0,989.0,1169.0,1367.0,4513.0,665.0,1023.0,475.0,604.0,1078.0,571.0,308.0,2490.0,1582.0,1282.0,453.0,1449.0
folA_3_242_B_MM3,3190.0,3512.0,3168.0,3095.0,2066.0,2336.0,2303.0,2372.0,9177.0,2426.0,1675.0,1214.0,3336.0,2047.0,1515.0,8170.0,5313.0,4050.0,1233.0,4365.0
folA_3_242_C,2894.0,2082.0,1699.0,2409.0,1519.0,1825.0,1963.0,1628.0,1431.0,6413.0,628.0,958.0,2064.0,1069.0,575.0,4652.0,3812.0,2432.0,869.0,3323.0
negC_rand_42,1353.0,993.0,971.0,1185.0,499.0,790.0,1002.0,595.0,711.0,819.0,6682.0,293.0,913.0,553.0,279.0,1774.0,1311.0,966.0,441.0,1353.0
thyA_1_60_B_MM12,1637.0,1620.0,1256.0,1015.0,760.0,933.0,1170.0,743.0,730.0,947.0,388.0,4202.0,1650.0,734.0,275.0,2795.0,1922.0,909.0,375.0,1726.0
thyA_1_60_B_MM13,4266.0,2970.0,2835.0,2584.0,2054.0,2358.0,2223.0,1491.0,1467.0,2059.0,1182.0,1727.0,10710.0,2248.0,987.0,6306.0,4728.0,2757.0,1032.0,3351.0
thyA_1_60_B_MM2,2197.0,2063.0,1674.0,1893.0,1323.0,1512.0,1452.0,1272.0,1038.0,1461.0,500.0,682.0,1586.0,5878.0,827.0,3243.0,1857.0,1712.0,732.0,2063.0
thyA_1_60_C,1402.0,1370.0,1210.0,1022.0,1052.0,1036.0,898.0,664.0,630.0,834.0,455.0,343.0,879.0,893.0,3084.0,2158.0,1560.0,1016.0,288.0,1051.0
thyA_3_233_B_MM4,6495.0,5024.0,5526.0,4286.0,3292.0,4804.0,4923.0,3102.0,2080.0,4146.0,1738.0,1910.0,4377.0,2450.0,1740.0,26456.0,7600.0,5059.0,1871.0,6486.0
thyA_3_233_B_MM5,5506.0,4118.0,3373.0,3994.0,2593.0,3184.0,3547.0,1988.0,1919.0,3472.0,1379.0,1273.0,3524.0,1962.0,1112.0,8497.0,18448.0,4404.0,1813.0,5783.0
thyA_3_233_B_MM6,3725.0,2529.0,2038.0,2664.0,1967.0,2344.0,2392.0,2104.0,1096.0,2483.0,959.0,1137.0,2483.0,1553.0,805.0,5839.0,4666.0,11735.0,1410.0,3933.0
thyA_3_233_B_MM7,1770.0,970.0,1130.0,1074.0,850.0,1211.0,933.0,881.0,730.0,801.0,343.0,627.0,1208.0,681.0,300.0,2821.0,1733.0,1266.0,3937.0,1461.0
thyA_3_233_C,6652.0,4104.0,5056.0,5778.0,4119.0,4233.0,4334.0,3606.0,2547.0,3769.0,1847.0,1880.0,4544.0,2152.0,2089.0,12758.0,8299.0,5536.0,2090.0,22589.0
