,folA_1_56_B_MM10,folA_1_56_B_MM11,folA_1_56_B_MM14,folA_1_56_B_MM2,folA_1_56_B_MM3,folA_1_56_B_MM6,folA_1_56_B_MM9,folA_1_56_C,folA_3_242_B_MM3,folA_3_242_C,negC_rand_42,thyA_1_60_B_MM12,thyA_1_60_B_MM13,thyA_1_60_B_MM2,thyA_1_60_C,thyA_3_233_B_MM4,thyA_3_233_B_MM5,thyA_3_233_B_MM6,thyA_3_233_B_MM7,thyA_3_233_C
folA_1_56_B_MM10,9883.0,2169.0,1750.0,3349.0,1978.0,2014.0,2314.0,1595.0,808.0,1781.0,530.0,622.0,1780.0,1242.0,717.0,5196.0,2839.0,1981.0,684.0,2690.0
folA_1_56_B_MM11,2793.0,6624.0,1531.0,2443.0,1370.0,1434.0,1575.0,1281.0,665.0,1453.0,390.0,660.0,1237.0,1102.0,553.0,5168.0,2422.0,1326.0,602.0,2316.0
folA_1_56_B_MM14,2244.0,1679.0,5479.0,2121.0,1475.0,1392.0,1306.0,1154.0,628.0,1051.0,353.0,588.0,1086.0,919.0,317.0,3828.0,2622.0,1503.0,641.0,2428.0
folA_1_56_B_MM2,1593.0,1456.0,863.0,6468.0,1267.0,1595.0,1325.0,864.0,593.0,1077.0,446.0,443.0,968.0,683.0,346.0,3191.0,1839.0,889.0,436.0,2110.0
folA_1_56_B_MM3,1312.0,744.0,580.0,1650.0,3702.0,1078.0,911.0,770.0,371.0,688.0,248.0,264.0,806.0,505.0,241.0,2359.0,1198.0,717.0,253.0,1457.0
folA_1_56_B_MM6,1899.0,1355.0,1020.0,1945.0,1392.0,5249.0,1624.0,881.0,484.0,1244.0,370.0,602.0,1084.0,858.0,319.0,3978.0,1595.0,938.0,381.0,2742.0
folA_1_56_B_MM9,2669.0,1563.0,928.0,2940.0,1408.0,1958.0,5656.0,1237.0,585.0,1359.0,346.0,538.0,1169.0,951.0,476.0,4226.0,2090.0,1400.0,447.0,2723.0
folA_1_56_C,1068.0,709.0,474.0,1005.0,622.0,657.0,619.0,2935.0,278.0,532.0,141.0,272.0,516.0,306.0,224.0,1519.0,851.0,614.0,156.0,884.0
folA_3_242_B_MM3,2098.0,1541.0,1443.0,2487.0,1347.0,1414.0,1384.0,962.0,5048.0,1883.0,547.0,609.0,1300.0,945.0,678.0,4219.0,2453.0,1702.0,465.0,3892.0
folA_3_242_C,1592.0,1379.0,836.0,1889.0,838.0,1211.0,987.0,796.0,728.0,4634.0,315.0,389.0,925.0,628.0,315.0,3885.0,2043.0,1267.0,431.0,1839.0
negC_rand_42,802.0,394.0,296.0,670.0,355.0,312.0,384.0,421.0,108.0,381.0,1625.0,130.0,297.0,304.0,127.0,943.0,658.0,476.0,230.0,728.0
thyA_1_60_B_MM12,742.0,653.0,390.0,793.0,422.0,539.0,506.0,273.0,196.0,471.0,112.0,1512.0,627.0,255.0,206.0,1237.0,689.0,511.0,186.0,841.0
thyA_1_60_B_MM13,1904.0,1281.0,1053.0,1942.0,1292.0,1527.0,1530.0,762.0,751.0,1342.0,409.0,518.0,4622.0,946.0,485.0,4170.0,1810.0,1406.0,427.0,1997.0
thyA_1_60_B_MM2,1373.0,974.0,642.0,1394.0,886.0,1232.0,675.0,599.0,415.0,760.0,213.0,288.0,775.0,2498.0,410.0,2391.0,1616.0,789.0,259.0,1104.0
thyA_1_60_C,834.0,964.0,491.0,907.0,474.0,645.0,410.0,406.0,258.0,485.0,88.0,153.0,370.0,504.0,1556.0,1424.0,878.0,370.0,125.0,749.0
thyA_3_233_B_MM4,4175.0,3041.0,2676.0,4532.0,2479.0,3202.0,2886.0,1611.0,1012.0,2495.0,485.0,751.0,1849.0,1503.0,814.0,17465.0,3798.0,2678.0,995.0,4439.0
thyA_3_233_B_MM5,2970.0,2414.0,1822.0,3210.0,1720.0,2288.0,1777.0,1551.0,729.0,2611.0,351.0,573.0,1756.0,1335.0,558.0,6205.0,9592.0,2557.0,846.0,3752.0
thyA_3_233_B_MM6,2482.0,1216.0,889.0,2630.0,1114.0,1724.0,1296.0,1023.0,524.0,1493.0,384.0,423.0,1036.0,637.0,378.0,4019.0,2427.0,5950.0,606.0,1602.0
thyA_3_233_B_MM7,835.0,483.0,343.0,835.0,394.0,560.0,541.0,445.0,347.0,635.0,150.0,190.0,416.0,439.0,168.0,1389.0,1200.0,478.0,1701.0,591.0
thyA_3_233_C,3394.0,2585.0,2650.0,4726.0,2683.0,2690.0,3109.0,2244.0,1433.0,2034.0,1010.0,784.0,1969.0,1118.0,1077.0,8661.0,5016.0,3521.0,1295.0,13593.0
