,folA_1_56_B_MM10,folA_1_56_B_MM11,folA_1_56_B_MM14,folA_1_56_B_MM2,folA_1_56_B_MM3,folA_1_56_B_MM6,folA_1_56_B_MM9,folA_1_56_C,folA_3_242_B_MM3,folA_3_242_C,negC_rand_42,thyA_1_60_B_MM12,thyA_1_60_B_MM13,thyA_1_60_B_MM2,thyA_1_60_C,thyA_3_233_B_MM4,thyA_3_233_B_MM5,thyA_3_233_B_MM6,thyA_3_233_B_MM7,thyA_3_233_C
folA_1_56_B_MM10,21182.0,9128.0,7674.0,418.0,204.0,467.0,418.0,163.0,828.0,292.0,1984.0,1423.0,8526.0,87.0,62.0,1216.0,2411.0,9421.0,3630.0,391.0
folA_1_56_B_MM11,9858.0,32145.0,16247.0,452.0,176.0,469.0,250.0,267.0,2731.0,689.0,4625.0,2006.0,16571.0,283.0,125.0,1059.0,3117.0,14704.0,5918.0,534.0
folA_1_56_B_MM14,7057.0,17938.0,49461.0,444.0,230.0,325.0,449.0,216.0,4688.0,464.0,7082.0,1722.0,19337.0,74.0,45.0,2133.0,7333.0,20365.0,7621.0,335.0
folA_1_56_B_MM2,368.0,242.0,145.0,1109.0,236.0,329.0,218.0,114.0,90.0,163.0,77.0,59.0,198.0,39.0,12.0,241.0,418.0,113.0,49.0,45.0
folA_1_56_B_MM3,163.0,141.0,194.0,286.0,404.0,162.0,137.0,96.0,58.0,113.0,65.0,28.0,180.0,40.0,30.0,187.0,123.0,120.0,29.0,85.0
folA_1_56_B_MM6,404.0,420.0,177.0,375.0,154.0,745.0,377.0,129.0,71.0,204.0,141.0,65.0,403.0,87.0,6.0,291.0,159.0,308.0,115.0,96.0
folA_1_56_B_MM9,466.0,228.0,225.0,328.0,159.0,309.0,868.0,151.0,85.0,168.0,97.0,71.0,334.0,36.0,17.0,358.0,154.0,188.0,77.0,132.0
folA_1_56_C,163.0,120.0,55.0,154.0,73.0,115.0,72.0,318.0,50.0,64.0,26.0,28.0,70.0,14.0,2.0,97.0,51.0,58.0,20.0,106.0
folA_3_242_B_MM3,1277.0,5549.0,10501.0,388.0,174.0,250.0,173.0,193.0,17153.0,863.0,4578.0,1624.0,15176.0,68.0,50.0,982.0,2542.0,19136.0,7243.0,372.0
folA_3_242_C,373.0,569.0,677.0,254.0,86.0,210.0,169.0,107.0,1321.0,1475.0,223.0,229.0,987.0,37.0,30.0,417.0,946.0,1935.0,698.0,176.0
negC_rand_42,2387.0,3972.0,5448.0,218.0,39.0,98.0,85.0,72.0,1833.0,213.0,26446.0,500.0,5319.0,22.0,21.0,177.0,658.0,6603.0,3199.0,176.0
thyA_1_60_B_MM12,1856.0,2857.0,2285.0,193.0,36.0,96.0,80.0,63.0,1389.0,270.0,698.0,4914.0,3985.0,19.0,29.0,381.0,1227.0,1508.0,891.0,153.0
thyA_1_60_B_MM13,9132.0,12024.0,16855.0,425.0,336.0,307.0,347.0,97.0,5666.0,776.0,6418.0,3048.0,48991.0,153.0,52.0,1037.0,2248.0,13125.0,7920.0,210.0
thyA_1_60_B_MM2,79.0,143.0,68.0,52.0,40.0,58.0,50.0,58.0,50.0,56.0,30.0,85.0,139.0,214.0,43.0,172.0,78.0,85.0,58.0,42.0
thyA_1_60_C,87.0,73.0,41.0,28.0,23.0,80.0,32.0,8.0,30.0,42.0,28.0,17.0,105.0,20.0,127.0,103.0,54.0,47.0,23.0,26.0
thyA_3_233_B_MM4,874.0,629.0,664.0,197.0,175.0,172.0,213.0,101.0,316.0,351.0,140.0,190.0,731.0,66.0,108.0,3456.0,1899.0,3571.0,1458.0,646.0
thyA_3_233_B_MM5,3403.0,3322.0,3723.0,223.0,95.0,145.0,183.0,84.0,1237.0,969.0,609.0,885.0,1651.0,102.0,37.0,1028.0,8395.0,12320.0,6870.0,429.0
thyA_3_233_B_MM6,9429.0,10846.0,13081.0,449.0,119.0,203.0,301.0,164.0,4526.0,1324.0,4671.0,1824.0,7671.0,67.0,42.0,1084.0,4673.0,48802.0,8858.0,726.0
thyA_3_233_B_MM7,4614.0,4349.0,7749.0,89.0,68.0,69.0,89.0,42.0,4238.0,434.0,2041.0,1104.0,5811.0,55.0,7.0,592.0,1674.0,8757.0,18942.0,184.0
thyA_3_233_C,448.0,248.0,404.0,129.0,84.0,99.0,143.0,109.0,518.0,164.0,139.0,102.0,331.0,50.0,103.0,1185.0,1352.0,4440.0,1408.0,1661.0
