,folA_1_56_B_MM10,folA_1_56_B_MM11,folA_1_56_B_MM14,folA_1_56_B_MM2,folA_1_56_B_MM3,folA_1_56_B_MM6,folA_1_56_B_MM9,folA_1_56_C,folA_3_242_B_MM3,folA_3_242_C,negC_rand_42,thyA_1_60_B_MM12,thyA_1_60_B_MM13,thyA_1_60_B_MM2,thyA_1_60_C,thyA_3_233_B_MM4,thyA_3_233_B_MM5,thyA_3_233_B_MM6,thyA_3_233_B_MM7,thyA_3_233_C
folA_1_56_B_MM10,10619.0,2084.0,1916.0,85.0,36.0,80.0,116.0,56.0,201.0,231.0,300.0,258.0,1228.0,1027.0,581.0,4467.0,2735.0,1958.0,695.0,2668.0
folA_1_56_B_MM11,2719.0,9613.0,2196.0,126.0,49.0,76.0,113.0,44.0,600.0,328.0,359.0,337.0,1635.0,1320.0,723.0,6237.0,4050.0,1987.0,827.0,3329.0
folA_1_56_B_MM14,2236.0,2606.0,10078.0,86.0,45.0,77.0,99.0,46.0,746.0,344.0,371.0,248.0,1579.0,1238.0,522.0,5656.0,4120.0,2359.0,1050.0,3659.0
folA_1_56_B_MM2,55.0,56.0,36.0,577.0,23.0,31.0,25.0,19.0,26.0,27.0,5.0,6.0,74.0,212.0,118.0,618.0,239.0,118.0,49.0,528.0
folA_1_56_B_MM3,33.0,32.0,29.0,33.0,358.0,30.0,14.0,10.0,13.0,29.0,7.0,6.0,23.0,187.0,50.0,496.0,157.0,85.0,30.0,374.0
folA_1_56_B_MM6,73.0,90.0,61.0,47.0,13.0,756.0,43.0,18.0,22.0,25.0,11.0,18.0,61.0,348.0,117.0,1103.0,451.0,127.0,49.0,1044.0
folA_1_56_B_MM9,131.0,91.0,78.0,71.0,25.0,56.0,1175.0,35.0,35.0,52.0,15.0,22.0,106.0,513.0,229.0,1695.0,669.0,261.0,87.0,1483.0
folA_1_56_C,27.0,21.0,28.0,30.0,9.0,21.0,7.0,320.0,7.0,19.0,2.0,9.0,25.0,98.0,51.0,300.0,177.0,56.0,28.0,238.0
folA_3_242_B_MM3,726.0,1819.0,2391.0,116.0,53.0,104.0,105.0,57.0,7947.0,496.0,473.0,329.0,2005.0,1355.0,837.0,6510.0,4039.0,2783.0,842.0,6489.0
folA_3_242_C,267.0,288.0,377.0,79.0,36.0,54.0,66.0,27.0,618.0,3165.0,62.0,83.0,378.0,937.0,496.0,5794.0,3247.0,1702.0,480.0,3023.0
negC_rand_42,743.0,485.0,507.0,19.0,14.0,25.0,28.0,11.0,151.0,109.0,2220.0,81.0,422.0,434.0,158.0,1412.0,1000.0,785.0,326.0,955.0
thyA_1_60_B_MM12,447.0,411.0,279.0,31.0,13.0,25.0,25.0,9.0,105.0,105.0,81.0,1051.0,366.0,269.0,218.0,1000.0,539.0,346.0,121.0,659.0
thyA_1_60_B_MM13,1937.0,1893.0,1687.0,116.0,45.0,86.0,118.0,50.0,917.0,399.0,358.0,231.0,8546.0,1406.0,592.0,6664.0,3366.0,2522.0,899.0,3434.0
thyA_1_60_B_MM2,1364.0,1373.0,1108.0,505.0,295.0,561.0,383.0,275.0,518.0,930.0,237.0,157.0,1094.0,4797.0,495.0,3174.0,2732.0,1367.0,453.0,1794.0
thyA_1_60_C,924.0,1344.0,814.0,308.0,142.0,313.0,308.0,129.0,318.0,683.0,124.0,94.0,443.0,598.0,3059.0,2206.0,1514.0,657.0,227.0,1052.0
thyA_3_233_B_MM4,4532.0,4327.0,4573.0,855.0,541.0,838.0,1402.0,339.0,1256.0,3380.0,527.0,464.0,3202.0,1969.0,1138.0,29989.0,6485.0,4447.0,1681.0,6750.0
thyA_3_233_B_MM5,3619.0,3572.0,3568.0,509.0,251.0,486.0,748.0,176.0,1148.0,3582.0,489.0,300.0,3080.0,2157.0,976.0,9695.0,20752.0,4462.0,1635.0,6161.0
thyA_3_233_B_MM6,2596.0,1975.0,1721.0,345.0,94.0,210.0,296.0,91.0,738.0,1459.0,384.0,216.0,1747.0,1079.0,566.0,6095.0,4683.0,11592.0,1177.0,2851.0
thyA_3_233_B_MM7,966.0,709.0,705.0,99.0,43.0,51.0,89.0,41.0,554.0,438.0,164.0,112.0,673.0,681.0,287.0,2211.0,1943.0,900.0,4066.0,1179.0
thyA_3_233_C,4589.0,4106.0,5375.0,1245.0,662.0,985.0,1765.0,557.0,2120.0,3236.0,1187.0,432.0,3835.0,1991.0,1738.0,14403.0,9865.0,6972.0,2564.0,30555.0
