,folA_1_56_B_MM10,folA_1_56_B_MM11,folA_1_56_B_MM14,folA_1_56_B_MM2,folA_1_56_B_MM3,folA_1_56_B_MM6,folA_1_56_B_MM9,folA_1_56_C,folA_3_242_B_MM3,folA_3_242_C,negC_rand_42,thyA_1_60_B_MM12,thyA_1_60_B_MM13,thyA_1_60_B_MM2,thyA_1_60_C,thyA_3_233_B_MM4,thyA_3_233_B_MM5,thyA_3_233_B_MM6,thyA_3_233_B_MM7,thyA_3_233_C
folA_1_56_B_MM10,12013.0,2193.0,1623.0,2279.0,1325.0,1675.0,1422.0,1098.0,615.0,1247.0,502.0,742.0,1662.0,1316.0,708.0,6359.0,3372.0,2452.0,857.0,3248.0
folA_1_56_B_MM11,2814.0,9368.0,1590.0,1889.0,1010.0,1141.0,1127.0,1017.0,752.0,1409.0,379.0,853.0,1545.0,1328.0,589.0,6600.0,3167.0,1811.0,787.0,3194.0
folA_1_56_B_MM14,2133.0,2004.0,6889.0,1547.0,1011.0,1036.0,778.0,887.0,693.0,912.0,348.0,546.0,1262.0,943.0,397.0,4786.0,3007.0,1768.0,752.0,3151.0
folA_1_56_B_MM2,1118.0,1027.0,667.0,7468.0,944.0,1406.0,936.0,730.0,346.0,816.0,296.0,285.0,737.0,881.0,463.0,4357.0,2387.0,1202.0,568.0,2757.0
folA_1_56_B_MM3,828.0,504.0,418.0,1395.0,4254.0,1007.0,648.0,683.0,227.0,434.0,134.0,169.0,492.0,605.0,314.0,3216.0,1473.0,957.0,280.0,1950.0
folA_1_56_B_MM6,1707.0,1125.0,889.0,1868.0,1093.0,6488.0,1285.0,832.0,456.0,1007.0,232.0,475.0,950.0,1156.0,388.0,5349.0,2318.0,1416.0,561.0,3964.0
folA_1_56_B_MM9,1800.0,1036.0,652.0,2157.0,1097.0,1549.0,5747.0,921.0,394.0,926.0,202.0,355.0,813.0,1010.0,452.0,4802.0,2365.0,1585.0,518.0,3373.0
folA_1_56_C,719.0,527.0,385.0,830.0,487.0,602.0,408.0,3425.0,205.0,389.0,93.0,171.0,377.0,485.0,227.0,2131.0,1125.0,772.0,231.0,1196.0
folA_3_242_B_MM3,1772.0,1754.0,1412.0,1930.0,949.0,1223.0,844.0,829.0,6832.0,1700.0,483.0,712.0,1416.0,1147.0,771.0,5515.0,3148.0,2229.0,595.0,4935.0
folA_3_242_C,1100.0,1119.0,869.0,1631.0,689.0,1029.0,661.0,706.0,939.0,5902.0,284.0,490.0,939.0,939.0,388.0,5898.0,3169.0,1837.0,720.0,2836.0
negC_rand_42,732.0,378.0,373.0,447.0,221.0,276.0,197.0,289.0,167.0,339.0,1952.0,186.0,341.0,341.0,158.0,1149.0,776.0,554.0,266.0,836.0
thyA_1_60_B_MM12,948.0,911.0,506.0,635.0,356.0,563.0,425.0,216.0,254.0,585.0,150.0,2482.0,688.0,329.0,273.0,1654.0,858.0,790.0,228.0,1003.0
thyA_1_60_B_MM13,2124.0,1457.0,1239.0,1613.0,956.0,1196.0,982.0,627.0,770.0,1319.0,356.0,649.0,6840.0,1130.0,536.0,5637.0,2496.0,1897.0,594.0,2790.0
thyA_1_60_B_MM2,1392.0,1215.0,765.0,1681.0,1088.0,1477.0,652.0,832.0,531.0,998.0,216.0,313.0,935.0,4395.0,570.0,3551.0,2031.0,1195.0,366.0,1699.0
thyA_1_60_C,831.0,1066.0,630.0,1162.0,570.0,804.0,511.0,599.0,279.0,721.0,124.0,194.0,463.0,588.0,2743.0,2220.0,1296.0,556.0,223.0,1073.0
thyA_3_233_B_MM4,4666.0,3581.0,2914.0,6039.0,3354.0,4006.0,3212.0,2390.0,1121.0,3027.0,468.0,934.0,2442.0,1873.0,1122.0,28820.0,5408.0,4061.0,1632.0,6610.0
thyA_3_233_B_MM5,3279.0,2732.0,2226.0,3892.0,2025.0,2903.0,2099.0,1901.0,873.0,3101.0,434.0,666.0,2097.0,1604.0,743.0,8678.0,15162.0,3466.0,1215.0,4999.0
thyA_3_233_B_MM6,2636.0,1600.0,1155.0,3259.0,1376.0,2238.0,1556.0,1407.0,608.0,1822.0,376.0,534.0,1313.0,990.0,481.0,5933.0,3738.0,10171.0,897.0,2468.0
thyA_3_233_B_MM7,918.0,578.0,406.0,1147.0,476.0,680.0,540.0,580.0,504.0,617.0,166.0,202.0,521.0,425.0,239.0,2051.0,1597.0,713.0,3350.0,994.0
thyA_3_233_C,3745.0,2888.0,3179.0,5674.0,3601.0,3595.0,3197.0,3074.0,1560.0,2815.0,952.0,874.0,2373.0,1625.0,1459.0,12293.0,6471.0,5284.0,1832.0,22058.0
