,folA_1_56_B_MM10,folA_1_56_B_MM11,folA_1_56_B_MM14,folA_1_56_B_MM2,folA_1_56_B_MM3,folA_1_56_B_MM6,folA_1_56_B_MM9,folA_1_56_C,folA_3_242_B_MM3,folA_3_242_C,negC_rand_42,thyA_1_60_B_MM12,thyA_1_60_B_MM13,thyA_1_60_B_MM2,thyA_1_60_C,thyA_3_233_B_MM4,thyA_3_233_B_MM5,thyA_3_233_B_MM6,thyA_3_233_B_MM7,thyA_3_233_C
folA_1_56_B_MM10,34999.0,13633.0,10906.0,277.0,149.0,194.0,196.0,118.0,874.0,161.0,2253.0,527.0,9201.0,40.0,16.0,185.0,792.0,12123.0,6624.0,80.0
folA_1_56_B_MM11,14673.0,47697.0,14359.0,234.0,122.0,927.0,179.0,164.0,1550.0,216.0,3497.0,1084.0,11481.0,41.0,16.0,210.0,678.0,12203.0,7940.0,122.0
folA_1_56_B_MM14,12257.0,19758.0,48907.0,195.0,127.0,187.0,144.0,130.0,2486.0,327.0,5185.0,644.0,14104.0,31.0,15.0,233.0,2709.0,14922.0,9037.0,91.0
folA_1_56_B_MM2,96.0,103.0,68.0,452.0,44.0,181.0,73.0,45.0,44.0,53.0,24.0,29.0,98.0,11.0,17.0,70.0,27.0,203.0,39.0,50.0
folA_1_56_B_MM3,90.0,87.0,135.0,86.0,364.0,300.0,75.0,16.0,27.0,30.0,13.0,17.0,146.0,75.0,5.0,40.0,43.0,65.0,15.0,40.0
folA_1_56_B_MM6,156.0,391.0,158.0,169.0,74.0,667.0,73.0,92.0,39.0,73.0,54.0,89.0,112.0,24.0,14.0,174.0,39.0,92.0,45.0,48.0
folA_1_56_B_MM9,249.0,164.0,110.0,212.0,141.0,108.0,1476.0,75.0,64.0,143.0,38.0,110.0,88.0,16.0,19.0,107.0,57.0,80.0,47.0,74.0
folA_1_56_C,102.0,51.0,85.0,39.0,24.0,10.0,18.0,307.0,16.0,61.0,8.0,12.0,47.0,5.0,4.0,23.0,37.0,31.0,30.0,12.0
folA_3_242_B_MM3,1224.0,2777.0,6875.0,169.0,79.0,80.0,118.0,60.0,13422.0,205.0,1718.0,705.0,7292.0,27.0,11.0,114.0,445.0,8292.0,5505.0,137.0
folA_3_242_C,218.0,227.0,247.0,156.0,32.0,103.0,71.0,78.0,630.0,1195.0,109.0,144.0,375.0,18.0,7.0,109.0,125.0,425.0,342.0,36.0
negC_rand_42,3423.0,3770.0,4094.0,90.0,24.0,41.0,21.0,38.0,553.0,81.0,12878.0,244.0,3423.0,39.0,3.0,50.0,113.0,4254.0,2743.0,21.0
thyA_1_60_B_MM12,863.0,1066.0,470.0,32.0,20.0,56.0,24.0,19.0,190.0,46.0,224.0,1676.0,1192.0,12.0,5.0,35.0,104.0,589.0,358.0,34.0
thyA_1_60_B_MM13,8894.0,11062.0,12312.0,182.0,128.0,117.0,113.0,171.0,3114.0,216.0,3537.0,492.0,42620.0,35.0,32.0,238.0,541.0,6804.0,6770.0,80.0
thyA_1_60_B_MM2,45.0,41.0,30.0,36.0,42.0,44.0,21.0,34.0,13.0,9.0,7.0,7.0,37.0,128.0,8.0,92.0,40.0,30.0,17.0,19.0
thyA_1_60_C,59.0,34.0,41.0,117.0,18.0,9.0,9.0,9.0,26.0,17.0,4.0,4.0,27.0,12.0,91.0,28.0,24.0,54.0,9.0,18.0
thyA_3_233_B_MM4,276.0,172.0,173.0,72.0,59.0,72.0,36.0,18.0,52.0,54.0,31.0,31.0,119.0,20.0,82.0,1336.0,155.0,441.0,304.0,116.0
thyA_3_233_B_MM5,1251.0,1031.0,740.0,80.0,49.0,44.0,61.0,23.0,272.0,196.0,95.0,124.0,914.0,75.0,9.0,137.0,2818.0,3439.0,2549.0,131.0
thyA_3_233_B_MM6,14070.0,9512.0,7314.0,349.0,56.0,192.0,101.0,51.0,2667.0,377.0,2057.0,317.0,2934.0,31.0,9.0,210.0,793.0,30405.0,5522.0,62.0
thyA_3_233_B_MM7,7225.0,5332.0,4544.0,87.0,34.0,69.0,51.0,53.0,14343.0,193.0,1567.0,220.0,2276.0,15.0,11.0,109.0,408.0,4883.0,22512.0,37.0
thyA_3_233_C,189.0,157.0,156.0,60.0,25.0,60.0,62.0,73.0,166.0,65.0,64.0,48.0,137.0,49.0,13.0,217.0,367.0,540.0,385.0,865.0
