,folA_1_56_B_MM10,folA_1_56_B_MM11,folA_1_56_B_MM14,folA_1_56_B_MM2,folA_1_56_B_MM3,folA_1_56_B_MM6,folA_1_56_B_MM9,folA_1_56_C,folA_3_242_B_MM3,folA_3_242_C,negC_rand_42,thyA_1_60_B_MM12,thyA_1_60_B_MM13,thyA_1_60_B_MM2,thyA_1_60_C,thyA_3_233_B_MM4,thyA_3_233_B_MM5,thyA_3_233_B_MM6,thyA_3_233_B_MM7,thyA_3_233_C
folA_1_56_B_MM10,2503.0,1168.0,882.0,46.0,41.0,38.0,49.0,51.0,45.0,43.0,183.0,202.0,753.0,22.0,9.0,136.0,197.0,686.0,348.0,43.0
folA_1_56_B_MM11,1148.0,2868.0,979.0,49.0,21.0,66.0,33.0,30.0,183.0,59.0,273.0,266.0,995.0,17.0,14.0,175.0,153.0,777.0,399.0,39.0
folA_1_56_B_MM14,831.0,1090.0,3562.0,40.0,31.0,31.0,21.0,26.0,293.0,41.0,352.0,224.0,857.0,12.0,7.0,149.0,321.0,951.0,396.0,39.0
folA_1_56_B_MM2,25.0,23.0,18.0,105.0,15.0,35.0,26.0,16.0,8.0,18.0,10.0,6.0,24.0,8.0,2.0,29.0,20.0,29.0,10.0,13.0
folA_1_56_B_MM3,23.0,15.0,9.0,34.0,93.0,21.0,13.0,14.0,2.0,13.0,10.0,7.0,16.0,0.0,2.0,32.0,5.0,11.0,13.0,17.0
folA_1_56_B_MM6,42.0,44.0,28.0,45.0,23.0,78.0,32.0,7.0,13.0,20.0,13.0,13.0,23.0,8.0,2.0,48.0,21.0,23.0,9.0,9.0
folA_1_56_B_MM9,76.0,45.0,47.0,45.0,26.0,45.0,115.0,23.0,19.0,27.0,9.0,14.0,24.0,6.0,0.0,62.0,28.0,25.0,18.0,15.0
folA_1_56_C,16.0,16.0,9.0,26.0,8.0,11.0,12.0,51.0,2.0,8.0,2.0,7.0,6.0,2.0,0.0,5.0,17.0,7.0,6.0,3.0
folA_3_242_B_MM3,114.0,431.0,626.0,36.0,14.0,19.0,18.0,13.0,1078.0,52.0,246.0,168.0,692.0,11.0,1.0,87.0,117.0,676.0,281.0,29.0
folA_3_242_C,39.0,61.0,51.0,38.0,23.0,34.0,13.0,31.0,110.0,161.0,17.0,26.0,79.0,8.0,6.0,66.0,38.0,72.0,32.0,17.0
negC_rand_42,300.0,312.0,326.0,14.0,4.0,13.0,18.0,16.0,113.0,21.0,1415.0,80.0,332.0,6.0,3.0,25.0,34.0,269.0,161.0,9.0
thyA_1_60_B_MM12,230.0,267.0,178.0,12.0,7.0,10.0,12.0,5.0,91.0,26.0,68.0,477.0,270.0,4.0,1.0,45.0,99.0,200.0,74.0,15.0
thyA_1_60_B_MM13,799.0,869.0,831.0,38.0,41.0,39.0,34.0,18.0,281.0,57.0,323.0,311.0,2469.0,3.0,6.0,108.0,96.0,466.0,313.0,19.0
thyA_1_60_B_MM2,21.0,14.0,12.0,6.0,8.0,5.0,6.0,13.0,2.0,10.0,1.0,15.0,17.0,35.0,6.0,28.0,14.0,9.0,11.0,2.0
thyA_1_60_C,10.0,9.0,13.0,1.0,8.0,5.0,8.0,3.0,2.0,4.0,0.0,2.0,1.0,1.0,17.0,26.0,13.0,6.0,2.0,5.0
thyA_3_233_B_MM4,134.0,90.0,81.0,41.0,24.0,24.0,37.0,36.0,33.0,56.0,12.0,35.0,71.0,20.0,15.0,542.0,213.0,185.0,78.0,83.0
thyA_3_233_B_MM5,198.0,177.0,154.0,23.0,7.0,8.0,28.0,5.0,67.0,62.0,36.0,71.0,101.0,7.0,4.0,193.0,493.0,503.0,276.0,51.0
thyA_3_233_B_MM6,726.0,719.0,575.0,29.0,18.0,17.0,25.0,22.0,210.0,76.0,173.0,140.0,341.0,8.0,10.0,137.0,203.0,2325.0,323.0,42.0
thyA_3_233_B_MM7,489.0,338.0,362.0,15.0,11.0,4.0,15.0,13.0,256.0,33.0,122.0,98.0,236.0,3.0,5.0,73.0,87.0,340.0,911.0,10.0
thyA_3_233_C,65.0,39.0,49.0,32.0,24.0,25.0,21.0,17.0,40.0,32.0,14.0,23.0,40.0,2.0,8.0,143.0,130.0,216.0,81.0,192.0
