,folA_1_56_B_MM10,folA_1_56_B_MM11,folA_1_56_B_MM14,folA_1_56_B_MM2,folA_1_56_B_MM3,folA_1_56_B_MM6,folA_1_56_B_MM9,folA_1_56_C,folA_3_242_B_MM3,folA_3_242_C,negC_rand_42,thyA_1_60_B_MM12,thyA_1_60_B_MM13,thyA_1_60_B_MM2,thyA_1_60_C,thyA_3_233_B_MM4,thyA_3_233_B_MM5,thyA_3_233_B_MM6,thyA_3_233_B_MM7,thyA_3_233_C
folA_1_56_B_MM10,2290.0,913.0,649.0,122.0,86.0,93.0,127.0,57.0,72.0,58.0,140.0,154.0,642.0,33.0,18.0,187.0,245.0,532.0,299.0,65.0
folA_1_56_B_MM11,920.0,2304.0,613.0,112.0,59.0,72.0,93.0,52.0,154.0,92.0,204.0,172.0,633.0,21.0,5.0,216.0,244.0,519.0,217.0,49.0
folA_1_56_B_MM14,675.0,744.0,2239.0,81.0,48.0,66.0,69.0,55.0,168.0,58.0,214.0,139.0,525.0,14.0,17.0,216.0,355.0,574.0,262.0,57.0
folA_1_56_B_MM2,72.0,58.0,30.0,346.0,37.0,64.0,45.0,36.0,21.0,41.0,22.0,19.0,40.0,10.0,4.0,56.0,40.0,40.0,12.0,27.0
folA_1_56_B_MM3,49.0,61.0,35.0,62.0,145.0,49.0,49.0,31.0,17.0,26.0,14.0,14.0,40.0,6.0,4.0,54.0,32.0,41.0,14.0,14.0
folA_1_56_B_MM6,109.0,84.0,60.0,97.0,64.0,246.0,83.0,47.0,24.0,38.0,16.0,18.0,80.0,11.0,9.0,94.0,43.0,36.0,18.0,34.0
folA_1_56_B_MM9,121.0,89.0,56.0,115.0,92.0,85.0,260.0,48.0,15.0,51.0,15.0,43.0,44.0,22.0,10.0,102.0,61.0,43.0,18.0,62.0
folA_1_56_C,52.0,49.0,9.0,30.0,24.0,31.0,20.0,121.0,15.0,11.0,16.0,10.0,25.0,3.0,5.0,19.0,11.0,18.0,19.0,20.0
folA_3_242_B_MM3,122.0,360.0,368.0,59.0,46.0,44.0,45.0,63.0,841.0,91.0,143.0,133.0,421.0,14.0,24.0,136.0,188.0,445.0,189.0,44.0
folA_3_242_C,83.0,110.0,72.0,92.0,41.0,56.0,63.0,42.0,96.0,247.0,27.0,38.0,90.0,12.0,9.0,136.0,81.0,89.0,69.0,36.0
negC_rand_42,296.0,192.0,186.0,37.0,14.0,29.0,24.0,29.0,50.0,22.0,850.0,57.0,195.0,9.0,7.0,42.0,53.0,139.0,75.0,26.0
thyA_1_60_B_MM12,204.0,184.0,105.0,26.0,21.0,26.0,26.0,6.0,61.0,38.0,50.0,337.0,156.0,14.0,3.0,63.0,71.0,103.0,34.0,20.0
thyA_1_60_B_MM13,540.0,522.0,457.0,71.0,58.0,72.0,72.0,38.0,162.0,74.0,154.0,163.0,1515.0,19.0,20.0,136.0,129.0,296.0,189.0,20.0
thyA_1_60_B_MM2,40.0,17.0,18.0,22.0,11.0,25.0,20.0,16.0,10.0,8.0,5.0,6.0,20.0,70.0,4.0,40.0,18.0,32.0,18.0,17.0
thyA_1_60_C,24.0,25.0,21.0,17.0,10.0,18.0,11.0,6.0,8.0,10.0,9.0,3.0,7.0,19.0,31.0,38.0,26.0,11.0,3.0,12.0
thyA_3_233_B_MM4,174.0,115.0,102.0,67.0,45.0,77.0,56.0,58.0,33.0,69.0,34.0,41.0,76.0,19.0,23.0,793.0,222.0,225.0,91.0,94.0
thyA_3_233_B_MM5,226.0,212.0,163.0,50.0,36.0,49.0,43.0,21.0,75.0,54.0,40.0,66.0,96.0,23.0,7.0,219.0,717.0,429.0,197.0,83.0
thyA_3_233_B_MM6,478.0,383.0,324.0,48.0,19.0,28.0,37.0,41.0,147.0,97.0,100.0,109.0,187.0,14.0,10.0,170.0,292.0,1677.0,234.0,42.0
thyA_3_233_B_MM7,279.0,183.0,164.0,17.0,15.0,19.0,20.0,23.0,199.0,35.0,68.0,50.0,98.0,5.0,5.0,81.0,104.0,198.0,742.0,16.0
thyA_3_233_C,101.0,80.0,58.0,69.0,48.0,45.0,41.0,56.0,31.0,53.0,34.0,24.0,70.0,11.0,14.0,249.0,190.0,192.0,98.0,356.0
