,folA_1_56_B_MM10,folA_1_56_B_MM11,folA_1_56_B_MM14,folA_1_56_B_MM2,folA_1_56_B_MM3,folA_1_56_B_MM6,folA_1_56_B_MM9,folA_1_56_C,folA_3_242_B_MM3,folA_3_242_C,negC_rand_42,thyA_1_60_B_MM12,thyA_1_60_B_MM13,thyA_1_60_B_MM2,thyA_1_60_C,thyA_3_233_B_MM4,thyA_3_233_B_MM5,thyA_3_233_B_MM6,thyA_3_233_B_MM7,thyA_3_233_C
folA_1_56_B_MM10,1795.0,763.0,552.0,19.0,1.0,18.0,20.0,7.0,29.0,8.0,109.0,90.0,528.0,9.0,4.0,54.0,121.0,625.0,314.0,5.0
folA_1_56_B_MM11,713.0,2790.0,906.0,17.0,11.0,21.0,17.0,11.0,96.0,25.0,220.0,146.0,943.0,9.0,1.0,49.0,168.0,856.0,416.0,17.0
folA_1_56_B_MM14,579.0,1007.0,4233.0,13.0,6.0,7.0,10.0,4.0,165.0,23.0,326.0,108.0,939.0,4.0,2.0,77.0,387.0,1081.0,453.0,11.0
folA_1_56_B_MM2,5.0,10.0,3.0,56.0,11.0,7.0,7.0,2.0,0.0,6.0,4.0,3.0,6.0,1.0,0.0,7.0,2.0,4.0,6.0,3.0
folA_1_56_B_MM3,1.0,5.0,5.0,4.0,24.0,2.0,3.0,3.0,1.0,0.0,1.0,2.0,5.0,2.0,0.0,3.0,10.0,8.0,0.0,0.0
folA_1_56_B_MM6,19.0,20.0,3.0,15.0,1.0,32.0,12.0,3.0,2.0,4.0,2.0,2.0,6.0,4.0,3.0,2.0,4.0,6.0,3.0,11.0
folA_1_56_B_MM9,20.0,17.0,6.0,6.0,4.0,16.0,68.0,3.0,2.0,6.0,3.0,0.0,7.0,3.0,0.0,16.0,6.0,8.0,6.0,6.0
folA_1_56_C,9.0,6.0,4.0,2.0,1.0,5.0,1.0,16.0,4.0,2.0,1.0,0.0,5.0,0.0,0.0,1.0,4.0,15.0,1.0,1.0
folA_3_242_B_MM3,47.0,207.0,457.0,6.0,4.0,9.0,9.0,2.0,904.0,21.0,165.0,87.0,503.0,4.0,4.0,26.0,68.0,584.0,327.0,24.0
folA_3_242_C,8.0,31.0,29.0,10.0,4.0,10.0,3.0,6.0,55.0,86.0,10.0,4.0,41.0,2.0,1.0,21.0,20.0,46.0,31.0,3.0
negC_rand_42,141.0,249.0,311.0,8.0,5.0,3.0,3.0,1.0,64.0,14.0,1421.0,34.0,330.0,0.0,0.0,12.0,33.0,340.0,157.0,4.0
thyA_1_60_B_MM12,111.0,152.0,87.0,7.0,2.0,5.0,3.0,0.0,39.0,7.0,45.0,243.0,155.0,5.0,0.0,15.0,35.0,105.0,33.0,14.0
thyA_1_60_B_MM13,467.0,755.0,863.0,13.0,9.0,15.0,15.0,6.0,227.0,30.0,287.0,111.0,2906.0,5.0,3.0,45.0,71.0,561.0,366.0,11.0
thyA_1_60_B_MM2,6.0,5.0,4.0,4.0,4.0,1.0,3.0,2.0,0.0,6.0,1.0,3.0,9.0,14.0,1.0,12.0,2.0,7.0,1.0,2.0
thyA_1_60_C,1.0,6.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,3.0,3.0,4.0,1.0,3.0,9.0,3.0,4.0,0.0,2.0,3.0
thyA_3_233_B_MM4,35.0,42.0,23.0,11.0,5.0,3.0,4.0,6.0,18.0,9.0,8.0,10.0,25.0,5.0,6.0,219.0,87.0,150.0,58.0,16.0
thyA_3_233_B_MM5,143.0,222.0,198.0,2.0,1.0,4.0,10.0,3.0,30.0,19.0,25.0,34.0,101.0,1.0,3.0,60.0,545.0,591.0,343.0,26.0
thyA_3_233_B_MM6,594.0,698.0,676.0,18.0,5.0,10.0,10.0,6.0,185.0,33.0,231.0,77.0,382.0,3.0,5.0,68.0,211.0,3420.0,438.0,13.0
thyA_3_233_B_MM7,314.0,352.0,396.0,1.0,2.0,1.0,3.0,12.0,187.0,11.0,118.0,42.0,230.0,3.0,0.0,32.0,96.0,457.0,1411.0,9.0
thyA_3_233_C,30.0,30.0,33.0,5.0,6.0,6.0,6.0,2.0,12.0,3.0,8.0,5.0,32.0,3.0,2.0,45.0,53.0,155.0,74.0,127.0
