,folA_1_56_B_MM10,folA_1_56_B_MM11,folA_1_56_B_MM14,folA_1_56_B_MM2,folA_1_56_B_MM3,folA_1_56_B_MM6,folA_1_56_B_MM9,folA_1_56_C,folA_3_242_B_MM3,folA_3_242_C,negC_rand_42,thyA_1_60_B_MM12,thyA_1_60_B_MM13,thyA_1_60_B_MM2,thyA_1_60_C,thyA_3_233_B_MM4,thyA_3_233_B_MM5,thyA_3_233_B_MM6,thyA_3_233_B_MM7,thyA_3_233_C
folA_1_56_B_MM10,804.0,175.0,122.0,195.0,152.0,146.0,160.0,106.0,40.0,113.0,36.0,52.0,117.0,81.0,36.0,235.0,193.0,126.0,32.0,139.0
folA_1_56_B_MM11,163.0,582.0,99.0,157.0,94.0,90.0,117.0,76.0,39.0,92.0,23.0,43.0,98.0,54.0,27.0,223.0,133.0,86.0,45.0,106.0
folA_1_56_B_MM14,125.0,111.0,613.0,126.0,104.0,100.0,100.0,89.0,42.0,105.0,30.0,35.0,86.0,49.0,25.0,187.0,172.0,114.0,38.0,116.0
folA_1_56_B_MM2,118.0,76.0,67.0,784.0,104.0,82.0,94.0,47.0,42.0,75.0,39.0,30.0,87.0,42.0,25.0,133.0,115.0,85.0,19.0,88.0
folA_1_56_B_MM3,109.0,68.0,61.0,117.0,457.0,72.0,66.0,58.0,39.0,62.0,15.0,23.0,53.0,24.0,16.0,116.0,74.0,52.0,10.0,67.0
folA_1_56_B_MM6,112.0,100.0,74.0,124.0,75.0,525.0,103.0,87.0,34.0,93.0,30.0,39.0,66.0,40.0,17.0,178.0,127.0,77.0,29.0,108.0
folA_1_56_B_MM9,187.0,114.0,82.0,175.0,100.0,127.0,500.0,106.0,39.0,77.0,31.0,35.0,87.0,64.0,26.0,168.0,144.0,86.0,28.0,128.0
folA_1_56_C,61.0,62.0,35.0,68.0,49.0,46.0,41.0,351.0,15.0,43.0,10.0,20.0,42.0,26.0,10.0,74.0,49.0,52.0,17.0,60.0
folA_3_242_B_MM3,180.0,104.0,66.0,161.0,119.0,101.0,104.0,74.0,430.0,98.0,31.0,38.0,93.0,48.0,37.0,211.0,149.0,95.0,26.0,147.0
folA_3_242_C,138.0,102.0,58.0,144.0,77.0,97.0,101.0,80.0,53.0,407.0,28.0,41.0,76.0,35.0,12.0,191.0,137.0,84.0,22.0,108.0
negC_rand_42,32.0,34.0,22.0,43.0,36.0,35.0,33.0,26.0,19.0,28.0,210.0,12.0,27.0,26.0,9.0,67.0,39.0,35.0,14.0,34.0
thyA_1_60_B_MM12,60.0,44.0,41.0,49.0,26.0,38.0,55.0,26.0,13.0,41.0,19.0,161.0,25.0,25.0,15.0,80.0,67.0,30.0,6.0,39.0
thyA_1_60_B_MM13,107.0,94.0,66.0,140.0,76.0,98.0,89.0,66.0,48.0,84.0,26.0,39.0,409.0,49.0,28.0,174.0,123.0,80.0,24.0,83.0
thyA_1_60_B_MM2,60.0,77.0,60.0,63.0,52.0,56.0,44.0,35.0,28.0,38.0,20.0,21.0,47.0,238.0,20.0,112.0,98.0,59.0,20.0,77.0
thyA_1_60_C,47.0,31.0,28.0,49.0,45.0,37.0,42.0,29.0,12.0,30.0,7.0,15.0,25.0,26.0,147.0,72.0,55.0,24.0,10.0,47.0
thyA_3_233_B_MM4,188.0,155.0,124.0,172.0,152.0,170.0,156.0,108.0,68.0,148.0,44.0,61.0,104.0,70.0,41.0,1091.0,258.0,134.0,59.0,190.0
thyA_3_233_B_MM5,181.0,94.0,103.0,164.0,132.0,137.0,123.0,92.0,71.0,135.0,33.0,56.0,110.0,58.0,39.0,250.0,909.0,125.0,63.0,180.0
thyA_3_233_B_MM6,119.0,72.0,53.0,117.0,73.0,109.0,77.0,77.0,46.0,86.0,23.0,31.0,54.0,40.0,16.0,175.0,161.0,554.0,33.0,94.0
thyA_3_233_B_MM7,45.0,40.0,30.0,47.0,35.0,34.0,27.0,26.0,10.0,27.0,10.0,10.0,40.0,18.0,9.0,88.0,49.0,30.0,190.0,34.0
thyA_3_233_C,198.0,161.0,154.0,230.0,191.0,150.0,166.0,153.0,83.0,123.0,40.0,55.0,154.0,81.0,62.0,427.0,307.0,148.0,69.0,1040.0
