,folA_1_56_B_MM10,folA_1_56_B_MM11,folA_1_56_B_MM14,folA_1_56_B_MM2,folA_1_56_B_MM3,folA_1_56_B_MM6,folA_1_56_B_MM9,folA_1_56_C,folA_3_242_B_MM3,folA_3_242_C,negC_rand_42,thyA_1_60_B_MM12,thyA_1_60_B_MM13,thyA_1_60_B_MM2,thyA_1_60_C,thyA_3_233_B_MM4,thyA_3_233_B_MM5,thyA_3_233_B_MM6,thyA_3_233_B_MM7,thyA_3_233_C
folA_1_56_B_MM10,2738.0,1283.0,786.0,2.0,2.0,4.0,16.0,4.0,41.0,1.0,178.0,29.0,891.0,0.0,1.0,15.0,38.0,864.0,420.0,4.0
folA_1_56_B_MM11,1088.0,3405.0,849.0,2.0,3.0,20.0,16.0,1.0,106.0,11.0,221.0,65.0,884.0,4.0,3.0,24.0,37.0,613.0,358.0,3.0
folA_1_56_B_MM14,905.0,1092.0,4007.0,2.0,3.0,11.0,6.0,2.0,156.0,23.0,308.0,42.0,937.0,2.0,3.0,14.0,94.0,878.0,480.0,7.0
folA_1_56_B_MM2,4.0,6.0,1.0,14.0,1.0,1.0,0.0,2.0,0.0,0.0,2.0,0.0,3.0,0.0,1.0,2.0,1.0,5.0,3.0,0.0
folA_1_56_B_MM3,3.0,1.0,1.0,1.0,7.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,10.0,0.0,0.0,1.0,0.0
folA_1_56_B_MM6,1.0,7.0,5.0,0.0,1.0,10.0,4.0,0.0,0.0,1.0,4.0,1.0,11.0,1.0,0.0,7.0,1.0,4.0,1.0,0.0
folA_1_56_B_MM9,10.0,7.0,5.0,1.0,1.0,9.0,38.0,0.0,0.0,2.0,0.0,0.0,8.0,3.0,1.0,10.0,4.0,3.0,4.0,1.0
folA_1_56_C,3.0,1.0,1.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,5.0,3.0,0.0
folA_3_242_B_MM3,76.0,279.0,464.0,3.0,1.0,1.0,1.0,0.0,1002.0,22.0,152.0,21.0,579.0,1.0,0.0,13.0,32.0,576.0,372.0,9.0
folA_3_242_C,4.0,27.0,22.0,0.0,0.0,0.0,1.0,3.0,32.0,61.0,9.0,9.0,15.0,1.0,0.0,10.0,15.0,38.0,35.0,2.0
negC_rand_42,284.0,334.0,291.0,0.0,2.0,4.0,2.0,1.0,61.0,10.0,1302.0,13.0,291.0,1.0,1.0,2.0,8.0,231.0,158.0,2.0
thyA_1_60_B_MM12,51.0,44.0,19.0,0.0,0.0,0.0,2.0,0.0,12.0,2.0,7.0,78.0,73.0,2.0,0.0,5.0,4.0,19.0,7.0,0.0
thyA_1_60_B_MM13,658.0,794.0,659.0,6.0,3.0,4.0,8.0,2.0,165.0,14.0,224.0,42.0,2865.0,2.0,5.0,13.0,24.0,290.0,281.0,3.0
thyA_1_60_B_MM2,2.0,3.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,7.0,0.0,4.0,3.0,2.0,0.0,1.0
thyA_1_60_C,2.0,6.0,3.0,1.0,2.0,0.0,1.0,1.0,2.0,0.0,0.0,1.0,3.0,1.0,16.0,3.0,0.0,3.0,7.0,2.0
thyA_3_233_B_MM4,24.0,14.0,10.0,2.0,0.0,2.0,4.0,2.0,4.0,4.0,4.0,3.0,24.0,5.0,3.0,102.0,20.0,26.0,19.0,6.0
thyA_3_233_B_MM5,47.0,38.0,40.0,7.0,1.0,1.0,2.0,0.0,20.0,9.0,10.0,5.0,38.0,0.0,1.0,21.0,179.0,176.0,134.0,3.0
thyA_3_233_B_MM6,772.0,624.0,465.0,8.0,1.0,3.0,12.0,0.0,174.0,31.0,146.0,18.0,162.0,0.0,1.0,22.0,64.0,2215.0,326.0,4.0
thyA_3_233_B_MM7,476.0,332.0,301.0,1.0,0.0,0.0,6.0,0.0,177.0,21.0,81.0,20.0,167.0,0.0,0.0,10.0,16.0,287.0,1724.0,1.0
thyA_3_233_C,13.0,20.0,17.0,1.0,0.0,5.0,1.0,0.0,7.0,0.0,7.0,4.0,19.0,1.0,0.0,24.0,20.0,37.0,24.0,72.0
