,folA_1_56_B_MM10,folA_1_56_B_MM11,folA_1_56_B_MM14,folA_1_56_B_MM2,folA_1_56_B_MM3,folA_1_56_B_MM6,folA_1_56_B_MM9,folA_1_56_C,folA_3_242_B_MM3,folA_3_242_C,negC_rand_42,thyA_1_60_B_MM12,thyA_1_60_B_MM13,thyA_1_60_B_MM2,thyA_1_60_C,thyA_3_233_B_MM4,thyA_3_233_B_MM5,thyA_3_233_B_MM6,thyA_3_233_B_MM7,thyA_3_233_C
folA_1_56_B_MM10,2361.0,645.0,440.0,693.0,530.0,576.0,553.0,485.0,187.0,440.0,136.0,237.0,505.0,167.0,98.0,771.0,526.0,415.0,154.0,392.0
folA_1_56_B_MM11,642.0,1634.0,334.0,481.0,426.0,346.0,387.0,362.0,166.0,367.0,126.0,205.0,307.0,195.0,67.0,664.0,461.0,311.0,110.0,381.0
folA_1_56_B_MM14,524.0,418.0,1517.0,534.0,424.0,386.0,379.0,420.0,195.0,272.0,120.0,146.0,338.0,163.0,93.0,604.0,444.0,287.0,123.0,332.0
folA_1_56_B_MM2,447.0,336.0,231.0,1882.0,362.0,359.0,327.0,250.0,125.0,235.0,120.0,138.0,288.0,110.0,48.0,364.0,300.0,245.0,60.0,270.0
folA_1_56_B_MM3,398.0,343.0,202.0,440.0,1248.0,321.0,287.0,220.0,123.0,209.0,105.0,95.0,232.0,94.0,61.0,363.0,265.0,159.0,54.0,234.0
folA_1_56_B_MM6,467.0,365.0,224.0,480.0,311.0,1262.0,348.0,284.0,107.0,279.0,133.0,105.0,325.0,105.0,59.0,423.0,299.0,231.0,91.0,277.0
folA_1_56_B_MM9,676.0,461.0,305.0,597.0,399.0,475.0,1128.0,359.0,153.0,340.0,105.0,149.0,337.0,157.0,94.0,497.0,333.0,258.0,112.0,318.0
folA_1_56_C,228.0,260.0,149.0,290.0,175.0,213.0,219.0,870.0,82.0,192.0,68.0,59.0,142.0,51.0,30.0,261.0,158.0,143.0,35.0,148.0
folA_3_242_B_MM3,527.0,357.0,371.0,529.0,416.0,431.0,358.0,403.0,1038.0,360.0,173.0,188.0,368.0,169.0,125.0,607.0,435.0,334.0,114.0,395.0
folA_3_242_C,507.0,380.0,251.0,475.0,281.0,344.0,300.0,343.0,153.0,961.0,105.0,142.0,302.0,88.0,53.0,416.0,337.0,255.0,86.0,291.0
negC_rand_42,180.0,127.0,122.0,171.0,137.0,105.0,111.0,162.0,64.0,99.0,850.0,47.0,123.0,46.0,38.0,212.0,132.0,84.0,64.0,111.0
thyA_1_60_B_MM12,230.0,194.0,143.0,187.0,127.0,156.0,149.0,113.0,69.0,162.0,63.0,483.0,189.0,64.0,43.0,284.0,178.0,120.0,47.0,125.0
thyA_1_60_B_MM13,431.0,376.0,265.0,419.0,325.0,370.0,359.0,273.0,147.0,304.0,107.0,191.0,1145.0,190.0,84.0,518.0,338.0,226.0,127.0,255.0
thyA_1_60_B_MM2,211.0,171.0,164.0,231.0,183.0,182.0,148.0,196.0,64.0,145.0,60.0,67.0,186.0,442.0,88.0,261.0,173.0,134.0,54.0,152.0
thyA_1_60_C,157.0,113.0,97.0,182.0,91.0,119.0,93.0,74.0,27.0,95.0,37.0,46.0,79.0,68.0,283.0,203.0,146.0,81.0,22.0,86.0
thyA_3_233_B_MM4,733.0,516.0,411.0,582.0,413.0,502.0,420.0,397.0,199.0,389.0,141.0,258.0,403.0,198.0,123.0,2265.0,702.0,439.0,132.0,452.0
thyA_3_233_B_MM5,575.0,443.0,345.0,473.0,312.0,418.0,386.0,321.0,198.0,336.0,124.0,169.0,325.0,170.0,91.0,786.0,1698.0,421.0,170.0,431.0
thyA_3_233_B_MM6,401.0,282.0,211.0,403.0,255.0,296.0,225.0,260.0,97.0,228.0,106.0,132.0,211.0,105.0,58.0,477.0,521.0,1304.0,125.0,247.0
thyA_3_233_B_MM7,203.0,125.0,93.0,129.0,91.0,125.0,92.0,118.0,93.0,95.0,47.0,79.0,81.0,41.0,39.0,220.0,166.0,115.0,370.0,104.0
thyA_3_233_C,604.0,434.0,467.0,622.0,534.0,515.0,399.0,444.0,279.0,371.0,165.0,194.0,402.0,192.0,149.0,1128.0,746.0,534.0,201.0,1926.0
