,folA_1_56_B_MM10,folA_1_56_B_MM11,folA_1_56_B_MM14,folA_1_56_B_MM2,folA_1_56_B_MM3,folA_1_56_B_MM6,folA_1_56_B_MM9,folA_1_56_C,folA_3_242_B_MM3,folA_3_242_C,negC_rand_42,thyA_1_60_B_MM12,thyA_1_60_B_MM13,thyA_1_60_B_MM2,thyA_1_60_C,thyA_3_233_B_MM4,thyA_3_233_B_MM5,thyA_3_233_B_MM6,thyA_3_233_B_MM7,thyA_3_233_C
folA_1_56_B_MM10,1399.0,444.0,318.0,15.0,12.0,14.0,15.0,2.0,39.0,15.0,86.0,88.0,305.0,7.0,5.0,49.0,124.0,315.0,172.0,10.0
folA_1_56_B_MM11,449.0,1904.0,584.0,14.0,5.0,9.0,31.0,9.0,187.0,40.0,140.0,85.0,642.0,4.0,5.0,51.0,159.0,571.0,230.0,17.0
folA_1_56_B_MM14,412.0,739.0,2717.0,14.0,11.0,9.0,17.0,3.0,247.0,43.0,217.0,94.0,570.0,3.0,1.0,83.0,352.0,762.0,312.0,11.0
folA_1_56_B_MM2,11.0,8.0,5.0,52.0,5.0,6.0,3.0,4.0,3.0,2.0,0.0,3.0,4.0,3.0,1.0,6.0,5.0,8.0,4.0,4.0
folA_1_56_B_MM3,1.0,5.0,6.0,4.0,25.0,4.0,6.0,1.0,3.0,4.0,5.0,2.0,2.0,0.0,1.0,10.0,4.0,5.0,3.0,2.0
folA_1_56_B_MM6,5.0,16.0,7.0,6.0,6.0,28.0,9.0,0.0,1.0,3.0,3.0,9.0,9.0,1.0,1.0,11.0,9.0,5.0,6.0,8.0
folA_1_56_B_MM9,31.0,20.0,9.0,13.0,1.0,15.0,50.0,1.0,2.0,4.0,2.0,5.0,12.0,1.0,1.0,21.0,14.0,13.0,6.0,5.0
folA_1_56_C,10.0,7.0,2.0,2.0,5.0,2.0,1.0,21.0,2.0,2.0,1.0,0.0,4.0,1.0,0.0,7.0,7.0,10.0,2.0,3.0
folA_3_242_B_MM3,137.0,480.0,709.0,14.0,2.0,20.0,13.0,6.0,1719.0,118.0,210.0,140.0,773.0,2.0,3.0,57.0,177.0,751.0,274.0,18.0
folA_3_242_C,29.0,50.0,37.0,7.0,1.0,10.0,6.0,3.0,149.0,182.0,13.0,29.0,80.0,3.0,2.0,26.0,63.0,183.0,66.0,5.0
negC_rand_42,122.0,170.0,209.0,1.0,2.0,2.0,6.0,4.0,90.0,16.0,764.0,29.0,216.0,1.0,1.0,11.0,27.0,198.0,101.0,8.0
thyA_1_60_B_MM12,96.0,140.0,118.0,3.0,1.0,4.0,4.0,2.0,46.0,23.0,29.0,277.0,147.0,2.0,0.0,42.0,75.0,108.0,31.0,4.0
thyA_1_60_B_MM13,333.0,498.0,569.0,8.0,5.0,6.0,13.0,6.0,204.0,66.0,164.0,168.0,2020.0,3.0,4.0,54.0,105.0,472.0,210.0,5.0
thyA_1_60_B_MM2,7.0,3.0,7.0,3.0,2.0,8.0,1.0,1.0,2.0,4.0,4.0,2.0,5.0,24.0,4.0,17.0,7.0,11.0,1.0,4.0
thyA_1_60_C,2.0,4.0,3.0,2.0,2.0,0.0,2.0,1.0,4.0,1.0,2.0,2.0,2.0,0.0,14.0,3.0,2.0,3.0,0.0,4.0
thyA_3_233_B_MM4,48.0,35.0,45.0,10.0,15.0,12.0,12.0,4.0,17.0,23.0,3.0,18.0,40.0,2.0,6.0,236.0,114.0,191.0,65.0,32.0
thyA_3_233_B_MM5,188.0,194.0,219.0,6.0,8.0,6.0,12.0,5.0,71.0,59.0,31.0,81.0,111.0,3.0,2.0,78.0,696.0,684.0,306.0,32.0
thyA_3_233_B_MM6,474.0,580.0,532.0,14.0,6.0,14.0,16.0,2.0,193.0,126.0,143.0,113.0,394.0,1.0,2.0,93.0,274.0,3235.0,357.0,15.0
thyA_3_233_B_MM7,153.0,230.0,276.0,2.0,2.0,5.0,8.0,4.0,167.0,61.0,81.0,62.0,183.0,1.0,2.0,38.0,110.0,292.0,1101.0,3.0
thyA_3_233_C,28.0,31.0,45.0,4.0,11.0,4.0,6.0,11.0,23.0,13.0,10.0,9.0,25.0,4.0,3.0,65.0,72.0,178.0,72.0,136.0
