,folA_1_56_B_MM10,folA_1_56_B_MM11,folA_1_56_B_MM14,folA_1_56_B_MM2,folA_1_56_B_MM3,folA_1_56_B_MM6,folA_1_56_B_MM9,folA_1_56_C,folA_3_242_B_MM3,folA_3_242_C,negC_rand_42,thyA_1_60_B_MM12,thyA_1_60_B_MM13,thyA_1_60_B_MM2,thyA_1_60_C,thyA_3_233_B_MM4,thyA_3_233_B_MM5,thyA_3_233_B_MM6,thyA_3_233_B_MM7,thyA_3_233_C
folA_1_56_B_MM10,2172.0,941.0,585.0,71.0,40.0,47.0,60.0,29.0,71.0,36.0,149.0,109.0,630.0,18.0,8.0,82.0,150.0,591.0,280.0,22.0
folA_1_56_B_MM11,871.0,2784.0,717.0,31.0,31.0,47.0,54.0,30.0,107.0,51.0,194.0,134.0,699.0,9.0,0.0,68.0,135.0,613.0,275.0,22.0
folA_1_56_B_MM14,687.0,902.0,2946.0,44.0,40.0,28.0,39.0,15.0,172.0,32.0,274.0,104.0,696.0,13.0,6.0,107.0,238.0,699.0,297.0,31.0
folA_1_56_B_MM2,56.0,36.0,22.0,139.0,28.0,18.0,30.0,12.0,7.0,19.0,14.0,4.0,31.0,4.0,0.0,19.0,23.0,12.0,7.0,8.0
folA_1_56_B_MM3,28.0,41.0,15.0,20.0,75.0,14.0,19.0,11.0,10.0,13.0,5.0,5.0,16.0,7.0,1.0,24.0,10.0,13.0,3.0,6.0
folA_1_56_B_MM6,52.0,52.0,22.0,32.0,40.0,116.0,32.0,18.0,12.0,12.0,22.0,11.0,39.0,15.0,2.0,40.0,23.0,29.0,16.0,7.0
folA_1_56_B_MM9,77.0,45.0,24.0,44.0,26.0,30.0,137.0,22.0,10.0,34.0,14.0,9.0,18.0,6.0,6.0,26.0,18.0,18.0,8.0,29.0
folA_1_56_C,13.0,16.0,13.0,16.0,8.0,16.0,8.0,75.0,5.0,22.0,7.0,6.0,15.0,3.0,4.0,12.0,9.0,8.0,4.0,5.0
folA_3_242_B_MM3,92.0,251.0,381.0,30.0,21.0,18.0,23.0,25.0,864.0,47.0,114.0,69.0,403.0,7.0,6.0,47.0,78.0,502.0,229.0,32.0
folA_3_242_C,39.0,60.0,39.0,45.0,13.0,24.0,22.0,25.0,48.0,173.0,21.0,17.0,77.0,6.0,3.0,59.0,30.0,56.0,44.0,29.0
negC_rand_42,245.0,206.0,228.0,18.0,8.0,10.0,10.0,9.0,57.0,12.0,960.0,29.0,206.0,5.0,9.0,10.0,38.0,162.0,94.0,13.0
thyA_1_60_B_MM12,125.0,148.0,90.0,3.0,9.0,8.0,20.0,5.0,29.0,24.0,27.0,246.0,139.0,2.0,1.0,29.0,47.0,86.0,37.0,3.0
thyA_1_60_B_MM13,511.0,602.0,491.0,37.0,19.0,26.0,32.0,20.0,115.0,41.0,168.0,106.0,1920.0,6.0,3.0,60.0,69.0,296.0,227.0,19.0
thyA_1_60_B_MM2,15.0,19.0,7.0,10.0,4.0,3.0,7.0,4.0,3.0,5.0,4.0,4.0,5.0,43.0,1.0,11.0,6.0,16.0,3.0,6.0
thyA_1_60_C,13.0,12.0,4.0,6.0,5.0,3.0,2.0,4.0,6.0,3.0,6.0,3.0,5.0,9.0,22.0,14.0,7.0,4.0,6.0,4.0
thyA_3_233_B_MM4,71.0,59.0,28.0,31.0,29.0,19.0,24.0,20.0,22.0,28.0,13.0,23.0,46.0,12.0,8.0,388.0,82.0,121.0,46.0,30.0
thyA_3_233_B_MM5,157.0,109.0,128.0,17.0,15.0,14.0,18.0,18.0,49.0,29.0,15.0,30.0,62.0,14.0,1.0,109.0,429.0,290.0,169.0,40.0
thyA_3_233_B_MM6,577.0,448.0,353.0,13.0,8.0,17.0,21.0,18.0,134.0,50.0,118.0,75.0,188.0,3.0,1.0,97.0,162.0,1975.0,271.0,34.0
thyA_3_233_B_MM7,320.0,245.0,191.0,10.0,11.0,16.0,10.0,9.0,282.0,22.0,69.0,33.0,120.0,2.0,1.0,39.0,52.0,246.0,962.0,10.0
thyA_3_233_C,33.0,55.0,29.0,22.0,15.0,18.0,18.0,16.0,11.0,15.0,11.0,12.0,26.0,11.0,1.0,114.0,72.0,120.0,32.0,164.0
