,folA_1_56_B_MM10,folA_1_56_B_MM11,folA_1_56_B_MM14,folA_1_56_B_MM2,folA_1_56_B_MM3,folA_1_56_B_MM6,folA_1_56_B_MM9,folA_1_56_C,folA_3_242_B_MM3,folA_3_242_C,negC_rand_42,thyA_1_60_B_MM12,thyA_1_60_B_MM13,thyA_1_60_B_MM2,thyA_1_60_C,thyA_3_233_B_MM4,thyA_3_233_B_MM5,thyA_3_233_B_MM6,thyA_3_233_B_MM7,thyA_3_233_C
folA_1_56_B_MM10,686.0,165.0,96.0,162.0,119.0,131.0,130.0,86.0,45.0,85.0,32.0,41.0,105.0,50.0,36.0,248.0,180.0,122.0,37.0,157.0
folA_1_56_B_MM11,164.0,500.0,83.0,138.0,77.0,81.0,88.0,67.0,37.0,65.0,24.0,46.0,99.0,48.0,29.0,224.0,131.0,87.0,32.0,147.0
folA_1_56_B_MM14,126.0,105.0,505.0,120.0,101.0,97.0,95.0,78.0,37.0,67.0,32.0,25.0,79.0,47.0,21.0,181.0,141.0,94.0,38.0,127.0
folA_1_56_B_MM2,89.0,102.0,54.0,602.0,77.0,83.0,78.0,58.0,18.0,67.0,17.0,28.0,69.0,41.0,25.0,142.0,96.0,71.0,19.0,116.0
folA_1_56_B_MM3,83.0,58.0,39.0,83.0,339.0,66.0,50.0,37.0,24.0,44.0,23.0,25.0,38.0,28.0,20.0,114.0,86.0,49.0,13.0,85.0
folA_1_56_B_MM6,108.0,103.0,77.0,114.0,69.0,363.0,111.0,62.0,31.0,56.0,24.0,24.0,73.0,37.0,13.0,183.0,127.0,78.0,21.0,121.0
folA_1_56_B_MM9,165.0,131.0,77.0,135.0,76.0,94.0,431.0,72.0,35.0,78.0,32.0,31.0,53.0,45.0,29.0,206.0,148.0,88.0,36.0,128.0
folA_1_56_C,65.0,50.0,33.0,44.0,35.0,39.0,33.0,247.0,15.0,35.0,15.0,15.0,22.0,20.0,12.0,77.0,43.0,44.0,9.0,45.0
folA_3_242_B_MM3,144.0,79.0,68.0,123.0,97.0,93.0,77.0,74.0,322.0,85.0,31.0,27.0,66.0,43.0,28.0,199.0,122.0,94.0,29.0,135.0
folA_3_242_C,107.0,86.0,57.0,90.0,57.0,73.0,79.0,68.0,27.0,284.0,21.0,30.0,53.0,39.0,17.0,167.0,153.0,80.0,23.0,98.0
negC_rand_42,50.0,23.0,28.0,46.0,16.0,22.0,30.0,37.0,12.0,17.0,167.0,2.0,36.0,10.0,8.0,73.0,48.0,25.0,12.0,33.0
thyA_1_60_B_MM12,53.0,35.0,26.0,34.0,29.0,41.0,29.0,18.0,16.0,17.0,11.0,136.0,28.0,30.0,9.0,96.0,51.0,21.0,5.0,41.0
thyA_1_60_B_MM13,85.0,95.0,57.0,91.0,67.0,92.0,79.0,52.0,39.0,69.0,18.0,28.0,310.0,59.0,30.0,173.0,123.0,75.0,24.0,104.0
thyA_1_60_B_MM2,66.0,62.0,39.0,75.0,43.0,73.0,31.0,43.0,24.0,32.0,12.0,19.0,55.0,225.0,34.0,116.0,77.0,50.0,20.0,48.0
thyA_1_60_C,40.0,39.0,26.0,50.0,30.0,26.0,40.0,25.0,13.0,30.0,8.0,8.0,27.0,38.0,122.0,61.0,47.0,29.0,14.0,43.0
thyA_3_233_B_MM4,184.0,185.0,122.0,196.0,136.0,162.0,148.0,104.0,61.0,112.0,44.0,59.0,120.0,63.0,50.0,1062.0,279.0,163.0,55.0,182.0
thyA_3_233_B_MM5,183.0,133.0,91.0,123.0,109.0,121.0,87.0,71.0,43.0,114.0,30.0,55.0,86.0,56.0,29.0,298.0,830.0,155.0,60.0,179.0
thyA_3_233_B_MM6,117.0,71.0,42.0,89.0,71.0,81.0,73.0,58.0,20.0,68.0,16.0,42.0,69.0,38.0,25.0,149.0,135.0,470.0,33.0,110.0
thyA_3_233_B_MM7,37.0,28.0,14.0,41.0,31.0,24.0,31.0,21.0,15.0,21.0,5.0,12.0,24.0,17.0,11.0,72.0,57.0,38.0,166.0,30.0
thyA_3_233_C,206.0,150.0,149.0,211.0,173.0,161.0,146.0,135.0,73.0,119.0,46.0,41.0,143.0,67.0,63.0,404.0,267.0,161.0,64.0,906.0
