,folA_1_56_B_MM10,folA_1_56_B_MM11,folA_1_56_B_MM14,folA_1_56_B_MM2,folA_1_56_B_MM3,folA_1_56_B_MM6,folA_1_56_B_MM9,folA_1_56_C,folA_3_242_B_MM3,folA_3_242_C,negC_rand_42,thyA_1_60_B_MM12,thyA_1_60_B_MM13,thyA_1_60_B_MM2,thyA_1_60_C,thyA_3_233_B_MM4,thyA_3_233_B_MM5,thyA_3_233_B_MM6,thyA_3_233_B_MM7,thyA_3_233_C
folA_1_56_B_MM10,1059.0,253.0,151.0,213.0,182.0,222.0,191.0,141.0,63.0,140.0,48.0,68.0,159.0,92.0,53.0,309.0,225.0,150.0,46.0,207.0
folA_1_56_B_MM11,280.0,843.0,135.0,172.0,129.0,152.0,175.0,118.0,51.0,127.0,41.0,58.0,137.0,56.0,24.0,246.0,184.0,154.0,49.0,138.0
folA_1_56_B_MM14,170.0,157.0,815.0,180.0,128.0,148.0,110.0,96.0,60.0,105.0,37.0,57.0,86.0,53.0,27.0,254.0,187.0,127.0,48.0,126.0
folA_1_56_B_MM2,161.0,127.0,60.0,790.0,100.0,135.0,120.0,82.0,36.0,106.0,36.0,38.0,96.0,62.0,22.0,193.0,136.0,99.0,26.0,113.0
folA_1_56_B_MM3,119.0,107.0,75.0,113.0,525.0,98.0,70.0,85.0,29.0,79.0,32.0,22.0,85.0,34.0,13.0,152.0,93.0,86.0,27.0,90.0
folA_1_56_B_MM6,180.0,139.0,97.0,188.0,118.0,658.0,122.0,98.0,41.0,99.0,37.0,46.0,98.0,50.0,28.0,203.0,123.0,104.0,26.0,112.0
folA_1_56_B_MM9,198.0,174.0,92.0,174.0,130.0,153.0,613.0,107.0,44.0,117.0,30.0,48.0,119.0,62.0,25.0,233.0,154.0,92.0,42.0,128.0
folA_1_56_C,78.0,67.0,36.0,82.0,42.0,65.0,48.0,321.0,30.0,60.0,23.0,11.0,38.0,24.0,6.0,89.0,65.0,54.0,17.0,57.0
folA_3_242_B_MM3,158.0,144.0,133.0,181.0,126.0,107.0,104.0,94.0,444.0,123.0,34.0,60.0,114.0,67.0,34.0,272.0,155.0,149.0,43.0,191.0
folA_3_242_C,165.0,115.0,81.0,142.0,103.0,110.0,118.0,97.0,65.0,419.0,26.0,56.0,102.0,55.0,26.0,174.0,165.0,87.0,32.0,106.0
negC_rand_42,72.0,47.0,63.0,81.0,40.0,35.0,45.0,38.0,20.0,38.0,310.0,20.0,34.0,24.0,10.0,101.0,64.0,33.0,12.0,52.0
thyA_1_60_B_MM12,86.0,65.0,34.0,57.0,43.0,38.0,58.0,31.0,14.0,36.0,14.0,213.0,60.0,28.0,16.0,103.0,77.0,55.0,12.0,62.0
thyA_1_60_B_MM13,177.0,111.0,84.0,144.0,111.0,120.0,91.0,89.0,67.0,107.0,44.0,56.0,527.0,64.0,33.0,210.0,162.0,91.0,47.0,114.0
thyA_1_60_B_MM2,92.0,77.0,54.0,86.0,51.0,78.0,64.0,52.0,24.0,42.0,18.0,18.0,52.0,274.0,25.0,122.0,96.0,73.0,24.0,65.0
thyA_1_60_C,49.0,59.0,44.0,55.0,38.0,53.0,52.0,41.0,22.0,38.0,9.0,19.0,36.0,47.0,153.0,82.0,67.0,29.0,22.0,40.0
thyA_3_233_B_MM4,296.0,189.0,155.0,216.0,163.0,174.0,186.0,152.0,58.0,149.0,52.0,76.0,159.0,97.0,41.0,1272.0,305.0,193.0,64.0,216.0
thyA_3_233_B_MM5,211.0,205.0,133.0,175.0,120.0,177.0,143.0,111.0,58.0,130.0,47.0,79.0,157.0,59.0,43.0,374.0,1020.0,216.0,56.0,206.0
thyA_3_233_B_MM6,162.0,125.0,91.0,130.0,87.0,107.0,94.0,111.0,59.0,94.0,24.0,43.0,68.0,55.0,22.0,217.0,184.0,750.0,52.0,129.0
thyA_3_233_B_MM7,72.0,44.0,49.0,61.0,54.0,38.0,43.0,37.0,20.0,38.0,14.0,15.0,30.0,37.0,12.0,81.0,73.0,53.0,245.0,35.0
thyA_3_233_C,227.0,168.0,190.0,215.0,154.0,220.0,157.0,180.0,120.0,149.0,65.0,70.0,133.0,75.0,57.0,458.0,302.0,205.0,61.0,1093.0
