,folA_1_56_B_MM10,folA_1_56_B_MM11,folA_1_56_B_MM14,folA_1_56_B_MM2,folA_1_56_B_MM3,folA_1_56_B_MM6,folA_1_56_B_MM9,folA_1_56_C,folA_3_242_B_MM3,folA_3_242_C,negC_rand_42,thyA_1_60_B_MM12,thyA_1_60_B_MM13,thyA_1_60_B_MM2,thyA_1_60_C,thyA_3_233_B_MM4,thyA_3_233_B_MM5,thyA_3_233_B_MM6,thyA_3_233_B_MM7,thyA_3_233_C
folA_1_56_B_MM10,1237.0,335.0,200.0,277.0,186.0,239.0,217.0,156.0,88.0,149.0,88.0,94.0,224.0,138.0,67.0,455.0,301.0,205.0,103.0,241.0
folA_1_56_B_MM11,320.0,931.0,187.0,208.0,158.0,135.0,183.0,143.0,73.0,124.0,55.0,56.0,184.0,99.0,50.0,450.0,267.0,180.0,76.0,225.0
folA_1_56_B_MM14,275.0,255.0,985.0,162.0,145.0,148.0,156.0,135.0,89.0,133.0,58.0,56.0,198.0,90.0,43.0,393.0,302.0,170.0,80.0,214.0
folA_1_56_B_MM2,172.0,127.0,76.0,798.0,94.0,116.0,115.0,84.0,53.0,70.0,32.0,44.0,114.0,61.0,21.0,223.0,164.0,112.0,37.0,155.0
folA_1_56_B_MM3,135.0,95.0,63.0,118.0,516.0,93.0,85.0,55.0,38.0,69.0,29.0,35.0,78.0,50.0,18.0,173.0,149.0,97.0,19.0,105.0
folA_1_56_B_MM6,192.0,131.0,94.0,166.0,108.0,546.0,139.0,91.0,58.0,86.0,36.0,51.0,113.0,66.0,29.0,305.0,178.0,99.0,41.0,171.0
folA_1_56_B_MM9,283.0,188.0,106.0,191.0,150.0,177.0,572.0,136.0,58.0,115.0,27.0,59.0,144.0,74.0,39.0,314.0,208.0,138.0,45.0,208.0
folA_1_56_C,126.0,87.0,46.0,122.0,58.0,70.0,69.0,348.0,18.0,45.0,28.0,23.0,64.0,29.0,15.0,160.0,80.0,84.0,16.0,97.0
folA_3_242_B_MM3,169.0,196.0,165.0,171.0,115.0,141.0,138.0,106.0,602.0,138.0,67.0,63.0,194.0,64.0,53.0,383.0,284.0,198.0,67.0,243.0
folA_3_242_C,180.0,155.0,100.0,140.0,97.0,107.0,100.0,95.0,78.0,425.0,25.0,43.0,126.0,48.0,26.0,248.0,192.0,156.0,58.0,123.0
negC_rand_42,82.0,69.0,49.0,69.0,33.0,43.0,42.0,37.0,30.0,36.0,354.0,22.0,54.0,29.0,15.0,121.0,86.0,59.0,32.0,64.0
thyA_1_60_B_MM12,87.0,109.0,79.0,76.0,44.0,67.0,51.0,29.0,29.0,39.0,26.0,238.0,87.0,32.0,10.0,152.0,102.0,63.0,22.0,85.0
thyA_1_60_B_MM13,252.0,175.0,167.0,194.0,118.0,168.0,125.0,100.0,72.0,121.0,64.0,118.0,603.0,84.0,43.0,346.0,195.0,130.0,45.0,149.0
thyA_1_60_B_MM2,141.0,102.0,80.0,110.0,75.0,84.0,106.0,70.0,42.0,85.0,30.0,44.0,102.0,302.0,41.0,186.0,107.0,90.0,37.0,89.0
thyA_1_60_C,83.0,64.0,69.0,66.0,46.0,82.0,44.0,44.0,30.0,39.0,18.0,35.0,50.0,40.0,187.0,116.0,66.0,48.0,14.0,80.0
thyA_3_233_B_MM4,378.0,310.0,277.0,317.0,208.0,258.0,241.0,180.0,126.0,223.0,109.0,122.0,228.0,104.0,73.0,1671.0,529.0,284.0,102.0,354.0
thyA_3_233_B_MM5,288.0,277.0,217.0,220.0,172.0,214.0,191.0,142.0,97.0,164.0,74.0,66.0,227.0,113.0,71.0,504.0,1193.0,304.0,77.0,281.0
thyA_3_233_B_MM6,230.0,159.0,122.0,152.0,108.0,141.0,94.0,99.0,63.0,103.0,57.0,54.0,125.0,68.0,30.0,305.0,280.0,792.0,59.0,184.0
thyA_3_233_B_MM7,103.0,67.0,56.0,53.0,42.0,60.0,59.0,34.0,31.0,52.0,18.0,19.0,65.0,23.0,16.0,129.0,97.0,79.0,249.0,60.0
thyA_3_233_C,334.0,286.0,275.0,317.0,228.0,233.0,211.0,214.0,159.0,201.0,107.0,106.0,259.0,130.0,101.0,778.0,469.0,304.0,145.0,1300.0
