,folA_1_56_B_MM10,folA_1_56_B_MM11,folA_1_56_B_MM14,folA_1_56_B_MM2,folA_1_56_B_MM3,folA_1_56_B_MM6,folA_1_56_B_MM9,folA_1_56_C,folA_3_242_B_MM3,folA_3_242_C,negC_rand_42,thyA_1_60_B_MM12,thyA_1_60_B_MM13,thyA_1_60_B_MM2,thyA_1_60_C,thyA_3_233_B_MM4,thyA_3_233_B_MM5,thyA_3_233_B_MM6,thyA_3_233_B_MM7,thyA_3_233_C
folA_1_56_B_MM10,1150.0,191.0,133.0,219.0,166.0,195.0,231.0,158.0,51.0,136.0,47.0,61.0,150.0,109.0,49.0,298.0,215.0,164.0,47.0,204.0
folA_1_56_B_MM11,186.0,907.0,126.0,173.0,130.0,138.0,130.0,143.0,47.0,115.0,31.0,38.0,113.0,90.0,51.0,300.0,203.0,114.0,45.0,172.0
folA_1_56_B_MM14,180.0,139.0,811.0,168.0,147.0,98.0,139.0,115.0,58.0,97.0,27.0,42.0,93.0,79.0,29.0,228.0,183.0,112.0,49.0,153.0
folA_1_56_B_MM2,150.0,104.0,79.0,951.0,109.0,104.0,116.0,76.0,40.0,84.0,18.0,38.0,103.0,62.0,33.0,215.0,128.0,80.0,29.0,122.0
folA_1_56_B_MM3,117.0,81.0,58.0,99.0,517.0,90.0,79.0,71.0,35.0,48.0,19.0,32.0,59.0,33.0,22.0,140.0,112.0,65.0,22.0,108.0
folA_1_56_B_MM6,172.0,137.0,79.0,134.0,116.0,693.0,126.0,82.0,50.0,85.0,28.0,42.0,75.0,56.0,26.0,245.0,143.0,102.0,33.0,170.0
folA_1_56_B_MM9,245.0,165.0,90.0,163.0,134.0,157.0,746.0,111.0,47.0,114.0,29.0,35.0,81.0,56.0,35.0,278.0,178.0,111.0,41.0,154.0
folA_1_56_C,93.0,89.0,52.0,73.0,42.0,67.0,56.0,457.0,38.0,58.0,14.0,14.0,54.0,21.0,11.0,125.0,92.0,59.0,24.0,70.0
folA_3_242_B_MM3,172.0,130.0,106.0,169.0,122.0,130.0,148.0,130.0,562.0,137.0,39.0,39.0,92.0,65.0,47.0,328.0,199.0,133.0,31.0,191.0
folA_3_242_C,144.0,141.0,89.0,170.0,73.0,118.0,99.0,110.0,49.0,533.0,29.0,52.0,113.0,58.0,26.0,272.0,206.0,120.0,39.0,145.0
negC_rand_42,55.0,43.0,30.0,44.0,21.0,46.0,33.0,42.0,20.0,37.0,257.0,10.0,32.0,14.0,11.0,82.0,53.0,35.0,7.0,52.0
thyA_1_60_B_MM12,66.0,66.0,46.0,71.0,29.0,68.0,42.0,27.0,24.0,40.0,7.0,226.0,37.0,16.0,10.0,106.0,89.0,33.0,13.0,54.0
thyA_1_60_B_MM13,162.0,129.0,80.0,136.0,105.0,117.0,105.0,83.0,35.0,116.0,33.0,60.0,576.0,51.0,36.0,206.0,129.0,87.0,32.0,143.0
thyA_1_60_B_MM2,87.0,76.0,61.0,87.0,44.0,84.0,62.0,66.0,28.0,63.0,20.0,29.0,60.0,314.0,21.0,151.0,105.0,81.0,29.0,105.0
thyA_1_60_C,64.0,43.0,39.0,51.0,27.0,48.0,40.0,35.0,23.0,49.0,12.0,25.0,36.0,31.0,205.0,107.0,58.0,22.0,13.0,48.0
thyA_3_233_B_MM4,291.0,215.0,150.0,266.0,148.0,207.0,185.0,128.0,88.0,205.0,36.0,77.0,145.0,87.0,55.0,2043.0,388.0,250.0,70.0,239.0
thyA_3_233_B_MM5,215.0,168.0,158.0,192.0,136.0,192.0,171.0,94.0,64.0,125.0,29.0,50.0,130.0,70.0,49.0,393.0,1159.0,164.0,53.0,215.0
thyA_3_233_B_MM6,119.0,113.0,82.0,134.0,107.0,103.0,89.0,114.0,39.0,94.0,18.0,39.0,85.0,68.0,29.0,239.0,224.0,939.0,55.0,155.0
thyA_3_233_B_MM7,66.0,41.0,32.0,52.0,33.0,40.0,31.0,33.0,27.0,37.0,11.0,8.0,43.0,28.0,11.0,102.0,62.0,43.0,385.0,51.0
thyA_3_233_C,224.0,170.0,203.0,277.0,189.0,189.0,151.0,177.0,89.0,150.0,67.0,78.0,153.0,80.0,57.0,514.0,298.0,197.0,101.0,1408.0
