,folA_1_56_B_MM10,folA_1_56_B_MM11,folA_1_56_B_MM14,folA_1_56_B_MM2,folA_1_56_B_MM3,folA_1_56_B_MM6,folA_1_56_B_MM9,folA_1_56_C,folA_3_242_B_MM3,folA_3_242_C,negC_rand_42,thyA_1_60_B_MM12,thyA_1_60_B_MM13,thyA_1_60_B_MM2,thyA_1_60_C,thyA_3_233_B_MM4,thyA_3_233_B_MM5,thyA_3_233_B_MM6,thyA_3_233_B_MM7,thyA_3_233_C
folA_1_56_B_MM10,782.0,136.0,97.0,22.0,10.0,19.0,24.0,17.0,18.0,38.0,28.0,36.0,109.0,86.0,63.0,318.0,213.0,129.0,62.0,157.0
folA_1_56_B_MM11,142.0,868.0,141.0,25.0,16.0,26.0,24.0,21.0,33.0,21.0,26.0,34.0,138.0,98.0,46.0,363.0,295.0,119.0,70.0,217.0
folA_1_56_B_MM14,106.0,113.0,1063.0,20.0,13.0,18.0,17.0,19.0,56.0,29.0,31.0,32.0,105.0,90.0,34.0,263.0,250.0,149.0,52.0,190.0
folA_1_56_B_MM2,27.0,19.0,12.0,254.0,13.0,11.0,13.0,13.0,10.0,10.0,10.0,2.0,28.0,44.0,24.0,126.0,97.0,52.0,19.0,93.0
folA_1_56_B_MM3,17.0,18.0,16.0,6.0,115.0,14.0,6.0,11.0,8.0,14.0,7.0,2.0,10.0,21.0,22.0,124.0,77.0,25.0,3.0,80.0
folA_1_56_B_MM6,27.0,21.0,14.0,11.0,10.0,189.0,13.0,12.0,10.0,11.0,4.0,5.0,20.0,47.0,14.0,185.0,99.0,46.0,14.0,133.0
folA_1_56_B_MM9,34.0,21.0,20.0,23.0,12.0,20.0,223.0,19.0,7.0,16.0,5.0,7.0,15.0,55.0,32.0,213.0,113.0,59.0,24.0,160.0
folA_1_56_C,11.0,15.0,7.0,14.0,9.0,15.0,9.0,146.0,10.0,15.0,6.0,2.0,13.0,14.0,10.0,75.0,47.0,41.0,13.0,38.0
folA_3_242_B_MM3,55.0,93.0,125.0,26.0,23.0,24.0,23.0,19.0,631.0,51.0,35.0,50.0,153.0,107.0,69.0,414.0,332.0,223.0,64.0,299.0
folA_3_242_C,37.0,23.0,34.0,25.0,9.0,22.0,16.0,22.0,37.0,361.0,8.0,12.0,54.0,90.0,37.0,347.0,255.0,129.0,43.0,225.0
negC_rand_42,41.0,45.0,45.0,10.0,2.0,14.0,8.0,8.0,23.0,15.0,246.0,19.0,36.0,36.0,11.0,108.0,95.0,51.0,10.0,66.0
thyA_1_60_B_MM12,48.0,52.0,38.0,9.0,6.0,14.0,7.0,14.0,12.0,9.0,10.0,219.0,26.0,29.0,7.0,152.0,81.0,50.0,14.0,83.0
thyA_1_60_B_MM13,129.0,110.0,119.0,32.0,17.0,22.0,21.0,13.0,59.0,21.0,30.0,46.0,808.0,96.0,60.0,348.0,196.0,134.0,69.0,207.0
thyA_1_60_B_MM2,77.0,92.0,65.0,59.0,43.0,48.0,56.0,42.0,41.0,72.0,20.0,23.0,86.0,520.0,47.0,223.0,166.0,91.0,39.0,114.0
thyA_1_60_C,53.0,45.0,68.0,31.0,30.0,28.0,30.0,21.0,21.0,51.0,18.0,22.0,67.0,36.0,330.0,125.0,120.0,54.0,24.0,74.0
thyA_3_233_B_MM4,236.0,277.0,257.0,163.0,96.0,112.0,121.0,114.0,106.0,258.0,52.0,65.0,242.0,157.0,105.0,2415.0,633.0,291.0,137.0,351.0
thyA_3_233_B_MM5,210.0,227.0,233.0,101.0,71.0,74.0,104.0,70.0,73.0,181.0,23.0,52.0,223.0,115.0,86.0,635.0,1770.0,263.0,131.0,343.0
thyA_3_233_B_MM6,132.0,141.0,121.0,58.0,43.0,50.0,36.0,56.0,48.0,83.0,23.0,37.0,165.0,77.0,49.0,382.0,308.0,1236.0,66.0,242.0
thyA_3_233_B_MM7,51.0,47.0,57.0,18.0,15.0,22.0,15.0,16.0,42.0,30.0,21.0,23.0,36.0,35.0,21.0,165.0,119.0,80.0,385.0,90.0
thyA_3_233_C,192.0,284.0,302.0,132.0,138.0,118.0,146.0,127.0,116.0,227.0,66.0,88.0,300.0,170.0,96.0,771.0,547.0,361.0,161.0,2155.0
