,folA_1_56_B_MM10,folA_1_56_B_MM11,folA_1_56_B_MM14,folA_1_56_B_MM2,folA_1_56_B_MM3,folA_1_56_B_MM6,folA_1_56_B_MM9,folA_1_56_C,folA_3_242_B_MM3,folA_3_242_C,negC_rand_42,thyA_1_60_B_MM12,thyA_1_60_B_MM13,thyA_1_60_B_MM2,thyA_1_60_C,thyA_3_233_B_MM4,thyA_3_233_B_MM5,thyA_3_233_B_MM6,thyA_3_233_B_MM7,thyA_3_233_C
folA_1_56_B_MM10,797.0,185.0,145.0,10.0,4.0,12.0,22.0,0.0,20.0,12.0,33.0,28.0,102.0,66.0,25.0,382.0,203.0,121.0,39.0,216.0
folA_1_56_B_MM11,178.0,805.0,173.0,8.0,5.0,18.0,14.0,5.0,44.0,26.0,32.0,30.0,129.0,102.0,44.0,465.0,300.0,164.0,57.0,249.0
folA_1_56_B_MM14,166.0,180.0,974.0,6.0,6.0,9.0,11.0,4.0,65.0,31.0,46.0,16.0,129.0,110.0,49.0,468.0,307.0,192.0,75.0,233.0
folA_1_56_B_MM2,4.0,11.0,3.0,69.0,2.0,2.0,2.0,4.0,3.0,4.0,0.0,1.0,4.0,19.0,9.0,67.0,43.0,18.0,5.0,60.0
folA_1_56_B_MM3,2.0,3.0,0.0,1.0,35.0,3.0,1.0,9.0,1.0,1.0,0.0,0.0,1.0,16.0,11.0,49.0,19.0,6.0,3.0,37.0
folA_1_56_B_MM6,8.0,7.0,5.0,8.0,3.0,88.0,4.0,3.0,2.0,3.0,1.0,1.0,2.0,33.0,14.0,102.0,50.0,13.0,2.0,90.0
folA_1_56_B_MM9,12.0,11.0,12.0,2.0,2.0,9.0,101.0,6.0,6.0,2.0,1.0,1.0,6.0,46.0,21.0,171.0,76.0,32.0,6.0,122.0
folA_1_56_C,6.0,4.0,2.0,6.0,2.0,2.0,4.0,39.0,3.0,5.0,0.0,2.0,1.0,7.0,5.0,37.0,25.0,15.0,8.0,40.0
folA_3_242_B_MM3,49.0,130.0,200.0,9.0,7.0,5.0,10.0,0.0,565.0,27.0,44.0,36.0,158.0,85.0,80.0,496.0,318.0,198.0,63.0,373.0
folA_3_242_C,22.0,35.0,23.0,5.0,4.0,5.0,9.0,6.0,42.0,189.0,7.0,7.0,31.0,71.0,58.0,441.0,226.0,128.0,45.0,225.0
negC_rand_42,39.0,63.0,55.0,6.0,1.0,3.0,4.0,2.0,16.0,8.0,225.0,7.0,44.0,31.0,16.0,152.0,90.0,63.0,25.0,108.0
thyA_1_60_B_MM12,32.0,31.0,28.0,3.0,4.0,2.0,4.0,0.0,30.0,6.0,9.0,86.0,27.0,23.0,9.0,98.0,47.0,29.0,11.0,46.0
thyA_1_60_B_MM13,118.0,129.0,143.0,7.0,2.0,12.0,8.0,6.0,56.0,32.0,26.0,27.0,608.0,127.0,40.0,387.0,272.0,120.0,56.0,192.0
thyA_1_60_B_MM2,75.0,94.0,88.0,47.0,28.0,48.0,48.0,36.0,37.0,67.0,31.0,24.0,88.0,403.0,47.0,253.0,145.0,85.0,42.0,136.0
thyA_1_60_C,51.0,73.0,68.0,30.0,22.0,28.0,40.0,20.0,28.0,43.0,23.0,14.0,51.0,41.0,239.0,182.0,106.0,74.0,19.0,82.0
thyA_3_233_B_MM4,290.0,352.0,347.0,94.0,65.0,87.0,141.0,72.0,122.0,253.0,67.0,70.0,284.0,168.0,99.0,2420.0,611.0,315.0,139.0,476.0
thyA_3_233_B_MM5,245.0,270.0,258.0,39.0,36.0,62.0,72.0,20.0,99.0,188.0,37.0,26.0,237.0,126.0,66.0,715.0,1758.0,317.0,101.0,441.0
thyA_3_233_B_MM6,162.0,132.0,127.0,22.0,10.0,12.0,27.0,14.0,40.0,105.0,32.0,34.0,127.0,70.0,33.0,387.0,354.0,1084.0,64.0,245.0
thyA_3_233_B_MM7,46.0,34.0,57.0,10.0,7.0,8.0,8.0,1.0,24.0,32.0,12.0,12.0,54.0,36.0,21.0,189.0,135.0,84.0,392.0,78.0
thyA_3_233_C,321.0,335.0,364.0,109.0,98.0,98.0,178.0,75.0,167.0,257.0,88.0,49.0,283.0,184.0,130.0,1034.0,663.0,432.0,158.0,2250.0
