,folA_1_56_B_MM10,folA_1_56_B_MM11,folA_1_56_B_MM14,folA_1_56_B_MM2,folA_1_56_B_MM3,folA_1_56_B_MM6,folA_1_56_B_MM9,folA_1_56_C,folA_3_242_B_MM3,folA_3_242_C,negC_rand_42,thyA_1_60_B_MM12,thyA_1_60_B_MM13,thyA_1_60_B_MM2,thyA_1_60_C,thyA_3_233_B_MM4,thyA_3_233_B_MM5,thyA_3_233_B_MM6,thyA_3_233_B_MM7,thyA_3_233_C
folA_1_56_B_MM10,2536.0,1126.0,770.0,29.0,21.0,16.0,38.0,17.0,54.0,17.0,178.0,82.0,752.0,1.0,1.0,30.0,85.0,669.0,323.0,11.0
folA_1_56_B_MM11,963.0,3340.0,1010.0,16.0,22.0,30.0,18.0,22.0,140.0,38.0,298.0,158.0,961.0,11.0,7.0,41.0,83.0,765.0,376.0,8.0
folA_1_56_B_MM14,836.0,1160.0,4793.0,17.0,19.0,14.0,23.0,19.0,215.0,48.0,374.0,75.0,1018.0,2.0,2.0,43.0,140.0,910.0,403.0,10.0
folA_1_56_B_MM2,22.0,13.0,8.0,67.0,7.0,11.0,13.0,7.0,2.0,8.0,7.0,4.0,9.0,1.0,2.0,4.0,2.0,8.0,7.0,3.0
folA_1_56_B_MM3,10.0,12.0,10.0,11.0,31.0,6.0,7.0,2.0,1.0,11.0,1.0,0.0,9.0,0.0,0.0,10.0,8.0,9.0,4.0,1.0
folA_1_56_B_MM6,30.0,16.0,16.0,18.0,7.0,66.0,5.0,12.0,5.0,10.0,6.0,5.0,16.0,3.0,1.0,12.0,2.0,13.0,3.0,2.0
folA_1_56_B_MM9,34.0,29.0,23.0,18.0,9.0,17.0,95.0,3.0,0.0,5.0,5.0,3.0,13.0,1.0,1.0,6.0,8.0,9.0,8.0,1.0
folA_1_56_C,5.0,9.0,7.0,5.0,14.0,8.0,4.0,39.0,1.0,3.0,1.0,4.0,2.0,0.0,0.0,1.0,3.0,6.0,3.0,1.0
folA_3_242_B_MM3,89.0,266.0,464.0,19.0,12.0,8.0,8.0,7.0,1168.0,48.0,196.0,80.0,557.0,3.0,2.0,29.0,84.0,531.0,318.0,7.0
folA_3_242_C,19.0,53.0,45.0,18.0,15.0,14.0,10.0,13.0,73.0,96.0,14.0,12.0,45.0,2.0,3.0,20.0,27.0,45.0,27.0,3.0
negC_rand_42,248.0,336.0,348.0,8.0,7.0,7.0,7.0,4.0,64.0,14.0,1525.0,33.0,327.0,1.0,3.0,7.0,13.0,259.0,187.0,10.0
thyA_1_60_B_MM12,100.0,132.0,87.0,1.0,2.0,1.0,8.0,4.0,46.0,16.0,28.0,250.0,175.0,0.0,0.0,19.0,15.0,64.0,32.0,2.0
thyA_1_60_B_MM13,786.0,936.0,877.0,23.0,13.0,12.0,23.0,14.0,251.0,34.0,352.0,107.0,3196.0,5.0,2.0,31.0,44.0,405.0,348.0,7.0
thyA_1_60_B_MM2,3.0,10.0,2.0,8.0,4.0,0.0,2.0,1.0,0.0,3.0,0.0,2.0,5.0,28.0,0.0,1.0,1.0,5.0,3.0,2.0
thyA_1_60_C,1.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,13.0,4.0,7.0,4.0,5.0,5.0
thyA_3_233_B_MM4,46.0,22.0,13.0,5.0,7.0,6.0,16.0,2.0,17.0,9.0,5.0,6.0,33.0,2.0,1.0,148.0,58.0,92.0,30.0,19.0
thyA_3_233_B_MM5,132.0,104.0,88.0,8.0,5.0,9.0,12.0,6.0,43.0,23.0,20.0,21.0,52.0,1.0,4.0,37.0,300.0,295.0,201.0,22.0
thyA_3_233_B_MM6,682.0,692.0,542.0,21.0,6.0,13.0,18.0,2.0,213.0,40.0,179.0,70.0,308.0,1.0,4.0,40.0,128.0,2536.0,348.0,13.0
thyA_3_233_B_MM7,401.0,397.0,392.0,10.0,1.0,3.0,15.0,8.0,177.0,26.0,111.0,38.0,260.0,6.0,0.0,15.0,53.0,306.0,1255.0,7.0
thyA_3_233_C,19.0,52.0,32.0,10.0,3.0,7.0,10.0,5.0,22.0,11.0,12.0,4.0,36.0,4.0,1.0,36.0,35.0,84.0,35.0,95.0
