,folA_1_56_B_MM10,folA_1_56_B_MM11,folA_1_56_B_MM14,folA_1_56_B_MM2,folA_1_56_B_MM3,folA_1_56_B_MM6,folA_1_56_B_MM9,folA_1_56_C,folA_3_242_B_MM3,folA_3_242_C,negC_rand_42,thyA_1_60_B_MM12,thyA_1_60_B_MM13,thyA_1_60_B_MM2,thyA_1_60_C,thyA_3_233_B_MM4,thyA_3_233_B_MM5,thyA_3_233_B_MM6,thyA_3_233_B_MM7,thyA_3_233_C
folA_1_56_B_MM10,2286.0,1033.0,729.0,16.0,8.0,17.0,24.0,8.0,40.0,11.0,131.0,55.0,611.0,6.0,4.0,19.0,68.0,722.0,402.0,8.0
folA_1_56_B_MM11,901.0,3564.0,859.0,17.0,11.0,35.0,15.0,19.0,87.0,33.0,227.0,58.0,847.0,3.0,1.0,15.0,71.0,803.0,413.0,11.0
folA_1_56_B_MM14,750.0,1177.0,4594.0,11.0,7.0,9.0,17.0,11.0,126.0,21.0,362.0,54.0,999.0,7.0,1.0,27.0,153.0,1068.0,505.0,8.0
folA_1_56_B_MM2,4.0,11.0,3.0,65.0,2.0,4.0,5.0,1.0,3.0,3.0,0.0,1.0,12.0,4.0,1.0,4.0,7.0,7.0,1.0,0.0
folA_1_56_B_MM3,5.0,6.0,8.0,4.0,26.0,7.0,7.0,2.0,1.0,2.0,3.0,3.0,9.0,0.0,0.0,5.0,2.0,8.0,1.0,1.0
folA_1_56_B_MM6,19.0,15.0,6.0,8.0,8.0,55.0,10.0,2.0,1.0,3.0,8.0,2.0,6.0,1.0,0.0,6.0,2.0,9.0,4.0,4.0
folA_1_56_B_MM9,11.0,18.0,9.0,8.0,7.0,6.0,62.0,5.0,2.0,9.0,2.0,1.0,11.0,0.0,0.0,6.0,7.0,6.0,4.0,3.0
folA_1_56_C,6.0,6.0,2.0,4.0,2.0,1.0,2.0,29.0,1.0,2.0,0.0,2.0,7.0,1.0,1.0,0.0,2.0,8.0,2.0,2.0
folA_3_242_B_MM3,60.0,180.0,373.0,13.0,4.0,2.0,8.0,4.0,795.0,23.0,122.0,41.0,468.0,3.0,3.0,19.0,41.0,628.0,331.0,8.0
folA_3_242_C,11.0,44.0,23.0,8.0,3.0,4.0,5.0,8.0,35.0,65.0,6.0,3.0,32.0,5.0,0.0,8.0,13.0,35.0,17.0,0.0
negC_rand_42,189.0,329.0,318.0,4.0,1.0,8.0,3.0,3.0,43.0,16.0,1400.0,25.0,258.0,1.0,1.0,4.0,6.0,263.0,151.0,3.0
thyA_1_60_B_MM12,58.0,62.0,42.0,2.0,1.0,1.0,2.0,1.0,18.0,1.0,18.0,131.0,77.0,2.0,0.0,2.0,12.0,31.0,16.0,2.0
thyA_1_60_B_MM13,516.0,826.0,802.0,18.0,11.0,6.0,14.0,5.0,153.0,31.0,221.0,47.0,3051.0,8.0,7.0,18.0,25.0,343.0,374.0,12.0
thyA_1_60_B_MM2,5.0,4.0,3.0,1.0,1.0,3.0,3.0,3.0,2.0,1.0,0.0,0.0,4.0,12.0,0.0,1.0,4.0,3.0,2.0,1.0
thyA_1_60_C,2.0,5.0,1.0,8.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,1.0,3.0,3.0,11.0,1.0,1.0,0.0,0.0,0.0
thyA_3_233_B_MM4,22.0,16.0,16.0,4.0,5.0,3.0,1.0,1.0,18.0,3.0,8.0,3.0,25.0,2.0,4.0,100.0,32.0,35.0,19.0,12.0
thyA_3_233_B_MM5,93.0,86.0,52.0,2.0,1.0,2.0,0.0,4.0,18.0,11.0,10.0,10.0,40.0,4.0,0.0,23.0,239.0,192.0,146.0,4.0
thyA_3_233_B_MM6,730.0,615.0,502.0,8.0,4.0,2.0,11.0,13.0,177.0,9.0,137.0,35.0,182.0,1.0,5.0,23.0,98.0,2543.0,436.0,7.0
thyA_3_233_B_MM7,434.0,379.0,352.0,5.0,2.0,1.0,9.0,8.0,398.0,19.0,99.0,10.0,155.0,2.0,0.0,12.0,29.0,347.0,1641.0,2.0
thyA_3_233_C,15.0,27.0,13.0,7.0,8.0,6.0,3.0,3.0,15.0,6.0,11.0,4.0,25.0,3.0,2.0,26.0,32.0,53.0,31.0,97.0
