,folA_1_56_B_MM10,folA_1_56_B_MM11,folA_1_56_B_MM14,folA_1_56_B_MM2,folA_1_56_B_MM3,folA_1_56_B_MM6,folA_1_56_B_MM9,folA_1_56_C,folA_3_242_B_MM3,folA_3_242_C,negC_rand_42,thyA_1_60_B_MM12,thyA_1_60_B_MM13,thyA_1_60_B_MM2,thyA_1_60_C,thyA_3_233_B_MM4,thyA_3_233_B_MM5,thyA_3_233_B_MM6,thyA_3_233_B_MM7,thyA_3_233_C
folA_1_56_B_MM10,611.0,156.0,126.0,0.0,3.0,0.0,12.0,1.0,11.0,6.0,21.0,11.0,104.0,54.0,34.0,279.0,173.0,128.0,43.0,160.0
folA_1_56_B_MM11,167.0,540.0,114.0,1.0,1.0,9.0,8.0,1.0,30.0,18.0,20.0,35.0,106.0,77.0,38.0,380.0,245.0,146.0,57.0,205.0
folA_1_56_B_MM14,151.0,160.0,733.0,4.0,6.0,4.0,7.0,1.0,37.0,14.0,23.0,21.0,80.0,85.0,45.0,342.0,289.0,178.0,73.0,233.0
folA_1_56_B_MM2,1.0,2.0,4.0,21.0,0.0,1.0,3.0,0.0,1.0,2.0,1.0,0.0,3.0,5.0,9.0,28.0,13.0,2.0,3.0,33.0
folA_1_56_B_MM3,3.0,1.0,2.0,0.0,15.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,6.0,3.0,29.0,13.0,5.0,1.0,23.0
folA_1_56_B_MM6,5.0,3.0,2.0,1.0,1.0,30.0,3.0,0.0,3.0,0.0,0.0,2.0,2.0,19.0,3.0,41.0,20.0,9.0,2.0,57.0
folA_1_56_B_MM9,5.0,3.0,3.0,3.0,1.0,2.0,30.0,0.0,0.0,4.0,0.0,0.0,6.0,21.0,11.0,89.0,50.0,12.0,3.0,112.0
folA_1_56_C,1.0,3.0,1.0,1.0,1.0,1.0,1.0,13.0,0.0,0.0,0.0,1.0,2.0,7.0,5.0,17.0,14.0,4.0,1.0,11.0
folA_3_242_B_MM3,35.0,127.0,137.0,2.0,2.0,5.0,5.0,3.0,369.0,25.0,25.0,16.0,121.0,96.0,61.0,423.0,274.0,167.0,64.0,329.0
folA_3_242_C,22.0,16.0,27.0,1.0,1.0,3.0,4.0,1.0,31.0,127.0,2.0,4.0,14.0,58.0,33.0,386.0,274.0,111.0,51.0,227.0
negC_rand_42,44.0,44.0,47.0,3.0,1.0,2.0,4.0,0.0,21.0,9.0,182.0,4.0,41.0,19.0,10.0,119.0,80.0,53.0,30.0,59.0
thyA_1_60_B_MM12,19.0,34.0,20.0,0.0,1.0,0.0,2.0,1.0,9.0,6.0,2.0,54.0,27.0,17.0,4.0,73.0,27.0,17.0,6.0,50.0
thyA_1_60_B_MM13,130.0,113.0,115.0,5.0,3.0,5.0,9.0,4.0,43.0,16.0,33.0,22.0,518.0,91.0,27.0,372.0,235.0,134.0,54.0,239.0
thyA_1_60_B_MM2,90.0,71.0,103.0,23.0,18.0,23.0,29.0,6.0,49.0,56.0,17.0,10.0,87.0,251.0,44.0,190.0,145.0,109.0,52.0,127.0
thyA_1_60_C,38.0,72.0,54.0,15.0,15.0,17.0,23.0,9.0,9.0,34.0,15.0,6.0,48.0,46.0,132.0,156.0,96.0,72.0,25.0,81.0
thyA_3_233_B_MM4,302.0,323.0,250.0,32.0,26.0,43.0,95.0,20.0,105.0,244.0,51.0,36.0,224.0,131.0,61.0,1679.0,476.0,294.0,120.0,359.0
thyA_3_233_B_MM5,232.0,213.0,211.0,16.0,9.0,29.0,55.0,10.0,75.0,210.0,38.0,21.0,181.0,99.0,67.0,565.0,1282.0,300.0,119.0,426.0
thyA_3_233_B_MM6,175.0,123.0,100.0,11.0,6.0,17.0,20.0,2.0,40.0,86.0,32.0,19.0,121.0,77.0,47.0,379.0,300.0,852.0,87.0,255.0
thyA_3_233_B_MM7,71.0,50.0,49.0,3.0,1.0,2.0,9.0,4.0,37.0,23.0,13.0,8.0,58.0,28.0,8.0,199.0,136.0,82.0,286.0,80.0
thyA_3_233_C,271.0,281.0,349.0,56.0,31.0,66.0,96.0,40.0,183.0,261.0,61.0,31.0,275.0,114.0,116.0,916.0,634.0,371.0,190.0,1788.0
