,folA_1_56_B_MM10,folA_1_56_B_MM11,folA_1_56_B_MM14,folA_1_56_B_MM2,folA_1_56_B_MM3,folA_1_56_B_MM6,folA_1_56_B_MM9,folA_1_56_C,folA_3_242_B_MM3,folA_3_242_C,negC_rand_42,thyA_1_60_B_MM12,thyA_1_60_B_MM13,thyA_1_60_B_MM2,thyA_1_60_C,thyA_3_233_B_MM4,thyA_3_233_B_MM5,thyA_3_233_B_MM6,thyA_3_233_B_MM7,thyA_3_233_C
folA_1_56_B_MM10,1463.0,327.0,192.0,298.0,233.0,237.0,264.0,196.0,95.0,194.0,62.0,86.0,253.0,86.0,60.0,359.0,246.0,193.0,98.0,170.0
folA_1_56_B_MM11,342.0,1043.0,182.0,254.0,177.0,197.0,161.0,144.0,88.0,170.0,41.0,101.0,168.0,95.0,41.0,294.0,259.0,155.0,77.0,142.0
folA_1_56_B_MM14,276.0,222.0,1035.0,177.0,218.0,177.0,179.0,139.0,97.0,140.0,73.0,76.0,190.0,115.0,36.0,297.0,229.0,188.0,75.0,129.0
folA_1_56_B_MM2,195.0,153.0,89.0,1140.0,132.0,144.0,136.0,91.0,47.0,84.0,57.0,63.0,138.0,63.0,16.0,174.0,151.0,81.0,34.0,82.0
folA_1_56_B_MM3,180.0,125.0,95.0,189.0,672.0,139.0,135.0,90.0,28.0,102.0,39.0,42.0,134.0,50.0,14.0,169.0,148.0,88.0,31.0,89.0
folA_1_56_B_MM6,222.0,182.0,111.0,215.0,132.0,756.0,144.0,130.0,61.0,132.0,36.0,50.0,129.0,74.0,22.0,219.0,160.0,110.0,46.0,111.0
folA_1_56_B_MM9,331.0,218.0,142.0,225.0,203.0,205.0,746.0,139.0,56.0,148.0,51.0,65.0,142.0,96.0,44.0,263.0,173.0,135.0,62.0,147.0
folA_1_56_C,108.0,123.0,68.0,101.0,77.0,63.0,74.0,466.0,42.0,75.0,34.0,40.0,56.0,23.0,10.0,91.0,69.0,72.0,22.0,53.0
folA_3_242_B_MM3,210.0,185.0,212.0,226.0,136.0,165.0,159.0,152.0,689.0,187.0,77.0,85.0,148.0,76.0,57.0,298.0,215.0,167.0,47.0,182.0
folA_3_242_C,218.0,180.0,117.0,196.0,151.0,164.0,145.0,146.0,71.0,598.0,38.0,59.0,134.0,66.0,30.0,203.0,203.0,112.0,48.0,125.0
negC_rand_42,97.0,67.0,47.0,76.0,46.0,63.0,46.0,50.0,38.0,65.0,320.0,23.0,52.0,20.0,16.0,123.0,54.0,48.0,26.0,47.0
thyA_1_60_B_MM12,106.0,99.0,70.0,76.0,64.0,72.0,61.0,45.0,31.0,66.0,27.0,285.0,77.0,31.0,14.0,136.0,97.0,53.0,36.0,43.0
thyA_1_60_B_MM13,233.0,188.0,127.0,196.0,155.0,166.0,132.0,111.0,68.0,145.0,58.0,97.0,681.0,74.0,37.0,233.0,164.0,107.0,46.0,121.0
thyA_1_60_B_MM2,115.0,93.0,68.0,95.0,60.0,80.0,76.0,64.0,25.0,75.0,29.0,25.0,78.0,308.0,34.0,151.0,84.0,68.0,47.0,75.0
thyA_1_60_C,69.0,63.0,33.0,63.0,48.0,64.0,29.0,32.0,21.0,48.0,17.0,21.0,40.0,43.0,143.0,85.0,69.0,28.0,14.0,32.0
thyA_3_233_B_MM4,334.0,221.0,191.0,234.0,168.0,246.0,213.0,163.0,79.0,171.0,62.0,96.0,177.0,108.0,49.0,1404.0,305.0,246.0,90.0,204.0
thyA_3_233_B_MM5,286.0,213.0,163.0,202.0,119.0,189.0,165.0,113.0,74.0,115.0,40.0,95.0,146.0,83.0,44.0,380.0,1123.0,236.0,74.0,177.0
thyA_3_233_B_MM6,212.0,145.0,109.0,174.0,117.0,127.0,86.0,121.0,54.0,111.0,30.0,54.0,100.0,52.0,21.0,215.0,235.0,866.0,79.0,100.0
thyA_3_233_B_MM7,108.0,61.0,72.0,81.0,43.0,53.0,59.0,32.0,63.0,46.0,18.0,26.0,55.0,26.0,12.0,87.0,102.0,68.0,321.0,65.0
thyA_3_233_C,285.0,220.0,200.0,282.0,233.0,196.0,185.0,160.0,119.0,181.0,71.0,109.0,160.0,96.0,68.0,522.0,341.0,210.0,86.0,992.0
