,folA_1_56_B_MM10,folA_1_56_B_MM11,folA_1_56_B_MM14,folA_1_56_B_MM2,folA_1_56_B_MM3,folA_1_56_B_MM6,folA_1_56_B_MM9,folA_1_56_C,folA_3_242_B_MM3,folA_3_242_C,negC_rand_42,thyA_1_60_B_MM12,thyA_1_60_B_MM13,thyA_1_60_B_MM2,thyA_1_60_C,thyA_3_233_B_MM4,thyA_3_233_B_MM5,thyA_3_233_B_MM6,thyA_3_233_B_MM7,thyA_3_233_C
folA_1_56_B_MM10,1275.0,486.0,328.0,122.0,108.0,105.0,145.0,66.0,59.0,82.0,86.0,73.0,327.0,91.0,64.0,573.0,449.0,383.0,138.0,311.0
folA_1_56_B_MM11,455.0,979.0,301.0,101.0,68.0,64.0,88.0,58.0,101.0,68.0,83.0,104.0,275.0,113.0,47.0,520.0,366.0,330.0,134.0,213.0
folA_1_56_B_MM14,346.0,347.0,1173.0,100.0,64.0,84.0,59.0,52.0,108.0,77.0,95.0,73.0,281.0,68.0,27.0,470.0,343.0,313.0,124.0,197.0
folA_1_56_B_MM2,92.0,77.0,35.0,311.0,87.0,61.0,51.0,40.0,18.0,28.0,18.0,14.0,49.0,33.0,35.0,175.0,134.0,69.0,30.0,112.0
folA_1_56_B_MM3,55.0,46.0,38.0,56.0,182.0,58.0,28.0,35.0,13.0,17.0,26.0,16.0,34.0,24.0,8.0,167.0,98.0,67.0,19.0,78.0
folA_1_56_B_MM6,87.0,73.0,53.0,76.0,65.0,184.0,87.0,51.0,19.0,43.0,31.0,26.0,65.0,47.0,23.0,234.0,145.0,110.0,32.0,122.0
folA_1_56_B_MM9,156.0,127.0,48.0,102.0,52.0,108.0,236.0,60.0,23.0,61.0,21.0,13.0,78.0,33.0,36.0,257.0,173.0,138.0,48.0,124.0
folA_1_56_C,43.0,45.0,16.0,57.0,42.0,28.0,34.0,141.0,11.0,16.0,7.0,8.0,21.0,9.0,8.0,96.0,59.0,38.0,12.0,63.0
folA_3_242_B_MM3,127.0,216.0,238.0,72.0,37.0,47.0,61.0,58.0,456.0,109.0,86.0,69.0,178.0,40.0,32.0,381.0,251.0,354.0,102.0,189.0
folA_3_242_C,78.0,90.0,67.0,78.0,35.0,64.0,50.0,42.0,79.0,191.0,19.0,28.0,78.0,38.0,24.0,267.0,190.0,156.0,75.0,117.0
negC_rand_42,116.0,82.0,80.0,39.0,20.0,20.0,20.0,21.0,56.0,45.0,380.0,19.0,74.0,27.0,6.0,144.0,103.0,96.0,57.0,69.0
thyA_1_60_B_MM12,139.0,125.0,89.0,31.0,14.0,25.0,21.0,15.0,43.0,24.0,19.0,170.0,97.0,17.0,13.0,137.0,64.0,79.0,34.0,74.0
thyA_1_60_B_MM13,302.0,261.0,230.0,87.0,50.0,81.0,74.0,42.0,117.0,85.0,83.0,79.0,613.0,57.0,38.0,335.0,256.0,208.0,73.0,140.0
thyA_1_60_B_MM2,122.0,91.0,75.0,78.0,41.0,68.0,57.0,36.0,37.0,31.0,22.0,10.0,68.0,163.0,34.0,165.0,100.0,65.0,35.0,70.0
thyA_1_60_C,67.0,66.0,26.0,40.0,46.0,30.0,47.0,27.0,21.0,29.0,14.0,9.0,28.0,39.0,86.0,134.0,67.0,34.0,16.0,35.0
thyA_3_233_B_MM4,424.0,303.0,232.0,190.0,138.0,187.0,174.0,105.0,100.0,185.0,52.0,54.0,181.0,110.0,48.0,1773.0,554.0,443.0,140.0,386.0
thyA_3_233_B_MM5,418.0,331.0,240.0,141.0,113.0,136.0,142.0,61.0,101.0,174.0,65.0,63.0,167.0,88.0,41.0,639.0,1240.0,417.0,165.0,287.0
thyA_3_233_B_MM6,363.0,302.0,180.0,141.0,86.0,78.0,93.0,68.0,90.0,139.0,51.0,69.0,178.0,40.0,28.0,430.0,458.0,1140.0,133.0,169.0
thyA_3_233_B_MM7,157.0,104.0,84.0,39.0,30.0,36.0,31.0,22.0,54.0,51.0,16.0,27.0,63.0,36.0,13.0,180.0,139.0,124.0,325.0,63.0
thyA_3_233_C,373.0,235.0,219.0,187.0,146.0,136.0,136.0,128.0,90.0,112.0,62.0,63.0,153.0,71.0,63.0,780.0,508.0,414.0,146.0,838.0
