,folA_1_56_B_MM10,folA_1_56_B_MM11,folA_1_56_B_MM14,folA_1_56_B_MM2,folA_1_56_B_MM3,folA_1_56_B_MM6,folA_1_56_B_MM9,folA_1_56_C,folA_3_242_B_MM3,folA_3_242_C,negC_rand_42,thyA_1_60_B_MM12,thyA_1_60_B_MM13,thyA_1_60_B_MM2,thyA_1_60_C,thyA_3_233_B_MM4,thyA_3_233_B_MM5,thyA_3_233_B_MM6,thyA_3_233_B_MM7,thyA_3_233_C
folA_1_56_B_MM10,26880.0,12772.0,9283.0,389.0,106.0,358.0,268.0,114.0,347.0,274.0,2795.0,1888.0,9924.0,206.0,91.0,2429.0,3278.0,11810.0,4558.0,447.0
folA_1_56_B_MM11,14381.0,32140.0,13085.0,291.0,108.0,335.0,249.0,112.0,3296.0,1073.0,2810.0,2199.0,11168.0,589.0,202.0,1715.0,4840.0,9093.0,4164.0,697.0
folA_1_56_B_MM14,9508.0,15875.0,24485.0,341.0,295.0,181.0,350.0,133.0,4864.0,560.0,3755.0,2107.0,10563.0,147.0,36.0,2391.0,7621.0,11561.0,4606.0,406.0
folA_1_56_B_MM2,281.0,187.0,86.0,533.0,118.0,155.0,235.0,75.0,79.0,167.0,36.0,58.0,128.0,17.0,16.0,283.0,111.0,69.0,37.0,108.0
folA_1_56_B_MM3,131.0,71.0,28.0,118.0,200.0,141.0,62.0,71.0,114.0,55.0,40.0,13.0,184.0,35.0,29.0,302.0,98.0,58.0,16.0,86.0
folA_1_56_B_MM6,296.0,546.0,307.0,262.0,76.0,490.0,182.0,244.0,32.0,101.0,118.0,142.0,216.0,118.0,11.0,461.0,202.0,113.0,36.0,119.0
folA_1_56_B_MM9,341.0,187.0,126.0,243.0,102.0,289.0,673.0,80.0,82.0,117.0,32.0,51.0,177.0,75.0,34.0,431.0,185.0,177.0,54.0,227.0
folA_1_56_C,84.0,81.0,56.0,176.0,49.0,76.0,82.0,162.0,18.0,54.0,10.0,47.0,61.0,45.0,0.0,167.0,70.0,52.0,12.0,47.0
folA_3_242_B_MM3,583.0,4913.0,7551.0,256.0,109.0,178.0,58.0,176.0,8016.0,655.0,3054.0,1059.0,9435.0,87.0,42.0,1396.0,2386.0,10053.0,2535.0,1573.0
folA_3_242_C,220.0,360.0,714.0,223.0,60.0,141.0,90.0,101.0,1681.0,1351.0,125.0,347.0,840.0,56.0,25.0,699.0,1022.0,1601.0,939.0,296.0
negC_rand_42,2790.0,2646.0,2663.0,79.0,12.0,80.0,27.0,39.0,1120.0,119.0,11352.0,594.0,2223.0,17.0,23.0,191.0,426.0,3562.0,1140.0,148.0
thyA_1_60_B_MM12,3994.0,3647.0,1749.0,76.0,60.0,55.0,149.0,220.0,846.0,369.0,398.0,3065.0,2656.0,39.0,5.0,648.0,1206.0,1857.0,371.0,196.0
thyA_1_60_B_MM13,10185.0,11322.0,11449.0,154.0,149.0,174.0,271.0,186.0,3793.0,524.0,3062.0,2870.0,27301.0,301.0,41.0,1610.0,2636.0,9833.0,3746.0,283.0
thyA_1_60_B_MM2,118.0,261.0,57.0,92.0,50.0,40.0,52.0,91.0,38.0,82.0,14.0,45.0,102.0,381.0,80.0,269.0,128.0,104.0,57.0,94.0
thyA_1_60_C,83.0,58.0,34.0,39.0,51.0,23.0,37.0,19.0,24.0,58.0,31.0,49.0,31.0,47.0,130.0,139.0,72.0,48.0,15.0,84.0
thyA_3_233_B_MM4,1310.0,892.0,967.0,270.0,237.0,278.0,377.0,179.0,393.0,558.0,200.0,360.0,1004.0,175.0,122.0,4693.0,2789.0,5182.0,2362.0,1119.0
thyA_3_233_B_MM5,4522.0,4731.0,3800.0,173.0,72.0,142.0,223.0,43.0,1059.0,1174.0,295.0,1145.0,1654.0,112.0,39.0,1893.0,7937.0,11432.0,5310.0,452.0
thyA_3_233_B_MM6,9858.0,9736.0,7595.0,92.0,49.0,225.0,165.0,285.0,2531.0,1621.0,2506.0,1712.0,5375.0,72.0,60.0,1338.0,5304.0,27838.0,5989.0,430.0
thyA_3_233_B_MM7,5566.0,3274.0,3267.0,39.0,22.0,54.0,77.0,36.0,2566.0,648.0,1164.0,986.0,3701.0,28.0,11.0,758.0,2107.0,4112.0,8469.0,231.0
thyA_3_233_C,612.0,320.0,313.0,228.0,100.0,305.0,174.0,90.0,744.0,317.0,203.0,258.0,279.0,149.0,69.0,2102.0,1749.0,4640.0,1170.0,2574.0
