,folA_1_56_B_MM10,folA_1_56_B_MM11,folA_1_56_B_MM14,folA_1_56_B_MM2,folA_1_56_B_MM3,folA_1_56_B_MM6,folA_1_56_B_MM9,folA_1_56_C,folA_3_242_B_MM3,folA_3_242_C,negC_rand_42,thyA_1_60_B_MM12,thyA_1_60_B_MM13,thyA_1_60_B_MM2,thyA_1_60_C,thyA_3_233_B_MM4,thyA_3_233_B_MM5,thyA_3_233_B_MM6,thyA_3_233_B_MM7,thyA_3_233_C
folA_1_56_B_MM10,32137.0,16129.0,11628.0,466.0,212.0,374.0,206.0,618.0,417.0,401.0,4045.0,2764.0,12985.0,147.0,80.0,2574.0,4722.0,13737.0,5948.0,813.0
folA_1_56_B_MM11,17717.0,39390.0,19534.0,359.0,562.0,255.0,365.0,249.0,4252.0,903.0,4279.0,2679.0,15418.0,151.0,63.0,2226.0,5751.0,16015.0,4923.0,856.0
folA_1_56_B_MM14,12827.0,20142.0,34894.0,454.0,193.0,272.0,293.0,588.0,3432.0,761.0,4682.0,2921.0,13505.0,144.0,50.0,3824.0,10725.0,13098.0,5720.0,603.0
folA_1_56_B_MM2,269.0,287.0,97.0,827.0,236.0,327.0,257.0,175.0,100.0,121.0,42.0,52.0,223.0,58.0,26.0,451.0,162.0,94.0,64.0,157.0
folA_1_56_B_MM3,119.0,133.0,49.0,308.0,423.0,184.0,176.0,206.0,50.0,47.0,16.0,32.0,146.0,43.0,22.0,399.0,218.0,136.0,19.0,120.0
folA_1_56_B_MM6,356.0,197.0,127.0,361.0,207.0,601.0,307.0,254.0,70.0,171.0,76.0,112.0,427.0,52.0,31.0,529.0,230.0,338.0,61.0,204.0
folA_1_56_B_MM9,467.0,187.0,103.0,735.0,194.0,353.0,742.0,268.0,51.0,152.0,67.0,66.0,186.0,70.0,30.0,608.0,328.0,287.0,114.0,230.0
folA_1_56_C,125.0,174.0,34.0,142.0,30.0,105.0,66.0,708.0,19.0,44.0,16.0,16.0,53.0,30.0,13.0,209.0,109.0,126.0,9.0,75.0
folA_3_242_B_MM3,697.0,5174.0,9940.0,307.0,104.0,168.0,119.0,240.0,12655.0,799.0,2453.0,1917.0,7673.0,77.0,30.0,1709.0,3418.0,14410.0,6178.0,551.0
folA_3_242_C,362.0,493.0,339.0,408.0,161.0,233.0,81.0,219.0,1335.0,1799.0,151.0,303.0,840.0,89.0,44.0,1245.0,1383.0,2231.0,926.0,313.0
negC_rand_42,3090.0,2883.0,3562.0,229.0,30.0,72.0,73.0,106.0,1347.0,268.0,13109.0,734.0,3053.0,30.0,22.0,222.0,493.0,4412.0,972.0,118.0
thyA_1_60_B_MM12,3588.0,3327.0,2401.0,100.0,70.0,274.0,40.0,82.0,961.0,370.0,885.0,3167.0,2530.0,34.0,36.0,1430.0,1852.0,3715.0,438.0,183.0
thyA_1_60_B_MM13,12968.0,14409.0,11472.0,425.0,254.0,301.0,402.0,239.0,4726.0,1120.0,3645.0,4864.0,26347.0,126.0,44.0,1376.0,2541.0,11734.0,5729.0,387.0
thyA_1_60_B_MM2,171.0,206.0,85.0,122.0,67.0,69.0,61.0,107.0,60.0,142.0,20.0,160.0,135.0,518.0,43.0,412.0,236.0,89.0,40.0,124.0
thyA_1_60_C,127.0,60.0,76.0,142.0,84.0,61.0,59.0,53.0,28.0,82.0,21.0,57.0,81.0,56.0,271.0,245.0,219.0,108.0,33.0,48.0
thyA_3_233_B_MM4,1904.0,972.0,1023.0,566.0,364.0,413.0,383.0,437.0,416.0,847.0,225.0,491.0,1227.0,223.0,111.0,6538.0,3719.0,4586.0,1838.0,1175.0
thyA_3_233_B_MM5,6344.0,4282.0,4172.0,228.0,140.0,171.0,323.0,160.0,1124.0,1265.0,481.0,1090.0,1859.0,149.0,94.0,2171.0,8921.0,12456.0,6068.0,675.0
thyA_3_233_B_MM6,15438.0,9142.0,6384.0,179.0,128.0,104.0,148.0,233.0,3712.0,2194.0,2705.0,1782.0,8463.0,129.0,60.0,2108.0,8729.0,30945.0,4313.0,812.0
thyA_3_233_B_MM7,9383.0,7714.0,4789.0,114.0,58.0,51.0,64.0,394.0,3959.0,930.0,1953.0,1256.0,3800.0,48.0,38.0,517.0,3338.0,7356.0,11518.0,285.0
thyA_3_233_C,578.0,472.0,1296.0,412.0,169.0,224.0,244.0,232.0,258.0,524.0,191.0,308.0,531.0,91.0,93.0,2415.0,2500.0,6688.0,3435.0,2980.0
