,folA_1_56_B_MM10,folA_1_56_B_MM11,folA_1_56_B_MM14,folA_1_56_B_MM2,folA_1_56_B_MM3,folA_1_56_B_MM6,folA_1_56_B_MM9,folA_1_56_C,folA_3_242_B_MM3,folA_3_242_C,negC_rand_42,thyA_1_60_B_MM12,thyA_1_60_B_MM13,thyA_1_60_B_MM2,thyA_1_60_C,thyA_3_233_B_MM4,thyA_3_233_B_MM5,thyA_3_233_B_MM6,thyA_3_233_B_MM7,thyA_3_233_C
folA_1_56_B_MM10,5194.0,1184.0,938.0,69.0,31.0,60.0,53.0,38.0,129.0,130.0,219.0,195.0,1014.0,707.0,411.0,4387.0,1575.0,1166.0,408.0,2272.0
folA_1_56_B_MM11,1528.0,5999.0,1559.0,71.0,37.0,60.0,60.0,32.0,390.0,225.0,263.0,258.0,1332.0,1057.0,447.0,5351.0,2615.0,1135.0,471.0,2688.0
folA_1_56_B_MM14,1073.0,1528.0,5938.0,81.0,44.0,57.0,97.0,36.0,728.0,200.0,390.0,241.0,1220.0,799.0,441.0,4725.0,2626.0,1459.0,578.0,2595.0
folA_1_56_B_MM2,41.0,51.0,37.0,380.0,22.0,31.0,24.0,14.0,18.0,20.0,9.0,16.0,40.0,99.0,52.0,473.0,199.0,73.0,32.0,411.0
folA_1_56_B_MM3,28.0,21.0,16.0,14.0,206.0,14.0,18.0,13.0,12.0,19.0,7.0,7.0,40.0,100.0,67.0,440.0,168.0,55.0,12.0,236.0
folA_1_56_B_MM6,76.0,111.0,49.0,32.0,14.0,366.0,34.0,27.0,14.0,40.0,17.0,21.0,58.0,401.0,81.0,1001.0,439.0,91.0,28.0,510.0
folA_1_56_B_MM9,99.0,37.0,43.0,40.0,28.0,41.0,484.0,12.0,24.0,45.0,15.0,15.0,58.0,322.0,185.0,1036.0,316.0,125.0,48.0,1084.0
folA_1_56_C,19.0,20.0,20.0,10.0,14.0,14.0,9.0,168.0,6.0,13.0,10.0,8.0,30.0,111.0,9.0,248.0,117.0,70.0,9.0,147.0
folA_3_242_B_MM3,215.0,716.0,1175.0,62.0,41.0,46.0,48.0,42.0,3317.0,220.0,327.0,153.0,1388.0,974.0,477.0,6267.0,2764.0,1660.0,356.0,2626.0
folA_3_242_C,131.0,158.0,235.0,47.0,12.0,33.0,33.0,34.0,302.0,1652.0,32.0,44.0,207.0,487.0,257.0,4289.0,2521.0,785.0,249.0,2384.0
negC_rand_42,293.0,270.0,301.0,20.0,8.0,9.0,15.0,16.0,157.0,47.0,1957.0,68.0,267.0,153.0,185.0,973.0,675.0,445.0,124.0,964.0
thyA_1_60_B_MM12,409.0,475.0,227.0,19.0,15.0,19.0,23.0,30.0,132.0,58.0,58.0,885.0,308.0,166.0,62.0,896.0,440.0,299.0,52.0,643.0
thyA_1_60_B_MM13,1109.0,1164.0,1565.0,72.0,38.0,53.0,89.0,44.0,553.0,233.0,365.0,391.0,6085.0,760.0,423.0,5790.0,3994.0,1704.0,470.0,1999.0
thyA_1_60_B_MM2,869.0,856.0,755.0,276.0,185.0,298.0,270.0,265.0,437.0,868.0,121.0,106.0,698.0,2846.0,395.0,2445.0,1423.0,879.0,440.0,1208.0
thyA_1_60_C,483.0,564.0,502.0,218.0,184.0,211.0,196.0,101.0,184.0,512.0,105.0,81.0,347.0,318.0,1366.0,1343.0,882.0,478.0,175.0,781.0
thyA_3_233_B_MM4,3009.0,2870.0,3709.0,396.0,471.0,614.0,840.0,426.0,1349.0,2973.0,598.0,551.0,3056.0,1760.0,1092.0,19670.0,5951.0,3648.0,1128.0,5409.0
thyA_3_233_B_MM5,2157.0,2163.0,2147.0,226.0,114.0,232.0,379.0,158.0,1031.0,2284.0,461.0,348.0,2116.0,1287.0,415.0,5647.0,11652.0,2243.0,902.0,3524.0
thyA_3_233_B_MM6,1111.0,1056.0,945.0,97.0,48.0,98.0,103.0,103.0,341.0,771.0,247.0,238.0,1059.0,691.0,441.0,3904.0,2933.0,6919.0,728.0,2203.0
thyA_3_233_B_MM7,593.0,393.0,445.0,28.0,22.0,36.0,43.0,29.0,228.0,183.0,151.0,134.0,464.0,239.0,152.0,2258.0,1078.0,502.0,2338.0,1099.0
thyA_3_233_C,2698.0,1869.0,2327.0,460.0,353.0,574.0,807.0,326.0,1596.0,2456.0,551.0,397.0,2112.0,1183.0,719.0,10236.0,4690.0,2927.0,968.0,15631.0
