,folA_1_56_B_MM10,folA_1_56_B_MM11,folA_1_56_B_MM14,folA_1_56_B_MM2,folA_1_56_B_MM3,folA_1_56_B_MM6,folA_1_56_B_MM9,folA_1_56_C,folA_3_242_B_MM3,folA_3_242_C,negC_rand_42,thyA_1_60_B_MM12,thyA_1_60_B_MM13,thyA_1_60_B_MM2,thyA_1_60_C,thyA_3_233_B_MM4,thyA_3_233_B_MM5,thyA_3_233_B_MM6,thyA_3_233_B_MM7,thyA_3_233_C
folA_1_56_B_MM10,731.0,224.0,163.0,212.0,176.0,196.0,213.0,191.0,71.0,127.0,52.0,84.0,167.0,78.0,43.0,467.0,317.0,143.0,59.0,230.0
folA_1_56_B_MM11,274.0,485.0,123.0,197.0,118.0,144.0,101.0,133.0,73.0,150.0,36.0,79.0,145.0,75.0,36.0,355.0,285.0,104.0,44.0,141.0
folA_1_56_B_MM14,190.0,182.0,329.0,129.0,110.0,152.0,117.0,127.0,51.0,119.0,51.0,61.0,88.0,58.0,15.0,271.0,221.0,101.0,51.0,180.0
folA_1_56_B_MM2,146.0,138.0,61.0,530.0,96.0,111.0,109.0,89.0,46.0,129.0,31.0,58.0,76.0,41.0,19.0,255.0,131.0,99.0,46.0,150.0
folA_1_56_B_MM3,119.0,61.0,43.0,125.0,205.0,104.0,75.0,63.0,32.0,56.0,15.0,26.0,61.0,22.0,19.0,201.0,134.0,63.0,20.0,81.0
folA_1_56_B_MM6,196.0,160.0,110.0,135.0,87.0,352.0,148.0,103.0,36.0,107.0,30.0,55.0,115.0,58.0,17.0,300.0,222.0,107.0,18.0,136.0
folA_1_56_B_MM9,255.0,135.0,101.0,176.0,120.0,133.0,315.0,137.0,43.0,99.0,37.0,54.0,116.0,75.0,30.0,273.0,176.0,116.0,50.0,194.0
folA_1_56_C,114.0,82.0,39.0,70.0,41.0,56.0,59.0,188.0,17.0,66.0,24.0,16.0,30.0,22.0,8.0,129.0,122.0,80.0,19.0,63.0
folA_3_242_B_MM3,169.0,165.0,77.0,152.0,90.0,107.0,117.0,130.0,201.0,101.0,72.0,65.0,82.0,58.0,27.0,333.0,187.0,154.0,32.0,189.0
folA_3_242_C,149.0,135.0,66.0,170.0,86.0,111.0,98.0,115.0,50.0,276.0,26.0,83.0,84.0,59.0,23.0,307.0,197.0,117.0,40.0,130.0
negC_rand_42,65.0,38.0,35.0,68.0,31.0,54.0,30.0,50.0,28.0,33.0,204.0,25.0,37.0,16.0,15.0,99.0,63.0,35.0,8.0,51.0
thyA_1_60_B_MM12,93.0,80.0,23.0,61.0,31.0,63.0,47.0,37.0,18.0,33.0,12.0,122.0,54.0,24.0,16.0,160.0,62.0,65.0,11.0,71.0
thyA_1_60_B_MM13,170.0,109.0,103.0,103.0,107.0,117.0,105.0,117.0,53.0,95.0,22.0,56.0,257.0,47.0,19.0,259.0,176.0,94.0,23.0,124.0
thyA_1_60_B_MM2,79.0,48.0,39.0,110.0,53.0,76.0,99.0,78.0,22.0,59.0,23.0,17.0,59.0,152.0,21.0,145.0,98.0,40.0,28.0,93.0
thyA_1_60_C,56.0,45.0,46.0,72.0,44.0,56.0,42.0,23.0,16.0,30.0,18.0,25.0,29.0,19.0,74.0,121.0,67.0,24.0,12.0,40.0
thyA_3_233_B_MM4,341.0,264.0,208.0,336.0,195.0,327.0,220.0,237.0,107.0,192.0,70.0,108.0,180.0,95.0,43.0,971.0,442.0,184.0,68.0,327.0
thyA_3_233_B_MM5,245.0,190.0,130.0,237.0,154.0,203.0,141.0,167.0,57.0,141.0,32.0,63.0,156.0,81.0,41.0,428.0,663.0,170.0,92.0,215.0
thyA_3_233_B_MM6,116.0,98.0,45.0,145.0,94.0,141.0,110.0,109.0,27.0,69.0,10.0,38.0,87.0,42.0,37.0,276.0,262.0,483.0,53.0,132.0
thyA_3_233_B_MM7,59.0,35.0,18.0,56.0,39.0,40.0,44.0,72.0,18.0,37.0,14.0,34.0,34.0,25.0,9.0,79.0,109.0,38.0,98.0,47.0
thyA_3_233_C,232.0,178.0,154.0,279.0,200.0,206.0,173.0,242.0,116.0,165.0,81.0,94.0,171.0,58.0,66.0,634.0,341.0,227.0,48.0,658.0
