,folA_1_56_B_MM10,folA_1_56_B_MM11,folA_1_56_B_MM14,folA_1_56_B_MM2,folA_1_56_B_MM3,folA_1_56_B_MM6,folA_1_56_B_MM9,folA_1_56_C,folA_3_242_B_MM3,folA_3_242_C,negC_rand_42,thyA_1_60_B_MM12,thyA_1_60_B_MM13,thyA_1_60_B_MM2,thyA_1_60_C,thyA_3_233_B_MM4,thyA_3_233_B_MM5,thyA_3_233_B_MM6,thyA_3_233_B_MM7,thyA_3_233_C
folA_1_56_B_MM10,744.0,219.0,145.0,36.0,19.0,21.0,29.0,19.0,18.0,26.0,54.0,49.0,183.0,106.0,68.0,547.0,244.0,204.0,69.0,281.0
folA_1_56_B_MM11,297.0,883.0,204.0,27.0,13.0,34.0,29.0,14.0,83.0,59.0,63.0,65.0,303.0,130.0,62.0,882.0,532.0,211.0,106.0,423.0
folA_1_56_B_MM14,180.0,261.0,888.0,31.0,17.0,39.0,25.0,18.0,85.0,45.0,80.0,93.0,295.0,158.0,74.0,777.0,521.0,278.0,90.0,434.0
folA_1_56_B_MM2,11.0,20.0,10.0,127.0,5.0,18.0,20.0,11.0,6.0,19.0,6.0,12.0,17.0,50.0,8.0,185.0,96.0,40.0,17.0,161.0
folA_1_56_B_MM3,10.0,13.0,10.0,16.0,79.0,20.0,12.0,2.0,4.0,9.0,2.0,3.0,14.0,27.0,28.0,174.0,77.0,49.0,9.0,83.0
folA_1_56_B_MM6,39.0,27.0,22.0,20.0,8.0,126.0,25.0,17.0,9.0,13.0,1.0,14.0,19.0,94.0,24.0,294.0,141.0,32.0,12.0,215.0
folA_1_56_B_MM9,44.0,24.0,14.0,29.0,14.0,35.0,149.0,14.0,8.0,14.0,4.0,6.0,31.0,65.0,52.0,296.0,134.0,67.0,33.0,188.0
folA_1_56_C,9.0,7.0,6.0,19.0,8.0,9.0,5.0,65.0,1.0,5.0,5.0,6.0,7.0,23.0,18.0,93.0,67.0,31.0,5.0,80.0
folA_3_242_B_MM3,78.0,174.0,217.0,32.0,11.0,35.0,15.0,12.0,505.0,72.0,77.0,87.0,254.0,141.0,82.0,1036.0,514.0,330.0,85.0,554.0
folA_3_242_C,36.0,43.0,47.0,29.0,8.0,22.0,19.0,25.0,84.0,263.0,15.0,35.0,70.0,123.0,70.0,774.0,418.0,186.0,63.0,377.0
negC_rand_42,64.0,65.0,65.0,5.0,2.0,13.0,7.0,4.0,31.0,8.0,304.0,22.0,85.0,39.0,33.0,200.0,116.0,90.0,25.0,138.0
thyA_1_60_B_MM12,78.0,103.0,63.0,9.0,2.0,10.0,14.0,9.0,42.0,28.0,24.0,166.0,114.0,59.0,37.0,231.0,125.0,124.0,17.0,149.0
thyA_1_60_B_MM13,166.0,264.0,265.0,24.0,17.0,31.0,32.0,12.0,97.0,39.0,78.0,137.0,894.0,145.0,79.0,840.0,414.0,249.0,76.0,392.0
thyA_1_60_B_MM2,103.0,139.0,108.0,74.0,57.0,100.0,60.0,83.0,68.0,136.0,25.0,49.0,150.0,406.0,81.0,362.0,249.0,117.0,60.0,188.0
thyA_1_60_C,58.0,92.0,77.0,78.0,37.0,47.0,56.0,35.0,31.0,94.0,23.0,32.0,75.0,90.0,257.0,244.0,159.0,70.0,23.0,124.0
thyA_3_233_B_MM4,411.0,597.0,571.0,232.0,166.0,285.0,255.0,167.0,247.0,476.0,147.0,191.0,504.0,303.0,169.0,3328.0,1062.0,597.0,204.0,893.0
thyA_3_233_B_MM5,283.0,355.0,328.0,155.0,64.0,129.0,106.0,109.0,116.0,373.0,53.0,108.0,380.0,215.0,97.0,1114.0,1909.0,453.0,138.0,549.0
thyA_3_233_B_MM6,185.0,172.0,173.0,58.0,25.0,75.0,44.0,53.0,77.0,167.0,50.0,61.0,212.0,124.0,69.0,757.0,581.0,1257.0,102.0,335.0
thyA_3_233_B_MM7,73.0,110.0,80.0,30.0,14.0,11.0,16.0,22.0,52.0,49.0,18.0,40.0,107.0,77.0,31.0,321.0,191.0,112.0,312.0,135.0
thyA_3_233_C,287.0,356.0,387.0,214.0,177.0,218.0,194.0,165.0,260.0,387.0,146.0,147.0,482.0,231.0,168.0,1597.0,795.0,532.0,192.0,2143.0
