,folA_1_56_B_MM10,folA_1_56_B_MM11,folA_1_56_B_MM14,folA_1_56_B_MM2,folA_1_56_B_MM3,folA_1_56_B_MM6,folA_1_56_B_MM9,folA_1_56_C,folA_3_242_B_MM3,folA_3_242_C,negC_rand_42,thyA_1_60_B_MM12,thyA_1_60_B_MM13,thyA_1_60_B_MM2,thyA_1_60_C,thyA_3_233_B_MM4,thyA_3_233_B_MM5,thyA_3_233_B_MM6,thyA_3_233_B_MM7,thyA_3_233_C
folA_1_56_B_MM10,11744.0,3028.0,2546.0,119.0,56.0,86.0,79.0,115.0,249.0,345.0,766.0,332.0,2038.0,1978.0,833.0,10379.0,3957.0,2517.0,967.0,5034.0
folA_1_56_B_MM11,3952.0,16223.0,4808.0,113.0,181.0,86.0,126.0,86.0,1077.0,508.0,787.0,587.0,3768.0,2151.0,1052.0,11413.0,6038.0,3493.0,1182.0,4759.0
folA_1_56_B_MM14,2445.0,4491.0,15317.0,86.0,68.0,91.0,115.0,132.0,886.0,429.0,997.0,545.0,3043.0,2326.0,890.0,10791.0,5889.0,2942.0,1292.0,4611.0
folA_1_56_B_MM2,38.0,44.0,29.0,317.0,17.0,43.0,32.0,17.0,14.0,23.0,13.0,10.0,46.0,209.0,63.0,437.0,177.0,55.0,26.0,267.0
folA_1_56_B_MM3,31.0,39.0,29.0,40.0,239.0,20.0,31.0,22.0,11.0,14.0,11.0,4.0,39.0,118.0,90.0,448.0,112.0,46.0,12.0,156.0
folA_1_56_B_MM6,96.0,74.0,65.0,62.0,40.0,463.0,39.0,32.0,17.0,55.0,24.0,25.0,116.0,275.0,140.0,852.0,327.0,162.0,30.0,387.0
folA_1_56_B_MM9,129.0,63.0,40.0,49.0,33.0,87.0,733.0,29.0,22.0,57.0,37.0,18.0,67.0,436.0,345.0,1585.0,416.0,153.0,50.0,1182.0
folA_1_56_C,27.0,22.0,17.0,17.0,5.0,12.0,27.0,236.0,4.0,11.0,7.0,3.0,14.0,71.0,37.0,158.0,72.0,29.0,16.0,132.0
folA_3_242_B_MM3,603.0,1355.0,2542.0,80.0,49.0,60.0,74.0,86.0,8074.0,435.0,618.0,392.0,2410.0,1861.0,700.0,12049.0,6568.0,3823.0,1313.0,6342.0
folA_3_242_C,261.0,308.0,300.0,76.0,30.0,55.0,36.0,38.0,385.0,3486.0,85.0,96.0,405.0,1616.0,642.0,8849.0,4231.0,1499.0,399.0,3613.0
negC_rand_42,732.0,696.0,784.0,31.0,11.0,28.0,42.0,20.0,314.0,136.0,4754.0,98.0,906.0,441.0,236.0,1818.0,1230.0,1133.0,305.0,1131.0
thyA_1_60_B_MM12,498.0,467.0,391.0,20.0,12.0,15.0,15.0,13.0,251.0,103.0,132.0,1229.0,443.0,390.0,320.0,1655.0,761.0,428.0,103.0,792.0
thyA_1_60_B_MM13,2513.0,2912.0,3225.0,148.0,77.0,99.0,124.0,48.0,1268.0,552.0,1084.0,691.0,13780.0,1752.0,923.0,10505.0,6031.0,3205.0,1366.0,4573.0
thyA_1_60_B_MM2,1490.0,2490.0,1854.0,309.0,280.0,378.0,417.0,272.0,687.0,2369.0,365.0,192.0,1715.0,6418.0,871.0,4937.0,3013.0,1825.0,489.0,1824.0
thyA_1_60_C,790.0,1076.0,1022.0,229.0,337.0,240.0,364.0,121.0,496.0,1004.0,220.0,162.0,924.0,871.0,2981.0,2806.0,1677.0,1054.0,269.0,884.0
thyA_3_233_B_MM4,8549.0,6110.0,6573.0,538.0,400.0,822.0,1202.0,590.0,3448.0,7625.0,1810.0,604.0,7015.0,2640.0,1270.0,42804.0,11642.0,7170.0,2827.0,7701.0
thyA_3_233_B_MM5,4991.0,3809.0,3949.0,246.0,115.0,178.0,401.0,173.0,1151.0,3540.0,1282.0,401.0,4076.0,2072.0,1193.0,11449.0,23633.0,4137.0,1874.0,7509.0
thyA_3_233_B_MM6,2606.0,2024.0,1658.0,122.0,54.0,82.0,123.0,111.0,866.0,1125.0,632.0,299.0,2608.0,1342.0,620.0,8013.0,6501.0,14193.0,1019.0,4583.0
thyA_3_233_B_MM7,1883.0,1380.0,1077.0,32.0,27.0,29.0,60.0,78.0,1033.0,319.0,399.0,149.0,1469.0,558.0,370.0,3062.0,1986.0,2093.0,6274.0,1598.0
thyA_3_233_C,4988.0,4929.0,5640.0,506.0,423.0,621.0,880.0,352.0,2420.0,6974.0,1575.0,403.0,5831.0,1773.0,1276.0,19434.0,9850.0,6724.0,3643.0,32115.0
