,folA_1_56_B_MM10,folA_1_56_B_MM11,folA_1_56_B_MM14,folA_1_56_B_MM2,folA_1_56_B_MM3,folA_1_56_B_MM6,folA_1_56_B_MM9,folA_1_56_C,folA_3_242_B_MM3,folA_3_242_C,negC_rand_42,thyA_1_60_B_MM12,thyA_1_60_B_MM13,thyA_1_60_B_MM2,thyA_1_60_C,thyA_3_233_B_MM4,thyA_3_233_B_MM5,thyA_3_233_B_MM6,thyA_3_233_B_MM7,thyA_3_233_C
folA_1_56_B_MM10,7088.0,2152.0,1293.0,273.0,200.0,339.0,344.0,118.0,237.0,479.0,522.0,471.0,1926.0,1018.0,797.0,5593.0,3254.0,1948.0,683.0,1927.0
folA_1_56_B_MM11,2473.0,5665.0,1518.0,396.0,168.0,271.0,293.0,163.0,642.0,587.0,419.0,582.0,1574.0,1332.0,521.0,5395.0,3431.0,1187.0,616.0,2311.0
folA_1_56_B_MM14,1640.0,1856.0,3849.0,305.0,127.0,254.0,248.0,143.0,884.0,592.0,374.0,574.0,1300.0,881.0,487.0,4327.0,2708.0,1502.0,562.0,1890.0
folA_1_56_B_MM2,345.0,232.0,104.0,908.0,118.0,200.0,266.0,87.0,38.0,161.0,34.0,88.0,196.0,525.0,269.0,1761.0,1269.0,571.0,214.0,1070.0
folA_1_56_B_MM3,129.0,109.0,71.0,107.0,423.0,129.0,116.0,64.0,32.0,114.0,34.0,69.0,125.0,374.0,258.0,1821.0,902.0,263.0,76.0,845.0
folA_1_56_B_MM6,388.0,264.0,138.0,249.0,146.0,960.0,322.0,122.0,61.0,196.0,47.0,81.0,382.0,1091.0,216.0,3053.0,1773.0,574.0,180.0,1161.0
folA_1_56_B_MM9,540.0,207.0,132.0,294.0,134.0,321.0,1188.0,88.0,82.0,183.0,69.0,128.0,235.0,736.0,457.0,2949.0,1538.0,538.0,288.0,2285.0
folA_1_56_C,141.0,93.0,51.0,83.0,71.0,70.0,82.0,314.0,35.0,97.0,20.0,47.0,57.0,201.0,22.0,903.0,441.0,255.0,42.0,404.0
folA_3_242_B_MM3,563.0,1440.0,1034.0,365.0,97.0,319.0,186.0,114.0,2324.0,548.0,480.0,254.0,1487.0,923.0,435.0,4849.0,2755.0,1181.0,365.0,1706.0
folA_3_242_C,260.0,381.0,366.0,220.0,118.0,165.0,143.0,176.0,445.0,1485.0,105.0,336.0,490.0,493.0,323.0,3334.0,3005.0,987.0,501.0,1832.0
negC_rand_42,554.0,375.0,313.0,103.0,27.0,50.0,47.0,38.0,213.0,201.0,1954.0,171.0,353.0,185.0,205.0,876.0,737.0,452.0,135.0,745.0
thyA_1_60_B_MM12,1085.0,856.0,356.0,124.0,60.0,144.0,144.0,87.0,201.0,316.0,97.0,1187.0,483.0,222.0,101.0,1243.0,846.0,603.0,69.0,844.0
thyA_1_60_B_MM13,1979.0,1349.0,1292.0,185.0,150.0,244.0,236.0,120.0,624.0,579.0,503.0,613.0,4955.0,937.0,449.0,4459.0,4239.0,1389.0,461.0,1591.0
thyA_1_60_B_MM2,1161.0,1021.0,700.0,997.0,632.0,844.0,752.0,542.0,464.0,988.0,168.0,203.0,864.0,2214.0,545.0,2088.0,1523.0,1099.0,613.0,1064.0
thyA_1_60_C,596.0,606.0,382.0,438.0,537.0,481.0,426.0,164.0,110.0,643.0,143.0,179.0,378.0,292.0,970.0,1116.0,902.0,514.0,145.0,650.0
thyA_3_233_B_MM4,3542.0,2732.0,2651.0,1543.0,1203.0,2005.0,2446.0,1133.0,1203.0,2602.0,590.0,836.0,2676.0,1915.0,1156.0,12597.0,5909.0,3290.0,1034.0,3651.0
thyA_3_233_B_MM5,3241.0,2432.0,1734.0,1202.0,578.0,1250.0,1420.0,595.0,894.0,2402.0,517.0,783.0,2089.0,1201.0,433.0,4807.0,9744.0,2504.0,770.0,2753.0
thyA_3_233_B_MM6,1507.0,1116.0,707.0,427.0,271.0,456.0,512.0,396.0,302.0,1061.0,319.0,368.0,1076.0,683.0,496.0,3606.0,2727.0,5140.0,787.0,1949.0
thyA_3_233_B_MM7,661.0,460.0,379.0,146.0,108.0,246.0,183.0,80.0,216.0,342.0,99.0,271.0,535.0,270.0,218.0,1928.0,1087.0,518.0,1570.0,852.0
thyA_3_233_C,2796.0,1716.0,1377.0,2103.0,1172.0,1511.0,1963.0,818.0,1004.0,2219.0,521.0,813.0,1865.0,1331.0,782.0,8210.0,4781.0,2649.0,956.0,10973.0
