,folA_1_56_B_MM10,folA_1_56_B_MM11,folA_1_56_B_MM14,folA_1_56_B_MM2,folA_1_56_B_MM3,folA_1_56_B_MM6,folA_1_56_B_MM9,folA_1_56_C,folA_3_242_B_MM3,folA_3_242_C,negC_rand_42,thyA_1_60_B_MM12,thyA_1_60_B_MM13,thyA_1_60_B_MM2,thyA_1_60_C,thyA_3_233_B_MM4,thyA_3_233_B_MM5,thyA_3_233_B_MM6,thyA_3_233_B_MM7,thyA_3_233_C
folA_1_56_B_MM10,4584.0,1177.0,879.0,232.0,165.0,206.0,203.0,140.0,135.0,249.0,209.0,271.0,856.0,580.0,385.0,3979.0,1793.0,1099.0,444.0,1892.0
folA_1_56_B_MM11,1303.0,3682.0,984.0,161.0,92.0,138.0,139.0,111.0,347.0,331.0,180.0,265.0,753.0,754.0,296.0,3885.0,1869.0,873.0,333.0,1892.0
folA_1_56_B_MM14,892.0,1007.0,3080.0,203.0,113.0,150.0,157.0,124.0,495.0,307.0,189.0,295.0,639.0,533.0,338.0,3009.0,1650.0,995.0,409.0,1617.0
folA_1_56_B_MM2,193.0,112.0,88.0,844.0,112.0,107.0,105.0,78.0,56.0,111.0,44.0,67.0,150.0,327.0,138.0,1445.0,723.0,340.0,148.0,1246.0
folA_1_56_B_MM3,134.0,74.0,60.0,120.0,481.0,62.0,78.0,79.0,37.0,71.0,24.0,57.0,106.0,193.0,133.0,1488.0,544.0,179.0,75.0,728.0
folA_1_56_B_MM6,220.0,159.0,131.0,153.0,84.0,790.0,185.0,124.0,61.0,108.0,34.0,48.0,309.0,473.0,136.0,2306.0,1043.0,313.0,96.0,1076.0
folA_1_56_B_MM9,326.0,106.0,106.0,141.0,81.0,168.0,889.0,111.0,47.0,117.0,42.0,49.0,128.0,319.0,201.0,1916.0,828.0,353.0,163.0,1675.0
folA_1_56_C,105.0,76.0,51.0,154.0,72.0,60.0,69.0,495.0,33.0,82.0,35.0,27.0,71.0,209.0,27.0,839.0,444.0,296.0,58.0,470.0
folA_3_242_B_MM3,368.0,713.0,746.0,178.0,87.0,124.0,132.0,155.0,1820.0,323.0,287.0,283.0,879.0,633.0,343.0,3910.0,1860.0,1056.0,269.0,1625.0
folA_3_242_C,199.0,239.0,226.0,164.0,70.0,103.0,85.0,133.0,269.0,1242.0,66.0,180.0,398.0,380.0,190.0,2773.0,1825.0,727.0,347.0,1734.0
negC_rand_42,241.0,172.0,153.0,69.0,28.0,30.0,30.0,50.0,117.0,81.0,1077.0,86.0,140.0,122.0,127.0,670.0,448.0,269.0,85.0,607.0
thyA_1_60_B_MM12,496.0,469.0,289.0,37.0,33.0,64.0,77.0,93.0,115.0,146.0,62.0,976.0,290.0,168.0,72.0,1195.0,662.0,336.0,114.0,768.0
thyA_1_60_B_MM13,973.0,781.0,810.0,149.0,137.0,211.0,163.0,159.0,295.0,341.0,205.0,393.0,3177.0,565.0,330.0,3566.0,2599.0,1195.0,327.0,1265.0
thyA_1_60_B_MM2,664.0,600.0,516.0,471.0,362.0,381.0,390.0,446.0,267.0,583.0,101.0,121.0,478.0,1850.0,291.0,1797.0,1057.0,714.0,340.0,873.0
thyA_1_60_C,374.0,374.0,338.0,337.0,282.0,223.0,189.0,128.0,97.0,309.0,74.0,113.0,209.0,291.0,772.0,1023.0,617.0,411.0,102.0,655.0
thyA_3_233_B_MM4,2497.0,2188.0,2362.0,1339.0,1156.0,1455.0,1542.0,1120.0,705.0,1928.0,415.0,715.0,2052.0,1441.0,831.0,12753.0,4401.0,2880.0,879.0,3805.0
thyA_3_233_B_MM5,2009.0,1678.0,1412.0,745.0,584.0,805.0,1029.0,549.0,508.0,1494.0,301.0,603.0,1306.0,940.0,308.0,4282.0,7581.0,1976.0,716.0,2571.0
thyA_3_233_B_MM6,1022.0,725.0,605.0,313.0,282.0,349.0,332.0,375.0,236.0,753.0,196.0,275.0,706.0,500.0,351.0,2863.0,2022.0,4513.0,566.0,1570.0
thyA_3_233_B_MM7,537.0,271.0,265.0,139.0,79.0,144.0,143.0,128.0,168.0,215.0,83.0,215.0,304.0,204.0,129.0,1759.0,810.0,353.0,1491.0,767.0
thyA_3_233_C,2304.0,1360.0,1340.0,1371.0,1282.0,1115.0,1416.0,922.0,810.0,1444.0,376.0,638.0,1433.0,1060.0,649.0,7337.0,3895.0,2254.0,818.0,10248.0
