,folA_1_56_B_MM10,folA_1_56_B_MM11,folA_1_56_B_MM14,folA_1_56_B_MM2,folA_1_56_B_MM3,folA_1_56_B_MM6,folA_1_56_B_MM9,folA_1_56_C,folA_3_242_B_MM3,folA_3_242_C,negC_rand_42,thyA_1_60_B_MM12,thyA_1_60_B_MM13,thyA_1_60_B_MM2,thyA_1_60_C,thyA_3_233_B_MM4,thyA_3_233_B_MM5,thyA_3_233_B_MM6,thyA_3_233_B_MM7,thyA_3_233_C
folA_1_56_B_MM10,272.0,105.0,35.0,6.0,9.0,6.0,9.0,5.0,8.0,3.0,16.0,28.0,72.0,42.0,24.0,245.0,111.0,74.0,23.0,123.0
folA_1_56_B_MM11,119.0,443.0,118.0,6.0,1.0,6.0,4.0,4.0,68.0,11.0,33.0,57.0,196.0,87.0,54.0,632.0,396.0,173.0,52.0,347.0
folA_1_56_B_MM14,70.0,145.0,438.0,2.0,5.0,5.0,4.0,2.0,55.0,8.0,40.0,47.0,136.0,68.0,37.0,563.0,386.0,192.0,77.0,318.0
folA_1_56_B_MM2,5.0,4.0,4.0,31.0,5.0,2.0,1.0,3.0,0.0,4.0,0.0,1.0,3.0,16.0,10.0,66.0,43.0,9.0,3.0,67.0
folA_1_56_B_MM3,4.0,2.0,3.0,3.0,13.0,3.0,3.0,1.0,0.0,3.0,0.0,0.0,0.0,18.0,6.0,89.0,25.0,8.0,1.0,36.0
folA_1_56_B_MM6,4.0,4.0,12.0,5.0,4.0,21.0,3.0,2.0,1.0,0.0,2.0,4.0,7.0,40.0,12.0,151.0,56.0,15.0,6.0,81.0
folA_1_56_B_MM9,9.0,3.0,4.0,2.0,4.0,3.0,36.0,0.0,5.0,1.0,0.0,1.0,2.0,32.0,12.0,138.0,49.0,19.0,6.0,106.0
folA_1_56_C,1.0,2.0,1.0,6.0,1.0,0.0,0.0,27.0,0.0,0.0,0.0,3.0,0.0,8.0,9.0,65.0,31.0,7.0,1.0,52.0
folA_3_242_B_MM3,19.0,156.0,161.0,8.0,1.0,3.0,4.0,2.0,313.0,24.0,48.0,50.0,180.0,83.0,71.0,798.0,438.0,249.0,76.0,455.0
folA_3_242_C,7.0,11.0,15.0,7.0,0.0,5.0,3.0,2.0,36.0,109.0,4.0,12.0,19.0,82.0,33.0,647.0,396.0,128.0,32.0,299.0
negC_rand_42,16.0,47.0,48.0,2.0,1.0,2.0,1.0,0.0,19.0,2.0,177.0,9.0,48.0,10.0,12.0,173.0,102.0,55.0,31.0,93.0
thyA_1_60_B_MM12,32.0,55.0,38.0,2.0,0.0,1.0,0.0,4.0,18.0,6.0,12.0,67.0,46.0,20.0,17.0,185.0,66.0,42.0,4.0,87.0
thyA_1_60_B_MM13,75.0,149.0,135.0,10.0,4.0,7.0,8.0,1.0,58.0,15.0,47.0,48.0,448.0,54.0,41.0,644.0,365.0,152.0,60.0,272.0
thyA_1_60_B_MM2,41.0,71.0,53.0,42.0,20.0,28.0,18.0,18.0,39.0,120.0,20.0,19.0,85.0,184.0,57.0,268.0,202.0,90.0,29.0,135.0
thyA_1_60_C,27.0,59.0,57.0,23.0,19.0,37.0,6.0,19.0,25.0,58.0,13.0,15.0,43.0,40.0,104.0,207.0,105.0,40.0,8.0,92.0
thyA_3_233_B_MM4,198.0,400.0,377.0,89.0,44.0,112.0,103.0,88.0,211.0,408.0,88.0,99.0,445.0,241.0,117.0,2228.0,980.0,433.0,152.0,810.0
thyA_3_233_B_MM5,157.0,302.0,278.0,44.0,17.0,57.0,50.0,22.0,121.0,317.0,48.0,62.0,390.0,158.0,76.0,1092.0,1384.0,408.0,137.0,535.0
thyA_3_233_B_MM6,75.0,135.0,100.0,16.0,21.0,11.0,6.0,15.0,49.0,99.0,31.0,36.0,142.0,101.0,56.0,565.0,495.0,744.0,74.0,328.0
thyA_3_233_B_MM7,40.0,74.0,44.0,8.0,2.0,5.0,4.0,4.0,61.0,14.0,10.0,21.0,53.0,63.0,14.0,236.0,181.0,63.0,163.0,119.0
thyA_3_233_C,146.0,250.0,306.0,100.0,53.0,111.0,76.0,57.0,174.0,327.0,85.0,86.0,354.0,151.0,107.0,1375.0,745.0,430.0,143.0,1411.0
