,folA_1_56_B_MM10,folA_1_56_B_MM11,folA_1_56_B_MM14,folA_1_56_B_MM2,folA_1_56_B_MM3,folA_1_56_B_MM6,folA_1_56_B_MM9,folA_1_56_C,folA_3_242_B_MM3,folA_3_242_C,negC_rand_42,thyA_1_60_B_MM12,thyA_1_60_B_MM13,thyA_1_60_B_MM2,thyA_1_60_C,thyA_3_233_B_MM4,thyA_3_233_B_MM5,thyA_3_233_B_MM6,thyA_3_233_B_MM7,thyA_3_233_C
folA_1_56_B_MM10,228.0,14.0,28.0,27.0,12.0,16.0,9.0,10.0,6.0,11.0,6.0,8.0,24.0,11.0,6.0,67.0,44.0,29.0,4.0,33.0
folA_1_56_B_MM11,40.0,268.0,19.0,17.0,17.0,12.0,12.0,7.0,5.0,14.0,4.0,10.0,8.0,4.0,6.0,60.0,28.0,17.0,4.0,23.0
folA_1_56_B_MM14,37.0,22.0,154.0,21.0,8.0,6.0,9.0,7.0,9.0,16.0,7.0,18.0,7.0,9.0,5.0,61.0,32.0,32.0,9.0,29.0
folA_1_56_B_MM2,21.0,19.0,4.0,161.0,13.0,16.0,8.0,9.0,4.0,7.0,4.0,3.0,6.0,6.0,1.0,32.0,48.0,9.0,4.0,19.0
folA_1_56_B_MM3,21.0,6.0,3.0,14.0,72.0,11.0,6.0,7.0,2.0,4.0,1.0,4.0,2.0,8.0,3.0,28.0,9.0,5.0,2.0,15.0
folA_1_56_B_MM6,18.0,10.0,9.0,25.0,7.0,141.0,27.0,6.0,4.0,10.0,4.0,8.0,9.0,11.0,4.0,39.0,65.0,6.0,4.0,30.0
folA_1_56_B_MM9,24.0,2.0,5.0,17.0,16.0,25.0,176.0,15.0,2.0,18.0,2.0,6.0,7.0,9.0,8.0,36.0,21.0,11.0,2.0,23.0
folA_1_56_C,17.0,17.0,4.0,8.0,3.0,5.0,7.0,61.0,4.0,3.0,0.0,1.0,2.0,5.0,1.0,14.0,11.0,6.0,0.0,7.0
folA_3_242_B_MM3,21.0,15.0,16.0,5.0,9.0,7.0,10.0,8.0,118.0,14.0,1.0,6.0,17.0,29.0,11.0,46.0,42.0,18.0,7.0,39.0
folA_3_242_C,59.0,12.0,25.0,25.0,7.0,11.0,12.0,11.0,7.0,107.0,2.0,12.0,7.0,11.0,5.0,60.0,47.0,9.0,15.0,24.0
negC_rand_42,3.0,5.0,2.0,18.0,2.0,3.0,1.0,3.0,0.0,2.0,70.0,1.0,2.0,1.0,1.0,6.0,6.0,4.0,0.0,8.0
thyA_1_60_B_MM12,9.0,6.0,5.0,9.0,3.0,5.0,6.0,1.0,3.0,5.0,2.0,55.0,10.0,4.0,9.0,11.0,10.0,9.0,0.0,21.0
thyA_1_60_B_MM13,27.0,43.0,6.0,11.0,9.0,12.0,11.0,7.0,7.0,9.0,2.0,7.0,149.0,8.0,10.0,41.0,25.0,20.0,4.0,22.0
thyA_1_60_B_MM2,9.0,8.0,9.0,12.0,11.0,3.0,2.0,27.0,4.0,5.0,0.0,10.0,4.0,86.0,6.0,24.0,18.0,7.0,4.0,41.0
thyA_1_60_C,9.0,17.0,3.0,7.0,4.0,3.0,21.0,9.0,2.0,11.0,0.0,2.0,5.0,1.0,44.0,44.0,8.0,7.0,0.0,11.0
thyA_3_233_B_MM4,51.0,31.0,27.0,47.0,21.0,26.0,20.0,21.0,13.0,19.0,1.0,7.0,20.0,21.0,81.0,541.0,59.0,61.0,14.0,59.0
thyA_3_233_B_MM5,41.0,20.0,20.0,36.0,9.0,13.0,14.0,10.0,8.0,33.0,2.0,9.0,20.0,9.0,4.0,92.0,291.0,32.0,13.0,29.0
thyA_3_233_B_MM6,16.0,40.0,8.0,34.0,19.0,26.0,12.0,7.0,3.0,13.0,3.0,1.0,16.0,4.0,6.0,51.0,53.0,185.0,17.0,16.0
thyA_3_233_B_MM7,11.0,6.0,5.0,8.0,5.0,4.0,5.0,2.0,2.0,7.0,0.0,1.0,9.0,3.0,2.0,21.0,13.0,9.0,69.0,25.0
thyA_3_233_C,14.0,14.0,62.0,82.0,13.0,13.0,14.0,17.0,18.0,19.0,8.0,18.0,20.0,12.0,11.0,116.0,111.0,33.0,10.0,337.0
