,folA_1_56_B_MM10,folA_1_56_B_MM11,folA_1_56_B_MM14,folA_1_56_B_MM2,folA_1_56_B_MM3,folA_1_56_B_MM6,folA_1_56_B_MM9,folA_1_56_C,folA_3_242_B_MM3,folA_3_242_C,negC_rand_42,thyA_1_60_B_MM12,thyA_1_60_B_MM13,thyA_1_60_B_MM2,thyA_1_60_C,thyA_3_233_B_MM4,thyA_3_233_B_MM5,thyA_3_233_B_MM6,thyA_3_233_B_MM7,thyA_3_233_C
folA_1_56_B_MM10,9180.0,2600.0,1969.0,2412.0,1805.0,1754.0,1684.0,1719.0,658.0,1612.0,613.0,1698.0,2430.0,1990.0,921.0,7751.0,4216.0,3350.0,943.0,4404.0
folA_1_56_B_MM11,3983.0,9151.0,2321.0,2169.0,1032.0,1171.0,1045.0,1164.0,1218.0,1728.0,723.0,1775.0,2767.0,1961.0,1134.0,9986.0,4981.0,2394.0,809.0,4436.0
folA_1_56_B_MM14,2797.0,3409.0,5954.0,1361.0,987.0,1406.0,759.0,851.0,996.0,1272.0,636.0,1628.0,1657.0,1374.0,606.0,7881.0,5101.0,2671.0,1174.0,4842.0
folA_1_56_B_MM2,1124.0,1354.0,680.0,5018.0,891.0,1356.0,1025.0,1072.0,397.0,1005.0,308.0,419.0,934.0,902.0,670.0,4738.0,2382.0,1267.0,552.0,3206.0
folA_1_56_B_MM3,1236.0,505.0,439.0,1619.0,2631.0,966.0,848.0,550.0,212.0,530.0,159.0,228.0,626.0,664.0,613.0,3964.0,1477.0,1010.0,139.0,1996.0
folA_1_56_B_MM6,2399.0,1440.0,876.0,2179.0,1350.0,4357.0,2149.0,982.0,216.0,1145.0,317.0,874.0,1465.0,1475.0,675.0,6733.0,2869.0,1302.0,667.0,5180.0
folA_1_56_B_MM9,2506.0,1098.0,589.0,2350.0,1297.0,2114.0,4078.0,992.0,599.0,1184.0,269.0,673.0,1212.0,1496.0,617.0,6610.0,2703.0,1788.0,568.0,3491.0
folA_1_56_C,847.0,675.0,555.0,1144.0,548.0,534.0,502.0,2153.0,163.0,488.0,108.0,377.0,415.0,508.0,161.0,2737.0,1428.0,915.0,135.0,1680.0
folA_3_242_B_MM3,1858.0,2472.0,2664.0,1315.0,916.0,1036.0,1007.0,597.0,5286.0,1869.0,669.0,2216.0,2527.0,1223.0,1112.0,8079.0,4666.0,2674.0,519.0,5949.0
folA_3_242_C,1477.0,1237.0,1227.0,2228.0,1079.0,1192.0,977.0,720.0,1247.0,5105.0,426.0,779.0,1077.0,1292.0,704.0,7949.0,4285.0,1981.0,534.0,3882.0
negC_rand_42,945.0,690.0,514.0,382.0,220.0,250.0,379.0,403.0,120.0,367.0,1705.0,404.0,589.0,412.0,178.0,1850.0,1081.0,989.0,310.0,1165.0
thyA_1_60_B_MM12,1528.0,1621.0,963.0,769.0,466.0,828.0,525.0,304.0,469.0,854.0,519.0,2836.0,2568.0,762.0,970.0,3988.0,1757.0,2054.0,359.0,2458.0
thyA_1_60_B_MM13,3180.0,2787.0,2299.0,2075.0,1089.0,2562.0,1494.0,1050.0,1536.0,1730.0,750.0,2106.0,7792.0,1481.0,604.0,8508.0,4426.0,3111.0,1058.0,4135.0
thyA_1_60_B_MM2,1674.0,1680.0,909.0,2480.0,1334.0,1836.0,785.0,1009.0,679.0,1219.0,545.0,714.0,1265.0,3228.0,947.0,4012.0,3428.0,1636.0,448.0,2088.0
thyA_1_60_C,1205.0,1611.0,760.0,1789.0,686.0,1314.0,522.0,1060.0,947.0,1075.0,142.0,270.0,289.0,853.0,2148.0,2289.0,1467.0,433.0,116.0,1267.0
thyA_3_233_B_MM4,6000.0,5756.0,4304.0,7945.0,4445.0,5943.0,3923.0,4088.0,1847.0,4630.0,687.0,3127.0,4227.0,2848.0,1511.0,25654.0,7770.0,4332.0,1799.0,10750.0
thyA_3_233_B_MM5,3536.0,3971.0,3385.0,5027.0,2713.0,4051.0,2558.0,2940.0,1136.0,4124.0,272.0,1381.0,4415.0,1700.0,470.0,10399.0,12164.0,4353.0,1773.0,6210.0
thyA_3_233_B_MM6,3186.0,1743.0,1192.0,3083.0,1374.0,2762.0,1312.0,1971.0,864.0,2352.0,688.0,1085.0,2243.0,1290.0,507.0,8839.0,4441.0,7609.0,965.0,2668.0
thyA_3_233_B_MM7,942.0,1271.0,495.0,1225.0,372.0,676.0,627.0,820.0,610.0,1012.0,115.0,572.0,1029.0,819.0,374.0,2330.0,1987.0,625.0,2063.0,1408.0
thyA_3_233_C,3830.0,3784.0,4128.0,6588.0,4192.0,3840.0,3788.0,3958.0,2585.0,3393.0,1368.0,1754.0,4047.0,1703.0,2498.0,14716.0,9391.0,6180.0,1598.0,15300.0
