,folA_1_56_B_MM10,folA_1_56_B_MM11,folA_1_56_B_MM14,folA_1_56_B_MM2,folA_1_56_B_MM3,folA_1_56_B_MM6,folA_1_56_B_MM9,folA_1_56_C,folA_3_242_B_MM3,folA_3_242_C,negC_rand_42,thyA_1_60_B_MM12,thyA_1_60_B_MM13,thyA_1_60_B_MM2,thyA_1_60_C,thyA_3_233_B_MM4,thyA_3_233_B_MM5,thyA_3_233_B_MM6,thyA_3_233_B_MM7,thyA_3_233_C
folA_1_56_B_MM10,274.0,64.0,46.0,63.0,39.0,55.0,74.0,39.0,20.0,67.0,18.0,20.0,64.0,30.0,13.0,175.0,93.0,56.0,27.0,86.0
folA_1_56_B_MM11,91.0,262.0,34.0,55.0,24.0,46.0,43.0,40.0,22.0,45.0,10.0,25.0,57.0,28.0,13.0,154.0,118.0,43.0,21.0,82.0
folA_1_56_B_MM14,57.0,57.0,231.0,36.0,29.0,54.0,46.0,35.0,29.0,45.0,8.0,15.0,45.0,38.0,14.0,143.0,107.0,44.0,17.0,64.0
folA_1_56_B_MM2,45.0,49.0,19.0,212.0,28.0,34.0,47.0,33.0,13.0,47.0,20.0,21.0,54.0,12.0,7.0,112.0,77.0,41.0,10.0,59.0
folA_1_56_B_MM3,31.0,17.0,8.0,46.0,101.0,25.0,30.0,20.0,15.0,23.0,14.0,11.0,19.0,11.0,6.0,73.0,57.0,39.0,6.0,30.0
folA_1_56_B_MM6,63.0,56.0,35.0,59.0,37.0,165.0,60.0,36.0,16.0,37.0,5.0,16.0,42.0,14.0,10.0,165.0,94.0,34.0,9.0,63.0
folA_1_56_B_MM9,95.0,63.0,23.0,37.0,35.0,64.0,200.0,31.0,13.0,50.0,13.0,18.0,42.0,27.0,12.0,146.0,67.0,52.0,12.0,78.0
folA_1_56_C,39.0,17.0,6.0,32.0,13.0,13.0,14.0,95.0,4.0,16.0,4.0,6.0,21.0,8.0,1.0,31.0,52.0,15.0,4.0,28.0
folA_3_242_B_MM3,48.0,67.0,53.0,45.0,32.0,40.0,43.0,41.0,136.0,36.0,14.0,22.0,38.0,41.0,17.0,194.0,106.0,63.0,16.0,106.0
folA_3_242_C,62.0,44.0,27.0,74.0,36.0,41.0,44.0,32.0,29.0,184.0,14.0,25.0,50.0,25.0,10.0,183.0,96.0,35.0,17.0,60.0
negC_rand_42,11.0,12.0,9.0,18.0,9.0,16.0,9.0,21.0,6.0,25.0,90.0,4.0,12.0,10.0,4.0,63.0,28.0,21.0,6.0,33.0
thyA_1_60_B_MM12,25.0,35.0,9.0,14.0,10.0,16.0,18.0,21.0,5.0,12.0,4.0,69.0,23.0,14.0,8.0,72.0,39.0,39.0,4.0,28.0
thyA_1_60_B_MM13,56.0,61.0,27.0,28.0,22.0,55.0,36.0,29.0,27.0,44.0,12.0,41.0,184.0,18.0,5.0,168.0,97.0,35.0,12.0,61.0
thyA_1_60_B_MM2,35.0,18.0,24.0,44.0,15.0,16.0,25.0,25.0,21.0,35.0,7.0,2.0,33.0,71.0,17.0,77.0,66.0,30.0,10.0,25.0
thyA_1_60_C,32.0,18.0,17.0,31.0,20.0,19.0,17.0,15.0,4.0,20.0,1.0,3.0,9.0,15.0,47.0,40.0,24.0,20.0,3.0,26.0
thyA_3_233_B_MM4,140.0,111.0,72.0,116.0,65.0,131.0,119.0,83.0,48.0,106.0,30.0,56.0,89.0,63.0,31.0,722.0,212.0,92.0,24.0,143.0
thyA_3_233_B_MM5,97.0,89.0,61.0,84.0,71.0,89.0,83.0,75.0,34.0,90.0,19.0,36.0,89.0,44.0,23.0,258.0,457.0,76.0,34.0,99.0
thyA_3_233_B_MM6,70.0,30.0,27.0,37.0,28.0,46.0,37.0,41.0,9.0,33.0,18.0,21.0,35.0,32.0,11.0,143.0,125.0,280.0,34.0,66.0
thyA_3_233_B_MM7,31.0,20.0,13.0,13.0,11.0,16.0,8.0,29.0,11.0,8.0,8.0,9.0,16.0,3.0,3.0,52.0,41.0,16.0,56.0,25.0
thyA_3_233_C,89.0,92.0,59.0,103.0,70.0,90.0,103.0,72.0,48.0,91.0,45.0,49.0,72.0,24.0,38.0,295.0,197.0,113.0,34.0,429.0
