,folA_1_56_B_MM10,folA_1_56_B_MM11,folA_1_56_B_MM14,folA_1_56_B_MM2,folA_1_56_B_MM3,folA_1_56_B_MM6,folA_1_56_B_MM9,folA_1_56_C,folA_3_242_B_MM3,folA_3_242_C,negC_rand_42,thyA_1_60_B_MM12,thyA_1_60_B_MM13,thyA_1_60_B_MM2,thyA_1_60_C,thyA_3_233_B_MM4,thyA_3_233_B_MM5,thyA_3_233_B_MM6,thyA_3_233_B_MM7,thyA_3_233_C
folA_1_56_B_MM10,84.0,15.0,7.0,1.0,0.0,4.0,3.0,0.0,0.0,1.0,4.0,4.0,8.0,2.0,3.0,19.0,9.0,9.0,7.0,6.0
folA_1_56_B_MM11,24.0,78.0,6.0,3.0,2.0,1.0,3.0,1.0,2.0,1.0,3.0,2.0,7.0,4.0,1.0,32.0,15.0,13.0,4.0,12.0
folA_1_56_B_MM14,12.0,4.0,64.0,0.0,2.0,0.0,1.0,0.0,3.0,3.0,2.0,7.0,8.0,1.0,0.0,27.0,16.0,9.0,5.0,13.0
folA_1_56_B_MM2,0.0,0.0,0.0,14.0,2.0,5.0,2.0,1.0,1.0,1.0,1.0,0.0,2.0,2.0,0.0,9.0,8.0,0.0,1.0,5.0
folA_1_56_B_MM3,1.0,0.0,0.0,0.0,7.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,8.0,3.0,2.0,1.0,1.0
folA_1_56_B_MM6,1.0,2.0,1.0,1.0,1.0,15.0,4.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,15.0,7.0,2.0,0.0,4.0
folA_1_56_B_MM9,3.0,2.0,0.0,0.0,1.0,0.0,23.0,0.0,0.0,2.0,0.0,0.0,4.0,3.0,1.0,14.0,7.0,2.0,2.0,3.0
folA_1_56_C,1.0,0.0,0.0,1.0,1.0,2.0,1.0,9.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,1.0
folA_3_242_B_MM3,2.0,8.0,3.0,0.0,1.0,2.0,0.0,2.0,46.0,0.0,0.0,1.0,5.0,6.0,1.0,22.0,13.0,11.0,3.0,8.0
folA_3_242_C,0.0,3.0,2.0,1.0,0.0,2.0,1.0,0.0,2.0,20.0,0.0,0.0,1.0,0.0,1.0,15.0,13.0,5.0,3.0,5.0
negC_rand_42,8.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,23.0,1.0,4.0,1.0,0.0,9.0,5.0,3.0,0.0,4.0
thyA_1_60_B_MM12,2.0,2.0,2.0,0.0,1.0,1.0,0.0,2.0,2.0,1.0,0.0,21.0,3.0,0.0,1.0,6.0,2.0,2.0,1.0,2.0
thyA_1_60_B_MM13,5.0,12.0,8.0,1.0,3.0,1.0,0.0,0.0,1.0,0.0,4.0,5.0,57.0,5.0,3.0,23.0,15.0,6.0,6.0,14.0
thyA_1_60_B_MM2,4.0,3.0,0.0,2.0,1.0,0.0,2.0,3.0,2.0,9.0,1.0,4.0,2.0,31.0,4.0,9.0,5.0,5.0,1.0,3.0
thyA_1_60_C,2.0,1.0,1.0,2.0,3.0,1.0,2.0,2.0,3.0,6.0,0.0,0.0,4.0,1.0,11.0,5.0,1.0,1.0,0.0,2.0
thyA_3_233_B_MM4,10.0,14.0,14.0,4.0,6.0,14.0,8.0,3.0,7.0,14.0,1.0,4.0,8.0,9.0,5.0,205.0,37.0,14.0,3.0,22.0
thyA_3_233_B_MM5,20.0,10.0,3.0,3.0,2.0,7.0,1.0,3.0,2.0,5.0,0.0,3.0,3.0,8.0,5.0,42.0,133.0,18.0,2.0,12.0
thyA_3_233_B_MM6,17.0,9.0,8.0,5.0,1.0,4.0,4.0,4.0,2.0,6.0,1.0,2.0,9.0,5.0,1.0,13.0,24.0,87.0,12.0,15.0
thyA_3_233_B_MM7,3.0,3.0,4.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0,15.0,6.0,2.0,22.0,4.0
thyA_3_233_C,8.0,9.0,11.0,7.0,6.0,10.0,4.0,4.0,12.0,10.0,7.0,3.0,14.0,5.0,1.0,39.0,23.0,12.0,2.0,133.0
