,folA_1_56_B_MM10,folA_1_56_B_MM11,folA_1_56_B_MM14,folA_1_56_B_MM2,folA_1_56_B_MM3,folA_1_56_B_MM6,folA_1_56_B_MM9,folA_1_56_C,folA_3_242_B_MM3,folA_3_242_C,negC_rand_42,thyA_1_60_B_MM12,thyA_1_60_B_MM13,thyA_1_60_B_MM2,thyA_1_60_C,thyA_3_233_B_MM4,thyA_3_233_B_MM5,thyA_3_233_B_MM6,thyA_3_233_B_MM7,thyA_3_233_C
folA_1_56_B_MM10,8526.0,1894.0,1412.0,68.0,45.0,88.0,72.0,78.0,130.0,275.0,369.0,241.0,1343.0,1230.0,564.0,8367.0,2544.0,1832.0,684.0,4553.0
folA_1_56_B_MM11,2381.0,10598.0,2845.0,46.0,89.0,82.0,120.0,81.0,567.0,352.0,464.0,249.0,2076.0,1599.0,776.0,9815.0,4506.0,2566.0,825.0,4518.0
folA_1_56_B_MM14,1599.0,2705.0,12066.0,58.0,36.0,64.0,79.0,111.0,597.0,382.0,552.0,265.0,2043.0,1716.0,611.0,10457.0,5063.0,2394.0,999.0,4912.0
folA_1_56_B_MM2,36.0,53.0,30.0,388.0,18.0,26.0,24.0,25.0,20.0,24.0,10.0,7.0,41.0,142.0,53.0,554.0,177.0,79.0,35.0,324.0
folA_1_56_B_MM3,24.0,14.0,14.0,18.0,232.0,41.0,13.0,22.0,15.0,22.0,14.0,5.0,27.0,62.0,48.0,541.0,122.0,47.0,11.0,200.0
folA_1_56_B_MM6,73.0,59.0,32.0,40.0,27.0,469.0,28.0,24.0,22.0,41.0,14.0,10.0,83.0,245.0,95.0,1000.0,337.0,112.0,22.0,470.0
folA_1_56_B_MM9,114.0,48.0,42.0,30.0,21.0,74.0,738.0,50.0,23.0,36.0,17.0,14.0,42.0,406.0,223.0,1531.0,367.0,139.0,54.0,1117.0
folA_1_56_C,34.0,16.0,8.0,12.0,1.0,6.0,7.0,270.0,6.0,10.0,4.0,7.0,14.0,58.0,62.0,250.0,118.0,48.0,18.0,134.0
folA_3_242_B_MM3,424.0,983.0,1875.0,63.0,42.0,73.0,70.0,50.0,6938.0,367.0,308.0,315.0,1582.0,1230.0,645.0,12224.0,5790.0,3218.0,1085.0,7154.0
folA_3_242_C,245.0,251.0,318.0,77.0,20.0,38.0,41.0,36.0,269.0,3681.0,72.0,55.0,375.0,1189.0,562.0,9696.0,4366.0,1272.0,327.0,3947.0
negC_rand_42,365.0,410.0,494.0,24.0,17.0,20.0,22.0,15.0,160.0,108.0,3295.0,72.0,452.0,274.0,227.0,1665.0,988.0,681.0,224.0,1283.0
thyA_1_60_B_MM12,395.0,385.0,333.0,14.0,9.0,19.0,20.0,5.0,144.0,89.0,124.0,1125.0,322.0,252.0,167.0,1452.0,492.0,492.0,110.0,816.0
thyA_1_60_B_MM13,1665.0,2104.0,2134.0,75.0,80.0,100.0,87.0,54.0,783.0,437.0,517.0,396.0,10518.0,1233.0,582.0,10386.0,4391.0,2942.0,1063.0,4843.0
thyA_1_60_B_MM2,1012.0,1357.0,1112.0,288.0,232.0,377.0,358.0,243.0,592.0,1603.0,245.0,88.0,1130.0,5057.0,626.0,4930.0,2478.0,1362.0,493.0,1940.0
thyA_1_60_C,531.0,754.0,836.0,177.0,159.0,252.0,266.0,151.0,369.0,774.0,175.0,125.0,633.0,633.0,2793.0,2712.0,1796.0,902.0,269.0,1023.0
thyA_3_233_B_MM4,6552.0,5161.0,5910.0,448.0,484.0,836.0,988.0,480.0,2402.0,6519.0,1240.0,569.0,5916.0,2555.0,1176.0,45506.0,12102.0,6254.0,2804.0,9153.0
thyA_3_233_B_MM5,3495.0,3038.0,3479.0,256.0,110.0,206.0,326.0,202.0,1100.0,2998.0,826.0,362.0,3515.0,1593.0,1110.0,11951.0,21046.0,3788.0,1585.0,6374.0
thyA_3_233_B_MM6,2221.0,1614.0,1465.0,82.0,50.0,94.0,99.0,105.0,631.0,1040.0,430.0,229.0,2010.0,1056.0,569.0,8679.0,5956.0,12473.0,968.0,4860.0
thyA_3_233_B_MM7,1195.0,1135.0,958.0,32.0,28.0,37.0,43.0,75.0,559.0,295.0,244.0,98.0,790.0,460.0,320.0,2876.0,2132.0,1338.0,5502.0,1845.0
thyA_3_233_C,3945.0,3724.0,4795.0,427.0,302.0,577.0,865.0,389.0,2068.0,5250.0,1035.0,459.0,4202.0,1537.0,1025.0,18960.0,9096.0,6365.0,3196.0,29288.0
