,folA_1_56_B_MM10,folA_1_56_B_MM11,folA_1_56_B_MM14,folA_1_56_B_MM2,folA_1_56_B_MM3,folA_1_56_B_MM6,folA_1_56_B_MM9,folA_1_56_C,folA_3_242_B_MM3,folA_3_242_C,negC_rand_42,thyA_1_60_B_MM12,thyA_1_60_B_MM13,thyA_1_60_B_MM2,thyA_1_60_C,thyA_3_233_B_MM4,thyA_3_233_B_MM5,thyA_3_233_B_MM6,thyA_3_233_B_MM7,thyA_3_233_C
folA_1_56_B_MM10,4576.0,1171.0,986.0,141.0,60.0,116.0,127.0,84.0,108.0,142.0,269.0,519.0,1000.0,1098.0,550.0,4075.0,1726.0,1754.0,500.0,2448.0
folA_1_56_B_MM11,2095.0,6818.0,1878.0,149.0,81.0,109.0,65.0,55.0,754.0,303.0,500.0,576.0,2241.0,1505.0,999.0,10060.0,4225.0,2131.0,714.0,4363.0
folA_1_56_B_MM14,1353.0,2595.0,5783.0,84.0,62.0,81.0,55.0,49.0,693.0,240.0,456.0,603.0,1556.0,1243.0,594.0,8132.0,5120.0,2709.0,939.0,4934.0
folA_1_56_B_MM2,51.0,70.0,38.0,592.0,65.0,111.0,48.0,54.0,34.0,42.0,22.0,25.0,62.0,230.0,162.0,1006.0,479.0,166.0,55.0,823.0
folA_1_56_B_MM3,55.0,23.0,25.0,102.0,291.0,41.0,60.0,21.0,9.0,16.0,3.0,10.0,40.0,176.0,189.0,754.0,225.0,114.0,30.0,442.0
folA_1_56_B_MM6,147.0,119.0,56.0,112.0,48.0,527.0,111.0,34.0,20.0,76.0,21.0,41.0,80.0,549.0,261.0,1718.0,477.0,194.0,74.0,1911.0
folA_1_56_B_MM9,159.0,77.0,32.0,177.0,85.0,122.0,747.0,45.0,34.0,67.0,22.0,20.0,110.0,587.0,278.0,1930.0,664.0,258.0,92.0,1313.0
folA_1_56_C,49.0,28.0,31.0,92.0,13.0,12.0,12.0,214.0,3.0,10.0,1.0,9.0,23.0,101.0,65.0,588.0,208.0,77.0,16.0,361.0
folA_3_242_B_MM3,377.0,1429.0,2283.0,121.0,67.0,76.0,57.0,39.0,4810.0,374.0,461.0,708.0,2297.0,977.0,976.0,9544.0,4769.0,2865.0,602.0,6729.0
folA_3_242_C,143.0,179.0,268.0,119.0,53.0,77.0,61.0,44.0,739.0,1882.0,57.0,151.0,241.0,1198.0,515.0,8771.0,4141.0,1608.0,382.0,4041.0
negC_rand_42,407.0,564.0,498.0,39.0,16.0,28.0,20.0,32.0,95.0,48.0,1491.0,156.0,445.0,395.0,141.0,2024.0,1077.0,916.0,310.0,1120.0
thyA_1_60_B_MM12,521.0,638.0,342.0,47.0,34.0,58.0,33.0,10.0,225.0,123.0,233.0,1017.0,1122.0,347.0,414.0,1575.0,574.0,705.0,148.0,1198.0
thyA_1_60_B_MM13,1512.0,2078.0,1979.0,159.0,61.0,116.0,95.0,64.0,1286.0,370.0,536.0,726.0,7255.0,1466.0,637.0,9888.0,4790.0,3284.0,1156.0,4561.0
thyA_1_60_B_MM2,937.0,1242.0,775.0,834.0,474.0,635.0,325.0,398.0,713.0,1105.0,385.0,320.0,894.0,2762.0,765.0,3728.0,3170.0,1564.0,345.0,1932.0
thyA_1_60_C,604.0,1352.0,776.0,562.0,196.0,477.0,224.0,300.0,448.0,1047.0,137.0,105.0,292.0,801.0,1943.0,2365.0,1755.0,530.0,118.0,1201.0
thyA_3_233_B_MM4,3627.0,4872.0,4628.0,1711.0,886.0,1546.0,1211.0,716.0,1970.0,4837.0,614.0,1282.0,4802.0,2763.0,1523.0,29715.0,8748.0,4787.0,2160.0,11683.0
thyA_3_233_B_MM5,2017.0,3244.0,3408.0,756.0,399.0,644.0,524.0,384.0,1129.0,3682.0,266.0,440.0,4125.0,1537.0,530.0,11621.0,13184.0,4243.0,1932.0,6414.0
thyA_3_233_B_MM6,1909.0,1404.0,1103.0,404.0,132.0,307.0,148.0,175.0,821.0,1451.0,598.0,416.0,2115.0,1131.0,460.0,9158.0,4826.0,7804.0,1202.0,2649.0
thyA_3_233_B_MM7,643.0,855.0,492.0,112.0,49.0,80.0,53.0,72.0,548.0,485.0,126.0,192.0,884.0,810.0,338.0,2621.0,2094.0,804.0,2199.0,1636.0
thyA_3_233_C,2330.0,3267.0,4352.0,1717.0,1053.0,1015.0,1328.0,919.0,2324.0,3531.0,1248.0,515.0,4260.0,1499.0,2292.0,17000.0,9850.0,6353.0,1941.0,16570.0
