,folA_1_56_B_MM10,folA_1_56_B_MM11,folA_1_56_B_MM14,folA_1_56_B_MM2,folA_1_56_B_MM3,folA_1_56_B_MM6,folA_1_56_B_MM9,folA_1_56_C,folA_3_242_B_MM3,folA_3_242_C,negC_rand_42,thyA_1_60_B_MM12,thyA_1_60_B_MM13,thyA_1_60_B_MM2,thyA_1_60_C,thyA_3_233_B_MM4,thyA_3_233_B_MM5,thyA_3_233_B_MM6,thyA_3_233_B_MM7,thyA_3_233_C
folA_1_56_B_MM10,868.0,425.0,259.0,16.0,1.0,21.0,22.0,5.0,18.0,28.0,68.0,120.0,354.0,22.0,3.0,196.0,227.0,510.0,107.0,40.0
folA_1_56_B_MM11,550.0,2570.0,851.0,3.0,34.0,18.0,20.0,7.0,191.0,30.0,270.0,244.0,1260.0,25.0,10.0,129.0,391.0,1336.0,383.0,35.0
folA_1_56_B_MM14,363.0,1230.0,4603.0,16.0,14.0,14.0,21.0,7.0,314.0,47.0,278.0,232.0,1217.0,8.0,5.0,209.0,876.0,1515.0,523.0,27.0
folA_1_56_B_MM2,9.0,9.0,0.0,63.0,8.0,16.0,6.0,7.0,1.0,4.0,2.0,1.0,6.0,0.0,0.0,35.0,10.0,3.0,2.0,8.0
folA_1_56_B_MM3,8.0,10.0,0.0,7.0,12.0,7.0,15.0,0.0,4.0,2.0,0.0,0.0,2.0,1.0,3.0,17.0,2.0,1.0,1.0,1.0
folA_1_56_B_MM6,18.0,20.0,9.0,18.0,7.0,22.0,10.0,3.0,4.0,2.0,6.0,4.0,12.0,4.0,1.0,23.0,22.0,20.0,0.0,8.0
folA_1_56_B_MM9,18.0,11.0,4.0,7.0,5.0,9.0,41.0,3.0,3.0,4.0,8.0,3.0,3.0,5.0,3.0,56.0,16.0,8.0,4.0,22.0
folA_1_56_C,4.0,10.0,3.0,8.0,8.0,12.0,7.0,94.0,1.0,2.0,0.0,1.0,8.0,0.0,0.0,13.0,3.0,4.0,0.0,8.0
folA_3_242_B_MM3,45.0,556.0,648.0,12.0,4.0,12.0,2.0,1.0,997.0,19.0,214.0,188.0,744.0,13.0,4.0,130.0,245.0,1416.0,393.0,57.0
folA_3_242_C,11.0,46.0,48.0,11.0,9.0,5.0,2.0,3.0,107.0,106.0,12.0,27.0,54.0,7.0,2.0,68.0,74.0,93.0,45.0,20.0
negC_rand_42,102.0,286.0,284.0,3.0,0.0,0.0,1.0,1.0,79.0,16.0,1325.0,129.0,316.0,1.0,1.0,25.0,62.0,587.0,149.0,12.0
thyA_1_60_B_MM12,157.0,404.0,163.0,4.0,1.0,0.0,1.0,2.0,90.0,16.0,103.0,353.0,292.0,5.0,5.0,51.0,112.0,320.0,32.0,16.0
thyA_1_60_B_MM13,329.0,1178.0,1036.0,6.0,4.0,10.0,15.0,3.0,345.0,31.0,425.0,347.0,2957.0,11.0,2.0,106.0,201.0,961.0,506.0,16.0
thyA_1_60_B_MM2,18.0,19.0,4.0,4.0,6.0,3.0,5.0,5.0,7.0,9.0,2.0,3.0,7.0,39.0,2.0,19.0,12.0,7.0,4.0,8.0
thyA_1_60_C,15.0,5.0,10.0,8.0,0.0,2.0,2.0,0.0,0.0,3.0,0.0,5.0,8.0,2.0,20.0,24.0,13.0,8.0,8.0,2.0
thyA_3_233_B_MM4,115.0,74.0,98.0,33.0,20.0,28.0,30.0,26.0,42.0,43.0,15.0,62.0,248.0,24.0,6.0,582.0,277.0,431.0,293.0,82.0
thyA_3_233_B_MM5,206.0,413.0,283.0,13.0,3.0,8.0,27.0,3.0,81.0,72.0,35.0,127.0,176.0,19.0,7.0,143.0,879.0,1329.0,992.0,41.0
thyA_3_233_B_MM6,567.0,1167.0,929.0,8.0,2.0,25.0,12.0,15.0,500.0,110.0,317.0,212.0,737.0,3.0,5.0,142.0,569.0,4322.0,1003.0,34.0
thyA_3_233_B_MM7,236.0,450.0,292.0,0.0,1.0,6.0,1.0,10.0,329.0,28.0,134.0,119.0,761.0,2.0,2.0,34.0,234.0,829.0,832.0,24.0
thyA_3_233_C,55.0,28.0,53.0,36.0,20.0,13.0,18.0,11.0,21.0,32.0,12.0,26.0,34.0,5.0,8.0,206.0,197.0,546.0,199.0,271.0
