,folA_1_56_B_MM10,folA_1_56_B_MM11,folA_1_56_B_MM14,folA_1_56_B_MM2,folA_1_56_B_MM3,folA_1_56_B_MM6,folA_1_56_B_MM9,folA_1_56_C,folA_3_242_B_MM3,folA_3_242_C,negC_rand_42,thyA_1_60_B_MM12,thyA_1_60_B_MM13,thyA_1_60_B_MM2,thyA_1_60_C,thyA_3_233_B_MM4,thyA_3_233_B_MM5,thyA_3_233_B_MM6,thyA_3_233_B_MM7,thyA_3_233_C
folA_1_56_B_MM10,296.0,22.0,33.0,22.0,24.0,14.0,11.0,19.0,10.0,22.0,13.0,5.0,17.0,16.0,6.0,76.0,43.0,21.0,6.0,51.0
folA_1_56_B_MM11,33.0,300.0,35.0,20.0,10.0,16.0,10.0,14.0,13.0,21.0,4.0,9.0,14.0,15.0,6.0,72.0,47.0,21.0,7.0,30.0
folA_1_56_B_MM14,35.0,26.0,197.0,11.0,9.0,18.0,9.0,15.0,11.0,27.0,4.0,29.0,12.0,8.0,8.0,65.0,27.0,35.0,5.0,44.0
folA_1_56_B_MM2,10.0,17.0,11.0,160.0,6.0,17.0,20.0,15.0,3.0,7.0,4.0,3.0,3.0,6.0,6.0,34.0,28.0,12.0,5.0,25.0
folA_1_56_B_MM3,17.0,8.0,5.0,17.0,74.0,8.0,14.0,10.0,2.0,11.0,2.0,6.0,7.0,0.0,2.0,23.0,11.0,7.0,1.0,12.0
folA_1_56_B_MM6,23.0,18.0,14.0,19.0,14.0,142.0,25.0,11.0,3.0,17.0,7.0,7.0,12.0,11.0,4.0,52.0,91.0,10.0,4.0,46.0
folA_1_56_B_MM9,23.0,6.0,8.0,15.0,18.0,23.0,207.0,25.0,2.0,26.0,2.0,7.0,12.0,13.0,3.0,55.0,20.0,14.0,4.0,30.0
folA_1_56_C,19.0,24.0,3.0,10.0,6.0,6.0,7.0,70.0,2.0,9.0,0.0,2.0,3.0,1.0,1.0,15.0,16.0,4.0,1.0,11.0
folA_3_242_B_MM3,14.0,17.0,15.0,19.0,8.0,8.0,11.0,9.0,166.0,18.0,1.0,9.0,8.0,25.0,13.0,84.0,35.0,26.0,3.0,54.0
folA_3_242_C,47.0,5.0,29.0,23.0,7.0,6.0,18.0,11.0,9.0,161.0,1.0,9.0,7.0,11.0,3.0,77.0,37.0,23.0,22.0,34.0
negC_rand_42,6.0,9.0,2.0,7.0,1.0,2.0,1.0,14.0,1.0,3.0,71.0,3.0,3.0,1.0,1.0,11.0,2.0,5.0,8.0,5.0
thyA_1_60_B_MM12,6.0,5.0,4.0,9.0,1.0,9.0,5.0,5.0,2.0,8.0,1.0,52.0,7.0,5.0,3.0,18.0,11.0,9.0,3.0,27.0
thyA_1_60_B_MM13,26.0,52.0,21.0,16.0,13.0,12.0,16.0,8.0,7.0,17.0,5.0,11.0,204.0,14.0,5.0,62.0,37.0,34.0,8.0,31.0
thyA_1_60_B_MM2,12.0,17.0,9.0,19.0,10.0,6.0,6.0,27.0,10.0,7.0,1.0,5.0,5.0,82.0,10.0,37.0,22.0,14.0,5.0,36.0
thyA_1_60_C,5.0,7.0,5.0,8.0,2.0,4.0,13.0,4.0,3.0,5.0,2.0,0.0,4.0,3.0,68.0,47.0,10.0,7.0,2.0,7.0
thyA_3_233_B_MM4,51.0,37.0,28.0,43.0,30.0,27.0,29.0,37.0,28.0,30.0,2.0,24.0,29.0,25.0,90.0,687.0,72.0,73.0,20.0,88.0
thyA_3_233_B_MM5,35.0,28.0,13.0,31.0,15.0,16.0,27.0,18.0,11.0,38.0,1.0,6.0,30.0,18.0,8.0,112.0,330.0,44.0,19.0,59.0
thyA_3_233_B_MM6,34.0,34.0,13.0,30.0,24.0,13.0,3.0,11.0,2.0,15.0,1.0,3.0,21.0,7.0,4.0,75.0,46.0,235.0,17.0,16.0
thyA_3_233_B_MM7,12.0,5.0,4.0,8.0,2.0,2.0,1.0,3.0,6.0,7.0,1.0,2.0,7.0,6.0,1.0,25.0,23.0,7.0,101.0,20.0
thyA_3_233_C,31.0,24.0,58.0,90.0,18.0,11.0,19.0,26.0,14.0,38.0,8.0,8.0,22.0,11.0,13.0,141.0,118.0,56.0,12.0,422.0
