,folA_1_56_B_MM10,folA_1_56_B_MM11,folA_1_56_B_MM14,folA_1_56_B_MM2,folA_1_56_B_MM3,folA_1_56_B_MM6,folA_1_56_B_MM9,folA_1_56_C,folA_3_242_B_MM3,folA_3_242_C,negC_rand_42,thyA_1_60_B_MM12,thyA_1_60_B_MM13,thyA_1_60_B_MM2,thyA_1_60_C,thyA_3_233_B_MM4,thyA_3_233_B_MM5,thyA_3_233_B_MM6,thyA_3_233_B_MM7,thyA_3_233_C
folA_1_56_B_MM10,17063.0,5477.0,3837.0,4896.0,2269.0,3478.0,3637.0,4097.0,1315.0,5359.0,2185.0,1689.0,5406.0,3095.0,935.0,17090.0,7719.0,5078.0,1205.0,10334.0
folA_1_56_B_MM11,5535.0,18994.0,5111.0,3073.0,2775.0,3190.0,2440.0,4311.0,2958.0,3611.0,1700.0,2581.0,5285.0,2632.0,910.0,14690.0,10762.0,6383.0,1343.0,5277.0
folA_1_56_B_MM14,4473.0,6244.0,13308.0,2967.0,2109.0,2415.0,2239.0,3051.0,2157.0,2696.0,1458.0,2406.0,4988.0,1858.0,699.0,12838.0,11676.0,4669.0,1110.0,6613.0
folA_1_56_B_MM2,3418.0,2296.0,1256.0,8802.0,1785.0,2414.0,3283.0,2062.0,981.0,2338.0,568.0,1255.0,2863.0,900.0,242.0,7405.0,4992.0,2083.0,1508.0,3835.0
folA_1_56_B_MM3,1806.0,1239.0,756.0,3122.0,4950.0,1867.0,2261.0,2266.0,713.0,881.0,326.0,521.0,1883.0,432.0,296.0,4924.0,3365.0,1486.0,600.0,1461.0
folA_1_56_B_MM6,4094.0,2355.0,1813.0,4776.0,2334.0,5988.0,2413.0,3305.0,1133.0,2515.0,464.0,1405.0,1506.0,962.0,398.0,6287.0,4938.0,2590.0,628.0,2991.0
folA_1_56_B_MM9,4422.0,1229.0,933.0,3738.0,2052.0,3435.0,8726.0,3704.0,1065.0,2418.0,824.0,993.0,1977.0,1362.0,741.0,8511.0,6256.0,2509.0,1726.0,5801.0
folA_1_56_C,2661.0,1187.0,592.0,1744.0,565.0,1199.0,1685.0,6202.0,1003.0,1160.0,195.0,597.0,901.0,434.0,269.0,2366.0,2191.0,921.0,427.0,1654.0
folA_3_242_B_MM3,4219.0,4963.0,3923.0,3689.0,1440.0,2634.0,1912.0,2268.0,15175.0,4004.0,1743.0,2358.0,4618.0,1370.0,437.0,12849.0,9407.0,5627.0,1511.0,9056.0
folA_3_242_C,3603.0,3178.0,1475.0,4085.0,1602.0,3211.0,1322.0,2721.0,2128.0,8640.0,863.0,1540.0,2590.0,1372.0,322.0,8479.0,5187.0,3901.0,1313.0,2825.0
negC_rand_42,1514.0,1079.0,1309.0,1133.0,330.0,1092.0,913.0,1411.0,959.0,1178.0,9876.0,837.0,1580.0,249.0,375.0,2117.0,1678.0,2103.0,261.0,2504.0
thyA_1_60_B_MM12,2119.0,2991.0,1756.0,1117.0,758.0,1154.0,564.0,820.0,1598.0,1599.0,852.0,4345.0,1444.0,527.0,853.0,5254.0,5016.0,4255.0,457.0,3341.0
thyA_1_60_B_MM13,4775.0,6107.0,4413.0,2893.0,1412.0,2847.0,2189.0,2421.0,2594.0,2576.0,2589.0,4209.0,13170.0,1282.0,849.0,9968.0,8938.0,3750.0,1144.0,5052.0
thyA_1_60_B_MM2,1768.0,2821.0,1314.0,1608.0,1121.0,1544.0,1012.0,1716.0,735.0,1602.0,222.0,415.0,1786.0,4592.0,1385.0,4188.0,3234.0,1077.0,425.0,2354.0
thyA_1_60_C,602.0,1088.0,946.0,1269.0,986.0,1066.0,862.0,482.0,302.0,941.0,310.0,653.0,927.0,1133.0,1627.0,2597.0,2375.0,1251.0,331.0,723.0
thyA_3_233_B_MM4,13279.0,6000.0,9562.0,6385.0,3543.0,6496.0,6414.0,7290.0,4017.0,8674.0,2585.0,3347.0,7819.0,4200.0,1046.0,36020.0,18994.0,10646.0,4285.0,12807.0
thyA_3_233_B_MM5,7810.0,7996.0,4248.0,5523.0,2187.0,3037.0,4964.0,3489.0,1864.0,4582.0,3538.0,3054.0,4503.0,1827.0,977.0,16214.0,27033.0,5836.0,3638.0,8364.0
thyA_3_233_B_MM6,5314.0,3393.0,2464.0,3028.0,1326.0,2112.0,3401.0,3071.0,2957.0,2855.0,861.0,2056.0,3928.0,1268.0,975.0,12083.0,12064.0,15938.0,1766.0,5922.0
thyA_3_233_B_MM7,3362.0,1942.0,1099.0,1394.0,954.0,1077.0,828.0,1794.0,1526.0,1355.0,1107.0,1984.0,3184.0,438.0,430.0,2876.0,3313.0,4571.0,4070.0,2294.0
thyA_3_233_C,5757.0,4754.0,4264.0,5580.0,3548.0,4863.0,3578.0,4607.0,3349.0,8038.0,2326.0,2443.0,6120.0,1643.0,1407.0,21490.0,17037.0,12991.0,4275.0,28329.0
