,folA_1_56_B_MM10,folA_1_56_B_MM11,folA_1_56_B_MM14,folA_1_56_B_MM2,folA_1_56_B_MM3,folA_1_56_B_MM6,folA_1_56_B_MM9,folA_1_56_C,folA_3_242_B_MM3,folA_3_242_C,negC_rand_42,thyA_1_60_B_MM12,thyA_1_60_B_MM13,thyA_1_60_B_MM2,thyA_1_60_C,thyA_3_233_B_MM4,thyA_3_233_B_MM5,thyA_3_233_B_MM6,thyA_3_233_B_MM7,thyA_3_233_C
folA_1_56_B_MM10,4990.0,1032.0,749.0,205.0,164.0,215.0,201.0,142.0,145.0,232.0,286.0,282.0,985.0,696.0,361.0,3752.0,1334.0,1040.0,379.0,1528.0
folA_1_56_B_MM11,1291.0,4451.0,1023.0,179.0,111.0,144.0,139.0,101.0,435.0,369.0,249.0,307.0,944.0,803.0,388.0,3968.0,1666.0,838.0,310.0,1734.0
folA_1_56_B_MM14,954.0,1151.0,3721.0,185.0,124.0,143.0,122.0,112.0,621.0,326.0,337.0,230.0,826.0,625.0,329.0,3029.0,1632.0,908.0,436.0,1551.0
folA_1_56_B_MM2,140.0,153.0,58.0,665.0,46.0,111.0,117.0,58.0,38.0,74.0,42.0,47.0,112.0,214.0,94.0,1078.0,523.0,251.0,61.0,799.0
folA_1_56_B_MM3,96.0,75.0,59.0,80.0,482.0,68.0,56.0,38.0,36.0,53.0,24.0,32.0,110.0,174.0,136.0,1145.0,362.0,207.0,34.0,552.0
folA_1_56_B_MM6,183.0,131.0,110.0,116.0,90.0,951.0,142.0,88.0,45.0,98.0,41.0,47.0,153.0,548.0,167.0,1983.0,834.0,257.0,68.0,862.0
folA_1_56_B_MM9,249.0,91.0,76.0,122.0,80.0,142.0,1033.0,92.0,65.0,92.0,46.0,40.0,165.0,385.0,229.0,1861.0,717.0,372.0,100.0,1442.0
folA_1_56_C,118.0,53.0,47.0,85.0,49.0,61.0,61.0,473.0,35.0,63.0,20.0,32.0,59.0,165.0,31.0,789.0,344.0,210.0,42.0,390.0
folA_3_242_B_MM3,303.0,749.0,866.0,143.0,100.0,121.0,103.0,90.0,2448.0,369.0,384.0,185.0,938.0,579.0,277.0,3601.0,1485.0,1021.0,208.0,1509.0
folA_3_242_C,205.0,171.0,223.0,110.0,64.0,87.0,102.0,86.0,355.0,1385.0,74.0,143.0,325.0,318.0,228.0,2403.0,1533.0,693.0,251.0,1487.0
negC_rand_42,278.0,196.0,198.0,61.0,20.0,37.0,19.0,35.0,157.0,98.0,1754.0,123.0,218.0,131.0,100.0,747.0,343.0,335.0,113.0,539.0
thyA_1_60_B_MM12,469.0,394.0,267.0,51.0,45.0,67.0,90.0,45.0,151.0,181.0,54.0,1126.0,310.0,166.0,93.0,868.0,422.0,354.0,58.0,557.0
thyA_1_60_B_MM13,1086.0,918.0,852.0,143.0,109.0,168.0,188.0,129.0,476.0,337.0,307.0,406.0,4420.0,558.0,357.0,3396.0,2371.0,1028.0,319.0,1231.0
thyA_1_60_B_MM2,661.0,683.0,476.0,433.0,350.0,385.0,303.0,481.0,397.0,617.0,111.0,134.0,547.0,2270.0,300.0,1701.0,841.0,698.0,243.0,777.0
thyA_1_60_C,294.0,366.0,324.0,245.0,278.0,236.0,188.0,130.0,100.0,391.0,117.0,110.0,227.0,251.0,1000.0,889.0,592.0,341.0,107.0,523.0
thyA_3_233_B_MM4,2260.0,2050.0,2199.0,1125.0,1003.0,1311.0,1456.0,1076.0,895.0,2090.0,377.0,670.0,2007.0,1230.0,752.0,13332.0,3544.0,2369.0,693.0,3479.0
thyA_3_233_B_MM5,1726.0,1355.0,1121.0,757.0,462.0,709.0,674.0,417.0,571.0,1802.0,293.0,373.0,1233.0,758.0,289.0,3376.0,7195.0,1241.0,549.0,2040.0
thyA_3_233_B_MM6,873.0,664.0,612.0,239.0,212.0,252.0,297.0,269.0,227.0,691.0,236.0,212.0,728.0,404.0,300.0,2514.0,1778.0,4650.0,440.0,1365.0
thyA_3_233_B_MM7,432.0,236.0,276.0,83.0,82.0,125.0,127.0,67.0,183.0,181.0,62.0,119.0,342.0,157.0,116.0,1366.0,537.0,324.0,1544.0,705.0
thyA_3_233_C,1676.0,1147.0,1181.0,1170.0,922.0,916.0,1091.0,762.0,931.0,1545.0,404.0,492.0,1223.0,740.0,490.0,5745.0,2614.0,1805.0,527.0,9827.0
