,folA_1_56_B_MM10,folA_1_56_B_MM11,folA_1_56_B_MM14,folA_1_56_B_MM2,folA_1_56_B_MM3,folA_1_56_B_MM6,folA_1_56_B_MM9,folA_1_56_C,folA_3_242_B_MM3,folA_3_242_C,negC_rand_42,thyA_1_60_B_MM12,thyA_1_60_B_MM13,thyA_1_60_B_MM2,thyA_1_60_C,thyA_3_233_B_MM4,thyA_3_233_B_MM5,thyA_3_233_B_MM6,thyA_3_233_B_MM7,thyA_3_233_C
folA_1_56_B_MM10,333.0,39.0,21.0,42.0,24.0,23.0,21.0,33.0,8.0,25.0,13.0,20.0,15.0,28.0,5.0,130.0,53.0,34.0,10.0,54.0
folA_1_56_B_MM11,81.0,289.0,26.0,20.0,23.0,22.0,33.0,17.0,29.0,16.0,18.0,13.0,16.0,12.0,9.0,96.0,46.0,19.0,7.0,56.0
folA_1_56_B_MM14,23.0,38.0,220.0,20.0,11.0,15.0,38.0,37.0,13.0,11.0,10.0,7.0,15.0,17.0,6.0,94.0,40.0,28.0,7.0,37.0
folA_1_56_B_MM2,30.0,16.0,7.0,170.0,14.0,26.0,31.0,9.0,14.0,9.0,7.0,7.0,15.0,9.0,3.0,45.0,13.0,19.0,8.0,21.0
folA_1_56_B_MM3,9.0,12.0,5.0,13.0,125.0,9.0,17.0,9.0,8.0,8.0,0.0,8.0,9.0,6.0,3.0,32.0,19.0,7.0,3.0,10.0
folA_1_56_B_MM6,28.0,12.0,11.0,70.0,15.0,166.0,27.0,16.0,18.0,32.0,0.0,7.0,13.0,6.0,4.0,58.0,32.0,13.0,4.0,50.0
folA_1_56_B_MM9,30.0,12.0,4.0,20.0,13.0,20.0,218.0,14.0,4.0,11.0,6.0,5.0,12.0,14.0,1.0,98.0,41.0,19.0,7.0,32.0
folA_1_56_C,18.0,11.0,2.0,10.0,4.0,11.0,8.0,107.0,3.0,4.0,0.0,4.0,5.0,7.0,3.0,21.0,11.0,11.0,2.0,12.0
folA_3_242_B_MM3,18.0,20.0,14.0,19.0,16.0,20.0,11.0,15.0,236.0,32.0,4.0,25.0,15.0,17.0,1.0,81.0,56.0,29.0,8.0,43.0
folA_3_242_C,20.0,18.0,8.0,32.0,9.0,16.0,19.0,22.0,11.0,196.0,1.0,3.0,21.0,7.0,3.0,92.0,47.0,19.0,2.0,38.0
negC_rand_42,4.0,11.0,9.0,11.0,4.0,4.0,10.0,1.0,1.0,21.0,83.0,1.0,5.0,5.0,2.0,10.0,13.0,8.0,1.0,9.0
thyA_1_60_B_MM12,7.0,12.0,14.0,5.0,5.0,5.0,5.0,7.0,6.0,11.0,2.0,85.0,25.0,3.0,4.0,58.0,16.0,11.0,1.0,14.0
thyA_1_60_B_MM13,27.0,14.0,10.0,38.0,12.0,12.0,35.0,14.0,10.0,22.0,5.0,21.0,211.0,16.0,11.0,58.0,32.0,25.0,7.0,39.0
thyA_1_60_B_MM2,19.0,13.0,10.0,10.0,9.0,8.0,9.0,11.0,7.0,23.0,1.0,4.0,5.0,107.0,7.0,30.0,22.0,27.0,4.0,16.0
thyA_1_60_C,9.0,10.0,7.0,12.0,5.0,10.0,5.0,8.0,2.0,5.0,1.0,3.0,7.0,8.0,55.0,32.0,11.0,9.0,3.0,6.0
thyA_3_233_B_MM4,81.0,48.0,43.0,44.0,34.0,63.0,43.0,62.0,22.0,69.0,24.0,12.0,42.0,18.0,13.0,727.0,102.0,67.0,20.0,76.0
thyA_3_233_B_MM5,40.0,37.0,22.0,39.0,18.0,26.0,16.0,22.0,9.0,33.0,10.0,15.0,17.0,17.0,4.0,114.0,450.0,35.0,15.0,46.0
thyA_3_233_B_MM6,28.0,19.0,13.0,19.0,9.0,12.0,28.0,15.0,8.0,34.0,1.0,13.0,21.0,8.0,2.0,74.0,56.0,255.0,8.0,45.0
thyA_3_233_B_MM7,25.0,4.0,9.0,7.0,10.0,4.0,6.0,17.0,8.0,2.0,2.0,5.0,6.0,5.0,3.0,31.0,22.0,19.0,105.0,15.0
thyA_3_233_C,55.0,26.0,48.0,35.0,25.0,22.0,21.0,48.0,16.0,52.0,14.0,3.0,24.0,15.0,9.0,166.0,80.0,142.0,30.0,489.0
