,folA_1_56_B_MM10,folA_1_56_B_MM11,folA_1_56_B_MM14,folA_1_56_B_MM2,folA_1_56_B_MM3,folA_1_56_B_MM6,folA_1_56_B_MM9,folA_1_56_C,folA_3_242_B_MM3,folA_3_242_C,negC_rand_42,thyA_1_60_B_MM12,thyA_1_60_B_MM13,thyA_1_60_B_MM2,thyA_1_60_C,thyA_3_233_B_MM4,thyA_3_233_B_MM5,thyA_3_233_B_MM6,thyA_3_233_B_MM7,thyA_3_233_C
folA_1_56_B_MM10,4681.0,659.0,511.0,67.0,52.0,63.0,73.0,48.0,59.0,110.0,73.0,137.0,383.0,279.0,190.0,2415.0,1011.0,668.0,250.0,1144.0
folA_1_56_B_MM11,842.0,4295.0,568.0,52.0,66.0,60.0,70.0,63.0,145.0,141.0,45.0,127.0,373.0,367.0,178.0,2418.0,1166.0,541.0,179.0,1132.0
folA_1_56_B_MM14,530.0,705.0,3775.0,63.0,55.0,42.0,60.0,42.0,222.0,129.0,60.0,113.0,377.0,289.0,145.0,2032.0,1064.0,526.0,209.0,945.0
folA_1_56_B_MM2,40.0,54.0,23.0,524.0,7.0,21.0,30.0,14.0,21.0,28.0,11.0,21.0,29.0,75.0,37.0,433.0,189.0,96.0,38.0,337.0
folA_1_56_B_MM3,35.0,28.0,20.0,10.0,365.0,6.0,15.0,8.0,13.0,20.0,6.0,4.0,26.0,70.0,48.0,465.0,134.0,57.0,13.0,204.0
folA_1_56_B_MM6,74.0,86.0,42.0,28.0,14.0,611.0,33.0,15.0,25.0,32.0,10.0,16.0,50.0,146.0,43.0,851.0,318.0,104.0,34.0,353.0
folA_1_56_B_MM9,108.0,38.0,37.0,36.0,19.0,23.0,731.0,28.0,15.0,43.0,14.0,17.0,50.0,103.0,75.0,867.0,384.0,119.0,46.0,636.0
folA_1_56_C,33.0,28.0,23.0,16.0,11.0,10.0,13.0,317.0,15.0,22.0,8.0,6.0,24.0,54.0,15.0,271.0,136.0,67.0,15.0,172.0
folA_3_242_B_MM3,189.0,358.0,408.0,44.0,32.0,41.0,39.0,33.0,2173.0,132.0,77.0,91.0,389.0,261.0,142.0,2106.0,960.0,516.0,130.0,918.0
folA_3_242_C,116.0,127.0,143.0,42.0,25.0,35.0,32.0,19.0,93.0,1247.0,26.0,51.0,146.0,143.0,87.0,1549.0,965.0,410.0,154.0,893.0
negC_rand_42,121.0,75.0,70.0,15.0,5.0,9.0,11.0,10.0,38.0,20.0,792.0,15.0,63.0,43.0,30.0,291.0,139.0,134.0,39.0,233.0
thyA_1_60_B_MM12,246.0,235.0,138.0,14.0,16.0,27.0,34.0,21.0,59.0,52.0,14.0,879.0,127.0,70.0,25.0,600.0,314.0,218.0,31.0,368.0
thyA_1_60_B_MM13,547.0,459.0,411.0,46.0,46.0,63.0,61.0,45.0,152.0,163.0,58.0,134.0,3061.0,227.0,110.0,2038.0,1336.0,586.0,190.0,810.0
thyA_1_60_B_MM2,327.0,350.0,266.0,159.0,112.0,170.0,141.0,93.0,116.0,249.0,30.0,50.0,202.0,1994.0,133.0,1035.0,557.0,354.0,131.0,469.0
thyA_1_60_C,181.0,209.0,167.0,66.0,98.0,70.0,77.0,47.0,57.0,167.0,22.0,43.0,73.0,96.0,1047.0,629.0,374.0,203.0,52.0,353.0
thyA_3_233_B_MM4,1638.0,1258.0,1442.0,420.0,402.0,558.0,687.0,370.0,366.0,912.0,170.0,272.0,960.0,661.0,353.0,13656.0,2634.0,1549.0,472.0,1978.0
thyA_3_233_B_MM5,1070.0,926.0,801.0,262.0,157.0,224.0,328.0,176.0,244.0,745.0,107.0,201.0,646.0,449.0,161.0,2520.0,8351.0,945.0,333.0,1449.0
thyA_3_233_B_MM6,620.0,448.0,384.0,84.0,77.0,81.0,118.0,91.0,124.0,307.0,68.0,108.0,367.0,262.0,131.0,1767.0,1178.0,4931.0,282.0,838.0
thyA_3_233_B_MM7,244.0,166.0,168.0,39.0,25.0,40.0,40.0,24.0,73.0,93.0,33.0,65.0,145.0,101.0,38.0,868.0,381.0,238.0,1829.0,391.0
thyA_3_233_C,1307.0,891.0,943.0,411.0,295.0,408.0,581.0,308.0,389.0,735.0,128.0,184.0,691.0,459.0,264.0,4120.0,2020.0,1293.0,364.0,10660.0
