,folA_1_56_B_MM10,folA_1_56_B_MM11,folA_1_56_B_MM14,folA_1_56_B_MM2,folA_1_56_B_MM3,folA_1_56_B_MM6,folA_1_56_B_MM9,folA_1_56_C,folA_3_242_B_MM3,folA_3_242_C,negC_rand_42,thyA_1_60_B_MM12,thyA_1_60_B_MM13,thyA_1_60_B_MM2,thyA_1_60_C,thyA_3_233_B_MM4,thyA_3_233_B_MM5,thyA_3_233_B_MM6,thyA_3_233_B_MM7,thyA_3_233_C
folA_1_56_B_MM10,4743.0,1109.0,788.0,1713.0,937.0,1259.0,1175.0,1427.0,566.0,1496.0,486.0,410.0,1057.0,820.0,310.0,5117.0,2252.0,1123.0,320.0,2719.0
folA_1_56_B_MM11,1429.0,4099.0,1029.0,1168.0,818.0,1137.0,895.0,1265.0,651.0,1381.0,341.0,397.0,987.0,738.0,424.0,4291.0,2754.0,1147.0,286.0,1834.0
folA_1_56_B_MM14,944.0,1210.0,3035.0,1015.0,756.0,907.0,899.0,1154.0,500.0,1081.0,312.0,424.0,841.0,758.0,288.0,4166.0,2489.0,902.0,302.0,2126.0
folA_1_56_B_MM2,1175.0,766.0,424.0,3606.0,662.0,953.0,949.0,735.0,461.0,1046.0,270.0,451.0,849.0,490.0,147.0,3353.0,1520.0,750.0,318.0,1790.0
folA_1_56_B_MM3,806.0,498.0,304.0,956.0,2188.0,583.0,760.0,715.0,309.0,512.0,159.0,276.0,712.0,348.0,158.0,2377.0,1290.0,561.0,201.0,829.0
folA_1_56_B_MM6,1423.0,908.0,678.0,1446.0,804.0,3050.0,1214.0,995.0,500.0,1233.0,248.0,581.0,863.0,529.0,183.0,3768.0,2284.0,943.0,265.0,1888.0
folA_1_56_B_MM9,1540.0,690.0,453.0,1459.0,844.0,1274.0,3702.0,1221.0,431.0,1125.0,285.0,379.0,802.0,574.0,275.0,4111.0,2004.0,973.0,380.0,2027.0
folA_1_56_C,695.0,433.0,289.0,635.0,249.0,518.0,430.0,1862.0,257.0,548.0,100.0,228.0,330.0,186.0,176.0,1547.0,1244.0,489.0,133.0,840.0
folA_3_242_B_MM3,1136.0,1027.0,973.0,1159.0,754.0,1155.0,968.0,1122.0,3307.0,1679.0,419.0,516.0,1012.0,675.0,375.0,5046.0,2805.0,1440.0,383.0,2866.0
folA_3_242_C,1282.0,934.0,612.0,1554.0,655.0,1103.0,778.0,962.0,612.0,3596.0,302.0,429.0,1055.0,574.0,263.0,4052.0,2619.0,1034.0,277.0,1715.0
negC_rand_42,313.0,229.0,203.0,468.0,170.0,361.0,324.0,391.0,230.0,437.0,1775.0,182.0,231.0,161.0,116.0,767.0,508.0,309.0,53.0,613.0
thyA_1_60_B_MM12,674.0,516.0,405.0,527.0,326.0,486.0,315.0,374.0,237.0,584.0,198.0,1224.0,421.0,333.0,185.0,2348.0,1496.0,777.0,95.0,786.0
thyA_1_60_B_MM13,1160.0,939.0,749.0,1037.0,805.0,1038.0,895.0,905.0,585.0,1086.0,348.0,823.0,3161.0,616.0,353.0,3654.0,1882.0,963.0,302.0,1837.0
thyA_1_60_B_MM2,553.0,706.0,350.0,779.0,526.0,696.0,453.0,680.0,292.0,854.0,162.0,207.0,589.0,1677.0,389.0,1915.0,1235.0,582.0,121.0,826.0
thyA_1_60_C,287.0,387.0,319.0,504.0,347.0,411.0,281.0,312.0,165.0,461.0,103.0,186.0,335.0,385.0,842.0,1105.0,915.0,405.0,70.0,378.0
thyA_3_233_B_MM4,3524.0,2432.0,2287.0,3006.0,1764.0,3455.0,2600.0,2677.0,1305.0,3484.0,861.0,1312.0,2453.0,1198.0,578.0,14373.0,5406.0,2215.0,785.0,4019.0
thyA_3_233_B_MM5,2506.0,1697.0,1277.0,2545.0,1152.0,1939.0,1833.0,1838.0,663.0,2281.0,614.0,833.0,1575.0,1073.0,671.0,5498.0,7560.0,1704.0,638.0,2791.0
thyA_3_233_B_MM6,1329.0,697.0,463.0,1093.0,607.0,1007.0,835.0,1199.0,472.0,1143.0,209.0,491.0,932.0,617.0,346.0,3243.0,3038.0,3942.0,308.0,2215.0
thyA_3_233_B_MM7,659.0,464.0,292.0,485.0,329.0,333.0,367.0,540.0,324.0,378.0,122.0,226.0,282.0,184.0,187.0,858.0,834.0,505.0,1165.0,749.0
thyA_3_233_C,1944.0,1746.0,1686.0,2381.0,1580.0,2237.0,1830.0,2047.0,1173.0,2874.0,678.0,1029.0,1792.0,751.0,513.0,7312.0,3726.0,2484.0,1054.0,9038.0
