,folA_1_56_B_MM10,folA_1_56_B_MM11,folA_1_56_B_MM14,folA_1_56_B_MM2,folA_1_56_B_MM3,folA_1_56_B_MM6,folA_1_56_B_MM9,folA_1_56_C,folA_3_242_B_MM3,folA_3_242_C,negC_rand_42,thyA_1_60_B_MM12,thyA_1_60_B_MM13,thyA_1_60_B_MM2,thyA_1_60_C,thyA_3_233_B_MM4,thyA_3_233_B_MM5,thyA_3_233_B_MM6,thyA_3_233_B_MM7,thyA_3_233_C
folA_1_56_B_MM10,217.0,64.0,30.0,11.0,6.0,11.0,11.0,11.0,2.0,3.0,13.0,16.0,39.0,39.0,13.0,125.0,65.0,45.0,23.0,66.0
folA_1_56_B_MM11,69.0,398.0,90.0,8.0,3.0,3.0,9.0,7.0,41.0,14.0,16.0,31.0,96.0,42.0,28.0,302.0,217.0,96.0,21.0,162.0
folA_1_56_B_MM14,41.0,104.0,473.0,3.0,0.0,1.0,6.0,7.0,37.0,11.0,29.0,28.0,99.0,43.0,27.0,311.0,222.0,113.0,28.0,131.0
folA_1_56_B_MM2,5.0,6.0,5.0,55.0,2.0,2.0,3.0,2.0,1.0,5.0,2.0,2.0,4.0,10.0,10.0,37.0,25.0,6.0,3.0,26.0
folA_1_56_B_MM3,5.0,2.0,5.0,6.0,15.0,5.0,2.0,5.0,1.0,2.0,0.0,1.0,5.0,1.0,3.0,47.0,16.0,4.0,3.0,16.0
folA_1_56_B_MM6,8.0,1.0,4.0,5.0,5.0,37.0,5.0,0.0,1.0,4.0,1.0,2.0,11.0,12.0,1.0,45.0,30.0,5.0,5.0,34.0
folA_1_56_B_MM9,17.0,5.0,4.0,4.0,6.0,10.0,41.0,5.0,4.0,13.0,2.0,9.0,4.0,18.0,7.0,62.0,38.0,11.0,5.0,45.0
folA_1_56_C,1.0,1.0,1.0,2.0,1.0,3.0,1.0,15.0,1.0,0.0,1.0,0.0,2.0,5.0,3.0,17.0,11.0,4.0,1.0,5.0
folA_3_242_B_MM3,16.0,87.0,89.0,6.0,12.0,8.0,7.0,4.0,301.0,13.0,28.0,28.0,78.0,72.0,35.0,424.0,225.0,136.0,47.0,205.0
folA_3_242_C,12.0,16.0,25.0,11.0,4.0,12.0,4.0,2.0,22.0,157.0,6.0,11.0,26.0,50.0,19.0,302.0,195.0,62.0,20.0,143.0
negC_rand_42,15.0,22.0,27.0,4.0,0.0,3.0,1.0,0.0,16.0,7.0,168.0,8.0,20.0,11.0,4.0,93.0,39.0,33.0,3.0,61.0
thyA_1_60_B_MM12,29.0,28.0,14.0,2.0,3.0,1.0,4.0,2.0,14.0,2.0,6.0,80.0,23.0,16.0,9.0,68.0,52.0,24.0,4.0,37.0
thyA_1_60_B_MM13,43.0,82.0,79.0,12.0,8.0,10.0,10.0,4.0,34.0,10.0,27.0,45.0,401.0,35.0,22.0,299.0,176.0,71.0,43.0,136.0
thyA_1_60_B_MM2,24.0,48.0,37.0,17.0,11.0,24.0,11.0,18.0,23.0,45.0,15.0,7.0,43.0,175.0,23.0,131.0,97.0,52.0,20.0,57.0
thyA_1_60_C,13.0,26.0,25.0,9.0,7.0,10.0,9.0,8.0,7.0,33.0,7.0,5.0,30.0,20.0,87.0,92.0,36.0,33.0,8.0,37.0
thyA_3_233_B_MM4,85.0,186.0,202.0,40.0,37.0,51.0,35.0,38.0,88.0,195.0,48.0,49.0,223.0,116.0,47.0,1493.0,472.0,231.0,75.0,326.0
thyA_3_233_B_MM5,44.0,178.0,150.0,25.0,7.0,24.0,28.0,10.0,58.0,162.0,39.0,22.0,184.0,102.0,46.0,466.0,1003.0,179.0,74.0,195.0
thyA_3_233_B_MM6,42.0,57.0,51.0,8.0,7.0,5.0,16.0,11.0,29.0,47.0,20.0,18.0,98.0,60.0,24.0,299.0,301.0,662.0,36.0,126.0
thyA_3_233_B_MM7,28.0,45.0,18.0,2.0,1.0,3.0,7.0,3.0,27.0,14.0,12.0,7.0,39.0,37.0,15.0,53.0,68.0,43.0,119.0,59.0
thyA_3_233_C,66.0,159.0,136.0,48.0,25.0,56.0,47.0,23.0,129.0,197.0,50.0,49.0,191.0,92.0,74.0,589.0,329.0,232.0,88.0,967.0
