,folA_1_56_B_MM10,folA_1_56_B_MM11,folA_1_56_B_MM14,folA_1_56_B_MM2,folA_1_56_B_MM3,folA_1_56_B_MM6,folA_1_56_B_MM9,folA_1_56_C,folA_3_242_B_MM3,folA_3_242_C,negC_rand_42,thyA_1_60_B_MM12,thyA_1_60_B_MM13,thyA_1_60_B_MM2,thyA_1_60_C,thyA_3_233_B_MM4,thyA_3_233_B_MM5,thyA_3_233_B_MM6,thyA_3_233_B_MM7,thyA_3_233_C
folA_1_56_B_MM10,10494.0,3673.0,2601.0,2735.0,2043.0,1765.0,1783.0,1869.0,679.0,1600.0,1017.0,2044.0,2891.0,987.0,670.0,5606.0,4678.0,3738.0,1043.0,3415.0
folA_1_56_B_MM11,5407.0,8791.0,2447.0,2542.0,1244.0,1165.0,1101.0,1512.0,1208.0,1720.0,811.0,1491.0,2450.0,859.0,463.0,5418.0,3735.0,2428.0,1008.0,2496.0
folA_1_56_B_MM14,4254.0,3767.0,5187.0,1642.0,992.0,1297.0,817.0,1110.0,968.0,1032.0,751.0,1367.0,1796.0,587.0,427.0,4766.0,4115.0,2388.0,1065.0,2748.0
folA_1_56_B_MM2,1076.0,1343.0,668.0,4619.0,896.0,1567.0,954.0,856.0,485.0,1146.0,342.0,463.0,725.0,379.0,209.0,2071.0,1400.0,797.0,587.0,1402.0
folA_1_56_B_MM3,1178.0,504.0,407.0,1344.0,2070.0,917.0,727.0,508.0,252.0,587.0,152.0,240.0,700.0,284.0,296.0,1903.0,785.0,726.0,100.0,864.0
folA_1_56_B_MM6,2634.0,1584.0,979.0,2222.0,1569.0,3564.0,2003.0,930.0,276.0,1120.0,373.0,743.0,1245.0,680.0,274.0,2955.0,1543.0,856.0,481.0,1898.0
folA_1_56_B_MM9,2166.0,849.0,517.0,2478.0,1289.0,1934.0,3091.0,1234.0,445.0,1264.0,269.0,694.0,876.0,783.0,304.0,3230.0,1504.0,1215.0,436.0,1604.0
folA_1_56_C,1014.0,766.0,498.0,1165.0,486.0,510.0,477.0,1731.0,193.0,471.0,101.0,440.0,430.0,155.0,47.0,1179.0,751.0,605.0,137.0,643.0
folA_3_242_B_MM3,1957.0,2661.0,2339.0,1589.0,845.0,1258.0,840.0,730.0,4665.0,1539.0,777.0,1666.0,2058.0,619.0,432.0,4010.0,3205.0,2396.0,573.0,2640.0
folA_3_242_C,1511.0,1209.0,1081.0,2433.0,1077.0,1177.0,970.0,785.0,1157.0,3740.0,340.0,582.0,902.0,417.0,204.0,3884.0,2429.0,1504.0,535.0,1639.0
negC_rand_42,1326.0,776.0,673.0,473.0,240.0,276.0,309.0,384.0,138.0,200.0,1281.0,369.0,521.0,194.0,48.0,929.0,804.0,761.0,287.0,618.0
thyA_1_60_B_MM12,1668.0,1409.0,811.0,907.0,408.0,792.0,433.0,400.0,425.0,539.0,392.0,1811.0,1909.0,235.0,356.0,1721.0,978.0,1221.0,349.0,1019.0
thyA_1_60_B_MM13,4043.0,2756.0,2111.0,2048.0,1136.0,2000.0,1413.0,1238.0,1309.0,1389.0,676.0,1537.0,6380.0,639.0,227.0,3643.0,2681.0,2449.0,884.0,2090.0
thyA_1_60_B_MM2,949.0,834.0,353.0,1364.0,622.0,789.0,323.0,356.0,395.0,486.0,271.0,301.0,535.0,1104.0,338.0,1476.0,1223.0,687.0,144.0,794.0
thyA_1_60_C,713.0,724.0,290.0,791.0,290.0,492.0,251.0,391.0,257.0,380.0,73.0,101.0,148.0,359.0,708.0,819.0,605.0,161.0,47.0,441.0
thyA_3_233_B_MM4,4614.0,2973.0,2145.0,3730.0,1725.0,2155.0,1943.0,1577.0,1006.0,2133.0,273.0,1463.0,2051.0,1084.0,658.0,12346.0,4553.0,2657.0,1151.0,5080.0
thyA_3_233_B_MM5,3785.0,3365.0,2443.0,2763.0,1332.0,2104.0,1336.0,1269.0,799.0,2483.0,186.0,923.0,2824.0,678.0,152.0,5954.0,7557.0,3868.0,1642.0,3292.0
thyA_3_233_B_MM6,3919.0,1576.0,1164.0,2430.0,754.0,1865.0,772.0,1515.0,741.0,1621.0,638.0,910.0,1845.0,434.0,258.0,4203.0,3422.0,5292.0,1179.0,1334.0
thyA_3_233_B_MM7,1649.0,1382.0,629.0,841.0,393.0,569.0,595.0,613.0,672.0,836.0,167.0,484.0,843.0,331.0,132.0,1309.0,1620.0,653.0,1738.0,709.0
thyA_3_233_C,2780.0,2484.0,2149.0,3267.0,1819.0,1311.0,1857.0,1691.0,1465.0,1736.0,1028.0,855.0,2011.0,687.0,1044.0,7865.0,6341.0,4298.0,1196.0,6563.0
