,folA_1_56_B_MM10,folA_1_56_B_MM11,folA_1_56_B_MM14,folA_1_56_B_MM2,folA_1_56_B_MM3,folA_1_56_B_MM6,folA_1_56_B_MM9,folA_1_56_C,folA_3_242_B_MM3,folA_3_242_C,negC_rand_42,thyA_1_60_B_MM12,thyA_1_60_B_MM13,thyA_1_60_B_MM2,thyA_1_60_C,thyA_3_233_B_MM4,thyA_3_233_B_MM5,thyA_3_233_B_MM6,thyA_3_233_B_MM7,thyA_3_233_C
folA_1_56_B_MM10,10762.0,2843.0,1997.0,5316.0,4234.0,3286.0,3094.0,4070.0,868.0,2864.0,913.0,1520.0,2418.0,2076.0,920.0,8435.0,5432.0,3059.0,974.0,4601.0
folA_1_56_B_MM11,4507.0,8684.0,2411.0,4825.0,2737.0,2438.0,1868.0,3278.0,1127.0,2520.0,712.0,1465.0,1982.0,1719.0,714.0,8056.0,4016.0,2000.0,666.0,3883.0
folA_1_56_B_MM14,3301.0,2733.0,5224.0,3505.0,2310.0,2407.0,1521.0,2325.0,952.0,1925.0,487.0,1106.0,1314.0,1008.0,472.0,6726.0,4331.0,1972.0,860.0,4164.0
folA_1_56_B_MM2,2526.0,2770.0,1397.0,10185.0,2182.0,2993.0,1882.0,2190.0,899.0,1817.0,632.0,867.0,1633.0,1027.0,490.0,6222.0,3104.0,1649.0,709.0,3246.0
folA_1_56_B_MM3,2159.0,878.0,909.0,3038.0,5525.0,2028.0,1314.0,1432.0,487.0,1131.0,424.0,507.0,1023.0,790.0,476.0,4145.0,2138.0,1340.0,176.0,2276.0
folA_1_56_B_MM6,4202.0,2769.0,1738.0,4302.0,2720.0,8027.0,3356.0,2247.0,547.0,2429.0,698.0,1206.0,2354.0,1646.0,665.0,7965.0,3442.0,1643.0,818.0,5113.0
folA_1_56_B_MM9,3957.0,1670.0,904.0,4981.0,2937.0,3878.0,6885.0,2745.0,1026.0,2573.0,490.0,1087.0,1584.0,1609.0,581.0,7300.0,3246.0,2045.0,833.0,3902.0
folA_1_56_C,1941.0,1287.0,951.0,2596.0,1217.0,1188.0,1156.0,4488.0,360.0,1055.0,209.0,775.0,876.0,490.0,189.0,3091.0,2039.0,1325.0,252.0,1774.0
folA_3_242_B_MM3,2802.0,2390.0,1780.0,3200.0,2119.0,2236.0,2130.0,2106.0,5685.0,2468.0,739.0,1469.0,1806.0,960.0,998.0,6472.0,4124.0,2071.0,466.0,5355.0
folA_3_242_C,2751.0,1844.0,1449.0,4448.0,2161.0,2642.0,1917.0,1760.0,1440.0,6847.0,549.0,827.0,1231.0,1065.0,376.0,6617.0,4098.0,1613.0,560.0,2981.0
negC_rand_42,1026.0,620.0,507.0,929.0,695.0,468.0,597.0,1042.0,145.0,476.0,1583.0,228.0,381.0,331.0,142.0,1636.0,882.0,717.0,265.0,1022.0
thyA_1_60_B_MM12,1404.0,1056.0,656.0,1573.0,985.0,1441.0,852.0,638.0,409.0,1083.0,312.0,2000.0,1510.0,422.0,542.0,2707.0,1280.0,1288.0,225.0,1615.0
thyA_1_60_B_MM13,3313.0,2082.0,1479.0,4107.0,2351.0,3545.0,2479.0,1924.0,1247.0,2210.0,616.0,1274.0,5837.0,1000.0,485.0,6264.0,3333.0,2276.0,742.0,3245.0
thyA_1_60_B_MM2,1694.0,1223.0,592.0,3176.0,1736.0,1786.0,886.0,1125.0,540.0,1132.0,459.0,498.0,829.0,2855.0,780.0,3387.0,2608.0,1326.0,258.0,1616.0
thyA_1_60_C,1331.0,1256.0,563.0,2061.0,806.0,1350.0,535.0,1018.0,492.0,953.0,166.0,140.0,236.0,568.0,1671.0,1813.0,1339.0,361.0,125.0,972.0
thyA_3_233_B_MM4,6863.0,4585.0,3649.0,10474.0,5121.0,6369.0,4358.0,5007.0,1496.0,4052.0,507.0,1919.0,2813.0,2411.0,972.0,22288.0,6673.0,3537.0,1540.0,8832.0
thyA_3_233_B_MM5,4729.0,3611.0,2932.0,7381.0,3635.0,5293.0,2874.0,4199.0,977.0,3886.0,262.0,1011.0,2990.0,1545.0,378.0,9578.0,10965.0,3521.0,1643.0,5010.0
thyA_3_233_B_MM6,3355.0,1404.0,861.0,4483.0,2024.0,3854.0,1454.0,2868.0,764.0,2286.0,481.0,764.0,1573.0,1221.0,437.0,6375.0,3931.0,6202.0,711.0,2263.0
thyA_3_233_B_MM7,1316.0,899.0,374.0,1905.0,881.0,935.0,914.0,1338.0,587.0,1015.0,107.0,447.0,755.0,720.0,193.0,2024.0,1767.0,498.0,1925.0,1196.0
thyA_3_233_C,4367.0,3522.0,2997.0,8752.0,5453.0,4257.0,4164.0,5088.0,2138.0,3192.0,1456.0,1277.0,2956.0,1493.0,2093.0,12743.0,8320.0,4921.0,1404.0,12895.0
