,folA_1_56_B_MM10,folA_1_56_B_MM11,folA_1_56_B_MM14,folA_1_56_B_MM2,folA_1_56_B_MM3,folA_1_56_B_MM6,folA_1_56_B_MM9,folA_1_56_C,folA_3_242_B_MM3,folA_3_242_C,negC_rand_42,thyA_1_60_B_MM12,thyA_1_60_B_MM13,thyA_1_60_B_MM2,thyA_1_60_C,thyA_3_233_B_MM4,thyA_3_233_B_MM5,thyA_3_233_B_MM6,thyA_3_233_B_MM7,thyA_3_233_C
folA_1_56_B_MM10,1613.0,446.0,318.0,64.0,40.0,52.0,70.0,46.0,58.0,69.0,93.0,159.0,387.0,200.0,96.0,972.0,648.0,390.0,110.0,467.0
folA_1_56_B_MM11,578.0,1483.0,295.0,41.0,25.0,54.0,69.0,42.0,107.0,81.0,89.0,150.0,334.0,203.0,133.0,1034.0,638.0,317.0,125.0,428.0
folA_1_56_B_MM14,394.0,404.0,1308.0,41.0,25.0,56.0,45.0,37.0,162.0,70.0,94.0,116.0,304.0,168.0,80.0,819.0,512.0,314.0,149.0,393.0
folA_1_56_B_MM2,48.0,41.0,10.0,283.0,22.0,24.0,32.0,19.0,11.0,29.0,7.0,8.0,31.0,67.0,38.0,275.0,169.0,85.0,27.0,220.0
folA_1_56_B_MM3,23.0,27.0,16.0,30.0,158.0,29.0,22.0,15.0,14.0,11.0,5.0,13.0,19.0,55.0,46.0,321.0,117.0,66.0,15.0,139.0
folA_1_56_B_MM6,66.0,36.0,26.0,46.0,34.0,231.0,50.0,22.0,15.0,30.0,10.0,9.0,43.0,92.0,50.0,516.0,282.0,105.0,21.0,257.0
folA_1_56_B_MM9,110.0,52.0,49.0,51.0,39.0,53.0,258.0,51.0,10.0,42.0,17.0,27.0,36.0,152.0,77.0,565.0,243.0,137.0,51.0,320.0
folA_1_56_C,31.0,21.0,10.0,29.0,4.0,14.0,10.0,118.0,7.0,16.0,3.0,4.0,14.0,47.0,13.0,193.0,133.0,64.0,8.0,121.0
folA_3_242_B_MM3,129.0,364.0,241.0,28.0,22.0,31.0,34.0,38.0,699.0,88.0,105.0,111.0,271.0,178.0,111.0,925.0,506.0,363.0,109.0,548.0
folA_3_242_C,81.0,93.0,56.0,65.0,26.0,34.0,27.0,37.0,123.0,366.0,18.0,41.0,90.0,126.0,103.0,794.0,541.0,193.0,89.0,366.0
negC_rand_42,129.0,142.0,108.0,17.0,16.0,18.0,12.0,16.0,55.0,28.0,478.0,41.0,114.0,51.0,29.0,275.0,140.0,90.0,38.0,134.0
thyA_1_60_B_MM12,179.0,133.0,97.0,23.0,10.0,26.0,21.0,19.0,58.0,29.0,56.0,269.0,132.0,71.0,32.0,308.0,168.0,117.0,20.0,166.0
thyA_1_60_B_MM13,415.0,350.0,237.0,58.0,27.0,41.0,56.0,32.0,137.0,85.0,122.0,160.0,1047.0,143.0,55.0,850.0,521.0,241.0,101.0,328.0
thyA_1_60_B_MM2,223.0,187.0,131.0,165.0,117.0,184.0,120.0,161.0,103.0,185.0,56.0,59.0,176.0,475.0,84.0,361.0,252.0,171.0,52.0,207.0
thyA_1_60_C,127.0,138.0,89.0,129.0,58.0,104.0,87.0,83.0,42.0,112.0,27.0,49.0,91.0,83.0,255.0,246.0,146.0,61.0,22.0,83.0
thyA_3_233_B_MM4,780.0,667.0,557.0,405.0,330.0,494.0,393.0,381.0,237.0,608.0,143.0,231.0,611.0,299.0,140.0,3350.0,999.0,484.0,233.0,694.0
thyA_3_233_B_MM5,561.0,525.0,427.0,285.0,192.0,214.0,226.0,184.0,158.0,391.0,82.0,111.0,449.0,225.0,120.0,1051.0,2114.0,411.0,151.0,507.0
thyA_3_233_B_MM6,354.0,285.0,168.0,131.0,72.0,93.0,81.0,114.0,71.0,206.0,57.0,74.0,229.0,156.0,69.0,698.0,580.0,1645.0,129.0,296.0
thyA_3_233_B_MM7,184.0,152.0,70.0,40.0,38.0,38.0,20.0,23.0,85.0,69.0,30.0,57.0,103.0,54.0,56.0,256.0,196.0,119.0,335.0,135.0
thyA_3_233_C,498.0,470.0,421.0,426.0,354.0,375.0,397.0,315.0,319.0,491.0,154.0,186.0,475.0,187.0,163.0,1462.0,765.0,546.0,216.0,2176.0
