,folA_1_56_B_MM10,folA_1_56_B_MM11,folA_1_56_B_MM14,folA_1_56_B_MM2,folA_1_56_B_MM3,folA_1_56_B_MM6,folA_1_56_B_MM9,folA_1_56_C,folA_3_242_B_MM3,folA_3_242_C,negC_rand_42,thyA_1_60_B_MM12,thyA_1_60_B_MM13,thyA_1_60_B_MM2,thyA_1_60_C,thyA_3_233_B_MM4,thyA_3_233_B_MM5,thyA_3_233_B_MM6,thyA_3_233_B_MM7,thyA_3_233_C
folA_1_56_B_MM10,434.0,45.0,23.0,11.0,7.0,15.0,11.0,5.0,9.0,10.0,9.0,10.0,49.0,18.0,19.0,174.0,70.0,37.0,29.0,72.0
folA_1_56_B_MM11,52.0,474.0,51.0,10.0,8.0,9.0,14.0,4.0,25.0,33.0,11.0,14.0,47.0,61.0,45.0,154.0,87.0,59.0,18.0,116.0
folA_1_56_B_MM14,35.0,93.0,356.0,14.0,13.0,8.0,18.0,6.0,20.0,10.0,10.0,6.0,35.0,22.0,5.0,127.0,58.0,32.0,12.0,67.0
folA_1_56_B_MM2,6.0,4.0,3.0,135.0,5.0,4.0,5.0,3.0,1.0,5.0,0.0,1.0,7.0,3.0,4.0,51.0,20.0,12.0,2.0,16.0
folA_1_56_B_MM3,3.0,6.0,5.0,4.0,59.0,5.0,2.0,7.0,2.0,0.0,1.0,1.0,4.0,5.0,3.0,40.0,11.0,7.0,1.0,14.0
folA_1_56_B_MM6,12.0,6.0,7.0,8.0,9.0,104.0,8.0,1.0,5.0,7.0,1.0,3.0,6.0,18.0,4.0,49.0,20.0,11.0,2.0,45.0
folA_1_56_B_MM9,15.0,3.0,5.0,7.0,4.0,11.0,119.0,3.0,6.0,9.0,0.0,3.0,9.0,6.0,10.0,45.0,21.0,13.0,2.0,36.0
folA_1_56_C,6.0,5.0,5.0,5.0,1.0,3.0,2.0,58.0,0.0,3.0,0.0,2.0,2.0,8.0,0.0,22.0,13.0,5.0,2.0,21.0
folA_3_242_B_MM3,13.0,41.0,39.0,9.0,7.0,8.0,4.0,3.0,295.0,20.0,16.0,9.0,66.0,21.0,10.0,190.0,73.0,62.0,11.0,72.0
folA_3_242_C,6.0,25.0,8.0,8.0,1.0,3.0,8.0,5.0,26.0,208.0,2.0,2.0,12.0,10.0,14.0,117.0,66.0,25.0,12.0,66.0
negC_rand_42,6.0,7.0,11.0,1.0,0.0,3.0,4.0,3.0,7.0,4.0,130.0,2.0,12.0,9.0,3.0,19.0,16.0,19.0,1.0,18.0
thyA_1_60_B_MM12,18.0,17.0,8.0,2.0,2.0,3.0,3.0,13.0,8.0,21.0,7.0,98.0,18.0,6.0,1.0,42.0,18.0,11.0,4.0,22.0
thyA_1_60_B_MM13,55.0,39.0,28.0,10.0,7.0,5.0,24.0,4.0,23.0,21.0,16.0,19.0,401.0,40.0,11.0,212.0,99.0,41.0,10.0,48.0
thyA_1_60_B_MM2,12.0,15.0,14.0,8.0,17.0,12.0,21.0,10.0,14.0,14.0,1.0,3.0,14.0,207.0,12.0,59.0,30.0,20.0,10.0,35.0
thyA_1_60_C,17.0,15.0,10.0,14.0,6.0,4.0,4.0,2.0,4.0,5.0,2.0,2.0,8.0,9.0,84.0,35.0,28.0,18.0,5.0,10.0
thyA_3_233_B_MM4,99.0,94.0,80.0,38.0,94.0,40.0,41.0,24.0,48.0,67.0,45.0,18.0,79.0,44.0,33.0,1322.0,202.0,143.0,32.0,144.0
thyA_3_233_B_MM5,82.0,64.0,51.0,20.0,22.0,17.0,14.0,16.0,34.0,87.0,11.0,24.0,44.0,29.0,13.0,297.0,833.0,152.0,23.0,82.0
thyA_3_233_B_MM6,58.0,40.0,56.0,13.0,3.0,10.0,3.0,27.0,16.0,30.0,8.0,15.0,23.0,12.0,7.0,124.0,127.0,476.0,27.0,95.0
thyA_3_233_B_MM7,21.0,8.0,9.0,4.0,6.0,0.0,4.0,4.0,13.0,6.0,4.0,4.0,14.0,6.0,2.0,54.0,34.0,25.0,154.0,14.0
thyA_3_233_C,66.0,49.0,52.0,49.0,26.0,89.0,27.0,30.0,40.0,60.0,11.0,15.0,40.0,33.0,18.0,392.0,133.0,95.0,30.0,975.0
