,folA_1_56_B_MM10,folA_1_56_B_MM11,folA_1_56_B_MM14,folA_1_56_B_MM2,folA_1_56_B_MM3,folA_1_56_B_MM6,folA_1_56_B_MM9,folA_1_56_C,folA_3_242_B_MM3,folA_3_242_C,negC_rand_42,thyA_1_60_B_MM12,thyA_1_60_B_MM13,thyA_1_60_B_MM2,thyA_1_60_C,thyA_3_233_B_MM4,thyA_3_233_B_MM5,thyA_3_233_B_MM6,thyA_3_233_B_MM7,thyA_3_233_C
folA_1_56_B_MM10,430.0,52.0,20.0,24.0,11.0,29.0,18.0,29.0,15.0,23.0,11.0,26.0,32.0,26.0,14.0,160.0,85.0,49.0,25.0,67.0
folA_1_56_B_MM11,75.0,409.0,48.0,17.0,11.0,16.0,34.0,18.0,30.0,31.0,16.0,19.0,24.0,26.0,14.0,145.0,105.0,36.0,19.0,65.0
folA_1_56_B_MM14,36.0,56.0,266.0,18.0,13.0,14.0,19.0,22.0,19.0,17.0,8.0,16.0,29.0,24.0,7.0,130.0,75.0,30.0,12.0,65.0
folA_1_56_B_MM2,24.0,11.0,2.0,192.0,8.0,19.0,23.0,8.0,11.0,9.0,4.0,4.0,11.0,14.0,5.0,73.0,28.0,21.0,5.0,44.0
folA_1_56_B_MM3,10.0,10.0,3.0,10.0,104.0,8.0,2.0,13.0,1.0,6.0,1.0,4.0,6.0,6.0,8.0,51.0,22.0,18.0,8.0,20.0
folA_1_56_B_MM6,21.0,17.0,7.0,20.0,15.0,182.0,18.0,10.0,6.0,15.0,2.0,3.0,9.0,13.0,10.0,82.0,42.0,13.0,2.0,83.0
folA_1_56_B_MM9,25.0,14.0,5.0,19.0,14.0,17.0,190.0,12.0,6.0,12.0,3.0,5.0,13.0,11.0,8.0,127.0,50.0,20.0,9.0,63.0
folA_1_56_C,21.0,6.0,3.0,19.0,4.0,4.0,8.0,93.0,2.0,3.0,2.0,3.0,5.0,4.0,7.0,40.0,26.0,9.0,2.0,20.0
folA_3_242_B_MM3,16.0,25.0,21.0,16.0,10.0,24.0,18.0,11.0,326.0,34.0,9.0,31.0,28.0,25.0,6.0,125.0,101.0,32.0,12.0,78.0
folA_3_242_C,18.0,13.0,15.0,20.0,10.0,7.0,12.0,19.0,28.0,231.0,5.0,3.0,20.0,8.0,6.0,119.0,83.0,36.0,8.0,40.0
negC_rand_42,12.0,12.0,15.0,9.0,3.0,11.0,12.0,7.0,5.0,13.0,109.0,4.0,10.0,4.0,2.0,17.0,13.0,8.0,3.0,14.0
thyA_1_60_B_MM12,16.0,15.0,24.0,3.0,6.0,8.0,4.0,2.0,5.0,9.0,4.0,98.0,29.0,10.0,4.0,69.0,40.0,25.0,7.0,15.0
thyA_1_60_B_MM13,34.0,22.0,24.0,10.0,14.0,10.0,26.0,6.0,19.0,41.0,9.0,26.0,307.0,22.0,10.0,97.0,60.0,24.0,15.0,60.0
thyA_1_60_B_MM2,23.0,22.0,10.0,31.0,28.0,17.0,11.0,14.0,7.0,19.0,4.0,2.0,11.0,167.0,9.0,51.0,34.0,26.0,4.0,24.0
thyA_1_60_C,18.0,4.0,8.0,12.0,9.0,11.0,8.0,1.0,1.0,20.0,3.0,8.0,14.0,15.0,75.0,47.0,15.0,10.0,5.0,9.0
thyA_3_233_B_MM4,139.0,60.0,75.0,72.0,55.0,150.0,63.0,98.0,31.0,127.0,30.0,29.0,101.0,32.0,20.0,1247.0,187.0,116.0,40.0,145.0
thyA_3_233_B_MM5,66.0,62.0,67.0,43.0,21.0,35.0,40.0,23.0,27.0,56.0,18.0,33.0,53.0,27.0,12.0,209.0,639.0,87.0,26.0,81.0
thyA_3_233_B_MM6,45.0,42.0,24.0,17.0,11.0,14.0,20.0,28.0,6.0,75.0,4.0,24.0,25.0,11.0,16.0,130.0,97.0,371.0,16.0,60.0
thyA_3_233_B_MM7,22.0,15.0,9.0,4.0,6.0,5.0,5.0,16.0,4.0,12.0,1.0,4.0,10.0,8.0,3.0,39.0,44.0,28.0,127.0,25.0
thyA_3_233_C,63.0,44.0,61.0,60.0,28.0,50.0,35.0,48.0,19.0,84.0,16.0,20.0,51.0,23.0,16.0,262.0,121.0,91.0,48.0,750.0
