,folA_1_56_B_MM10,folA_1_56_B_MM11,folA_1_56_B_MM14,folA_1_56_B_MM2,folA_1_56_B_MM3,folA_1_56_B_MM6,folA_1_56_B_MM9,folA_1_56_C,folA_3_242_B_MM3,folA_3_242_C,negC_rand_42,thyA_1_60_B_MM12,thyA_1_60_B_MM13,thyA_1_60_B_MM2,thyA_1_60_C,thyA_3_233_B_MM4,thyA_3_233_B_MM5,thyA_3_233_B_MM6,thyA_3_233_B_MM7,thyA_3_233_C
folA_1_56_B_MM10,527.0,196.0,112.0,12.0,10.0,11.0,17.0,3.0,17.0,5.0,28.0,26.0,123.0,65.0,32.0,379.0,240.0,135.0,52.0,167.0
folA_1_56_B_MM11,224.0,605.0,125.0,9.0,7.0,4.0,11.0,8.0,55.0,34.0,37.0,31.0,122.0,97.0,35.0,403.0,251.0,131.0,47.0,193.0
folA_1_56_B_MM14,153.0,181.0,531.0,15.0,5.0,8.0,8.0,7.0,47.0,12.0,33.0,22.0,130.0,71.0,36.0,333.0,228.0,118.0,47.0,143.0
folA_1_56_B_MM2,9.0,3.0,6.0,66.0,2.0,5.0,6.0,3.0,4.0,6.0,2.0,2.0,9.0,22.0,7.0,87.0,34.0,28.0,4.0,45.0
folA_1_56_B_MM3,3.0,6.0,1.0,2.0,23.0,2.0,4.0,1.0,3.0,2.0,1.0,0.0,6.0,11.0,3.0,57.0,34.0,17.0,0.0,35.0
folA_1_56_B_MM6,15.0,9.0,5.0,11.0,2.0,58.0,9.0,3.0,1.0,5.0,2.0,1.0,7.0,32.0,19.0,133.0,55.0,17.0,2.0,58.0
folA_1_56_B_MM9,16.0,17.0,6.0,11.0,4.0,15.0,69.0,2.0,7.0,4.0,1.0,2.0,9.0,40.0,15.0,149.0,46.0,22.0,2.0,123.0
folA_1_56_C,3.0,4.0,4.0,5.0,2.0,2.0,3.0,24.0,1.0,3.0,0.0,0.0,2.0,8.0,6.0,44.0,29.0,5.0,1.0,12.0
folA_3_242_B_MM3,37.0,120.0,115.0,10.0,2.0,1.0,6.0,4.0,280.0,12.0,27.0,15.0,116.0,62.0,37.0,426.0,213.0,151.0,39.0,197.0
folA_3_242_C,21.0,28.0,25.0,12.0,3.0,6.0,7.0,5.0,31.0,118.0,6.0,11.0,16.0,66.0,38.0,414.0,203.0,86.0,32.0,131.0
negC_rand_42,25.0,37.0,29.0,2.0,0.0,1.0,2.0,2.0,16.0,4.0,167.0,7.0,39.0,26.0,12.0,135.0,50.0,52.0,12.0,56.0
thyA_1_60_B_MM12,39.0,26.0,24.0,6.0,3.0,0.0,8.0,2.0,7.0,6.0,10.0,83.0,33.0,13.0,11.0,59.0,40.0,39.0,14.0,31.0
thyA_1_60_B_MM13,144.0,133.0,110.0,9.0,4.0,10.0,7.0,5.0,54.0,21.0,28.0,48.0,387.0,77.0,23.0,364.0,193.0,107.0,47.0,146.0
thyA_1_60_B_MM2,87.0,66.0,63.0,51.0,29.0,46.0,25.0,38.0,22.0,98.0,15.0,15.0,71.0,200.0,27.0,147.0,107.0,45.0,24.0,66.0
thyA_1_60_C,37.0,43.0,36.0,32.0,25.0,22.0,33.0,21.0,14.0,48.0,8.0,11.0,33.0,28.0,111.0,80.0,67.0,22.0,5.0,30.0
thyA_3_233_B_MM4,265.0,243.0,230.0,77.0,73.0,122.0,110.0,77.0,96.0,260.0,49.0,36.0,259.0,109.0,69.0,1509.0,449.0,244.0,91.0,302.0
thyA_3_233_B_MM5,230.0,206.0,141.0,48.0,24.0,52.0,54.0,28.0,66.0,180.0,25.0,46.0,199.0,92.0,38.0,459.0,915.0,186.0,72.0,202.0
thyA_3_233_B_MM6,120.0,121.0,72.0,14.0,11.0,19.0,12.0,20.0,37.0,55.0,17.0,20.0,94.0,47.0,20.0,318.0,225.0,627.0,64.0,112.0
thyA_3_233_B_MM7,63.0,55.0,33.0,4.0,2.0,6.0,2.0,8.0,34.0,15.0,7.0,21.0,47.0,21.0,10.0,97.0,91.0,34.0,148.0,40.0
thyA_3_233_C,209.0,200.0,206.0,105.0,62.0,79.0,114.0,53.0,107.0,186.0,72.0,38.0,209.0,81.0,67.0,636.0,325.0,242.0,84.0,867.0
