,folA_1_56_B_MM10,folA_1_56_B_MM11,folA_1_56_B_MM14,folA_1_56_B_MM2,folA_1_56_B_MM3,folA_1_56_B_MM6,folA_1_56_B_MM9,folA_1_56_C,folA_3_242_B_MM3,folA_3_242_C,negC_rand_42,thyA_1_60_B_MM12,thyA_1_60_B_MM13,thyA_1_60_B_MM2,thyA_1_60_C,thyA_3_233_B_MM4,thyA_3_233_B_MM5,thyA_3_233_B_MM6,thyA_3_233_B_MM7,thyA_3_233_C
folA_1_56_B_MM10,595.0,171.0,133.0,65.0,27.0,69.0,62.0,55.0,33.0,33.0,33.0,58.0,185.0,83.0,36.0,524.0,325.0,200.0,49.0,281.0
folA_1_56_B_MM11,279.0,698.0,167.0,63.0,41.0,43.0,49.0,35.0,97.0,72.0,65.0,93.0,226.0,126.0,69.0,805.0,592.0,235.0,88.0,400.0
folA_1_56_B_MM14,164.0,202.0,583.0,31.0,19.0,40.0,35.0,26.0,107.0,57.0,58.0,94.0,198.0,102.0,66.0,694.0,537.0,256.0,74.0,397.0
folA_1_56_B_MM2,42.0,39.0,18.0,226.0,34.0,50.0,33.0,21.0,12.0,22.0,6.0,17.0,48.0,64.0,27.0,310.0,155.0,86.0,32.0,321.0
folA_1_56_B_MM3,23.0,16.0,15.0,37.0,110.0,22.0,6.0,16.0,8.0,19.0,5.0,13.0,12.0,42.0,23.0,312.0,121.0,52.0,9.0,146.0
folA_1_56_B_MM6,47.0,56.0,26.0,54.0,38.0,195.0,50.0,36.0,23.0,30.0,5.0,20.0,55.0,51.0,23.0,437.0,226.0,82.0,21.0,277.0
folA_1_56_B_MM9,54.0,64.0,23.0,33.0,24.0,38.0,198.0,33.0,15.0,34.0,10.0,20.0,37.0,80.0,37.0,437.0,175.0,96.0,23.0,265.0
folA_1_56_C,23.0,19.0,6.0,41.0,20.0,20.0,15.0,102.0,7.0,7.0,3.0,10.0,14.0,32.0,16.0,230.0,175.0,64.0,15.0,147.0
folA_3_242_B_MM3,101.0,255.0,221.0,48.0,18.0,30.0,35.0,20.0,462.0,78.0,106.0,112.0,234.0,140.0,66.0,959.0,520.0,326.0,85.0,550.0
folA_3_242_C,60.0,70.0,62.0,44.0,24.0,41.0,28.0,27.0,93.0,285.0,12.0,47.0,73.0,104.0,49.0,777.0,524.0,195.0,54.0,374.0
negC_rand_42,44.0,55.0,42.0,17.0,6.0,10.0,11.0,11.0,38.0,23.0,290.0,42.0,80.0,42.0,20.0,228.0,143.0,76.0,17.0,168.0
thyA_1_60_B_MM12,75.0,129.0,95.0,30.0,7.0,18.0,12.0,15.0,34.0,37.0,20.0,184.0,121.0,37.0,34.0,341.0,185.0,100.0,23.0,157.0
thyA_1_60_B_MM13,162.0,197.0,189.0,47.0,24.0,36.0,41.0,22.0,69.0,82.0,75.0,151.0,627.0,99.0,56.0,741.0,430.0,233.0,80.0,300.0
thyA_1_60_B_MM2,84.0,92.0,97.0,114.0,63.0,82.0,60.0,84.0,59.0,149.0,43.0,46.0,128.0,254.0,52.0,314.0,230.0,126.0,48.0,158.0
thyA_1_60_C,47.0,88.0,62.0,86.0,49.0,55.0,53.0,60.0,36.0,73.0,14.0,51.0,66.0,59.0,135.0,200.0,132.0,62.0,12.0,114.0
thyA_3_233_B_MM4,392.0,535.0,473.0,391.0,258.0,357.0,251.0,400.0,311.0,515.0,131.0,226.0,537.0,350.0,161.0,2781.0,1253.0,603.0,187.0,928.0
thyA_3_233_B_MM5,301.0,494.0,358.0,234.0,130.0,245.0,182.0,220.0,178.0,455.0,104.0,178.0,500.0,229.0,86.0,1316.0,1871.0,435.0,163.0,646.0
thyA_3_233_B_MM6,191.0,179.0,139.0,103.0,58.0,125.0,50.0,113.0,56.0,180.0,62.0,95.0,203.0,115.0,61.0,788.0,625.0,1084.0,101.0,422.0
thyA_3_233_B_MM7,74.0,94.0,82.0,30.0,28.0,34.0,28.0,42.0,51.0,55.0,17.0,62.0,92.0,58.0,27.0,258.0,182.0,96.0,238.0,151.0
thyA_3_233_C,305.0,412.0,367.0,328.0,235.0,314.0,230.0,288.0,259.0,431.0,132.0,198.0,434.0,175.0,145.0,1674.0,906.0,545.0,174.0,1857.0
