,folA_1_56_B_MM10,folA_1_56_B_MM11,folA_1_56_B_MM14,folA_1_56_B_MM2,folA_1_56_B_MM3,folA_1_56_B_MM6,folA_1_56_B_MM9,folA_1_56_C,folA_3_242_B_MM3,folA_3_242_C,negC_rand_42,thyA_1_60_B_MM12,thyA_1_60_B_MM13,thyA_1_60_B_MM2,thyA_1_60_C,thyA_3_233_B_MM4,thyA_3_233_B_MM5,thyA_3_233_B_MM6,thyA_3_233_B_MM7,thyA_3_233_C
folA_1_56_B_MM10,3916.0,1194.0,1071.0,63.0,34.0,40.0,55.0,33.0,42.0,49.0,175.0,194.0,744.0,607.0,289.0,3335.0,1470.0,1154.0,400.0,1865.0
folA_1_56_B_MM11,1949.0,4765.0,1603.0,54.0,32.0,29.0,29.0,79.0,311.0,77.0,210.0,249.0,971.0,861.0,384.0,4526.0,2137.0,1113.0,480.0,2312.0
folA_1_56_B_MM14,1368.0,1749.0,3829.0,38.0,19.0,26.0,34.0,16.0,326.0,94.0,222.0,197.0,755.0,581.0,267.0,4066.0,2551.0,1327.0,575.0,2586.0
folA_1_56_B_MM2,44.0,24.0,14.0,209.0,9.0,20.0,9.0,8.0,2.0,10.0,2.0,5.0,10.0,97.0,36.0,298.0,143.0,36.0,19.0,219.0
folA_1_56_B_MM3,20.0,12.0,14.0,19.0,175.0,11.0,18.0,2.0,7.0,6.0,0.0,5.0,9.0,65.0,55.0,219.0,52.0,25.0,5.0,138.0
folA_1_56_B_MM6,41.0,46.0,30.0,36.0,17.0,191.0,34.0,16.0,4.0,13.0,11.0,5.0,26.0,211.0,93.0,545.0,146.0,45.0,28.0,657.0
folA_1_56_B_MM9,62.0,22.0,23.0,129.0,18.0,18.0,315.0,32.0,7.0,26.0,8.0,8.0,23.0,281.0,118.0,794.0,186.0,62.0,26.0,581.0
folA_1_56_C,13.0,13.0,7.0,14.0,6.0,7.0,5.0,96.0,2.0,7.0,0.0,2.0,4.0,56.0,19.0,200.0,65.0,18.0,10.0,90.0
folA_3_242_B_MM3,165.0,745.0,1184.0,35.0,27.0,32.0,29.0,24.0,2182.0,116.0,162.0,174.0,744.0,407.0,361.0,3718.0,2188.0,1214.0,301.0,3292.0
folA_3_242_C,52.0,77.0,95.0,27.0,9.0,14.0,23.0,10.0,223.0,883.0,24.0,33.0,73.0,411.0,174.0,3932.0,2716.0,571.0,190.0,1741.0
negC_rand_42,336.0,283.0,296.0,5.0,4.0,7.0,6.0,20.0,33.0,11.0,759.0,35.0,204.0,130.0,43.0,887.0,480.0,364.0,161.0,586.0
thyA_1_60_B_MM12,197.0,214.0,80.0,12.0,4.0,10.0,5.0,5.0,62.0,25.0,57.0,325.0,291.0,90.0,104.0,470.0,142.0,191.0,38.0,293.0
thyA_1_60_B_MM13,1209.0,1221.0,1168.0,50.0,29.0,24.0,35.0,22.0,441.0,79.0,236.0,214.0,3203.0,432.0,183.0,4032.0,1914.0,1442.0,501.0,2058.0
thyA_1_60_B_MM2,621.0,618.0,407.0,249.0,180.0,263.0,169.0,128.0,226.0,541.0,121.0,92.0,364.0,1306.0,305.0,1705.0,1220.0,647.0,141.0,779.0
thyA_1_60_C,496.0,674.0,363.0,212.0,97.0,211.0,117.0,90.0,190.0,373.0,51.0,20.0,121.0,276.0,771.0,881.0,579.0,202.0,62.0,451.0
thyA_3_233_B_MM4,2953.0,2628.0,2455.0,500.0,329.0,426.0,589.0,219.0,758.0,1916.0,250.0,314.0,1620.0,1061.0,497.0,14142.0,3923.0,2210.0,1078.0,4888.0
thyA_3_233_B_MM5,1951.0,1938.0,1853.0,228.0,68.0,235.0,194.0,92.0,372.0,1646.0,107.0,129.0,1733.0,628.0,192.0,5570.0,6362.0,1897.0,1049.0,2824.0
thyA_3_233_B_MM6,1389.0,868.0,701.0,133.0,37.0,91.0,40.0,55.0,370.0,492.0,214.0,109.0,836.0,714.0,180.0,3917.0,2244.0,4027.0,584.0,1269.0
thyA_3_233_B_MM7,673.0,653.0,321.0,44.0,13.0,20.0,23.0,28.0,285.0,170.0,54.0,47.0,425.0,271.0,99.0,1353.0,1076.0,367.0,1390.0,791.0
thyA_3_233_C,2147.0,1969.0,2374.0,606.0,350.0,417.0,606.0,262.0,982.0,1635.0,604.0,129.0,1586.0,666.0,938.0,7626.0,4591.0,2944.0,907.0,8371.0
