,folA_1_56_B_MM10,folA_1_56_B_MM11,folA_1_56_B_MM14,folA_1_56_B_MM2,folA_1_56_B_MM3,folA_1_56_B_MM6,folA_1_56_B_MM9,folA_1_56_C,folA_3_242_B_MM3,folA_3_242_C,negC_rand_42,thyA_1_60_B_MM12,thyA_1_60_B_MM13,thyA_1_60_B_MM2,thyA_1_60_C,thyA_3_233_B_MM4,thyA_3_233_B_MM5,thyA_3_233_B_MM6,thyA_3_233_B_MM7,thyA_3_233_C
folA_1_56_B_MM10,4134.0,1327.0,1022.0,2394.0,1882.0,1671.0,1499.0,1657.0,534.0,1633.0,348.0,793.0,1186.0,880.0,349.0,4663.0,3059.0,1677.0,358.0,2341.0
folA_1_56_B_MM11,1971.0,3676.0,812.0,2063.0,1243.0,1136.0,915.0,1420.0,721.0,1375.0,329.0,711.0,1156.0,850.0,421.0,5314.0,2757.0,1154.0,327.0,2241.0
folA_1_56_B_MM14,1489.0,1512.0,2144.0,1485.0,1166.0,1111.0,718.0,909.0,502.0,1061.0,253.0,554.0,834.0,570.0,306.0,3907.0,2780.0,1229.0,435.0,2250.0
folA_1_56_B_MM2,1203.0,1180.0,707.0,4515.0,1168.0,1797.0,987.0,1053.0,458.0,1124.0,290.0,462.0,924.0,583.0,310.0,4227.0,2051.0,879.0,295.0,2152.0
folA_1_56_B_MM3,1109.0,456.0,403.0,1462.0,2088.0,916.0,725.0,648.0,255.0,664.0,160.0,319.0,524.0,353.0,296.0,2636.0,1216.0,646.0,93.0,1115.0
folA_1_56_B_MM6,2172.0,1374.0,893.0,2170.0,1392.0,3252.0,2010.0,1076.0,344.0,1354.0,324.0,672.0,1312.0,802.0,411.0,4989.0,2275.0,981.0,355.0,3215.0
folA_1_56_B_MM9,1874.0,848.0,435.0,2061.0,1322.0,1911.0,2767.0,1133.0,616.0,1433.0,235.0,579.0,915.0,893.0,364.0,4518.0,1914.0,1080.0,328.0,2234.0
folA_1_56_C,883.0,655.0,456.0,1295.0,705.0,531.0,449.0,1525.0,179.0,521.0,91.0,347.0,354.0,207.0,106.0,1764.0,1199.0,658.0,109.0,931.0
folA_3_242_B_MM3,1358.0,1510.0,1182.0,1807.0,1166.0,1315.0,1313.0,818.0,2972.0,1707.0,469.0,974.0,1185.0,611.0,579.0,4940.0,2975.0,1430.0,253.0,3235.0
folA_3_242_C,1494.0,1071.0,770.0,2099.0,1086.0,1344.0,1133.0,833.0,778.0,3238.0,326.0,460.0,820.0,694.0,150.0,4737.0,3004.0,982.0,287.0,1887.0
negC_rand_42,506.0,310.0,270.0,445.0,267.0,216.0,334.0,418.0,52.0,296.0,621.0,138.0,219.0,195.0,118.0,1128.0,638.0,458.0,111.0,638.0
thyA_1_60_B_MM12,605.0,557.0,399.0,748.0,466.0,706.0,508.0,296.0,203.0,553.0,125.0,923.0,904.0,209.0,302.0,1816.0,742.0,712.0,83.0,934.0
thyA_1_60_B_MM13,1472.0,1179.0,978.0,1863.0,1098.0,1573.0,1346.0,835.0,693.0,1288.0,401.0,626.0,2667.0,665.0,256.0,4191.0,2274.0,1384.0,301.0,1798.0
thyA_1_60_B_MM2,793.0,690.0,332.0,1262.0,879.0,788.0,455.0,423.0,354.0,605.0,215.0,271.0,502.0,1171.0,413.0,2024.0,1736.0,705.0,153.0,952.0
thyA_1_60_C,603.0,763.0,322.0,1018.0,360.0,625.0,335.0,458.0,232.0,573.0,99.0,149.0,143.0,284.0,814.0,1252.0,875.0,210.0,54.0,570.0
thyA_3_233_B_MM4,4076.0,3312.0,2161.0,5670.0,3061.0,3798.0,2806.0,2739.0,1220.0,3134.0,395.0,1457.0,2319.0,1782.0,604.0,13338.0,5455.0,2625.0,1035.0,7100.0
thyA_3_233_B_MM5,2615.0,2341.0,1848.0,3948.0,1952.0,3011.0,1888.0,2115.0,672.0,2788.0,158.0,772.0,2241.0,878.0,294.0,7101.0,6278.0,2494.0,932.0,3610.0
thyA_3_233_B_MM6,1788.0,880.0,454.0,2355.0,1028.0,2155.0,859.0,1307.0,515.0,1535.0,355.0,458.0,1004.0,732.0,292.0,4761.0,2887.0,3115.0,442.0,1452.0
thyA_3_233_B_MM7,604.0,562.0,214.0,778.0,333.0,401.0,412.0,471.0,285.0,534.0,60.0,232.0,426.0,420.0,129.0,1237.0,1025.0,281.0,715.0,783.0
thyA_3_233_C,2281.0,2135.0,2012.0,4415.0,2814.0,2372.0,2498.0,2356.0,1673.0,1959.0,816.0,854.0,1978.0,999.0,1448.0,9440.0,6063.0,3302.0,743.0,7022.0
