,folA_1_56_B_MM10,folA_1_56_B_MM11,folA_1_56_B_MM14,folA_1_56_B_MM2,folA_1_56_B_MM3,folA_1_56_B_MM6,folA_1_56_B_MM9,folA_1_56_C,folA_3_242_B_MM3,folA_3_242_C,negC_rand_42,thyA_1_60_B_MM12,thyA_1_60_B_MM13,thyA_1_60_B_MM2,thyA_1_60_C,thyA_3_233_B_MM4,thyA_3_233_B_MM5,thyA_3_233_B_MM6,thyA_3_233_B_MM7,thyA_3_233_C
folA_1_56_B_MM10,861.0,238.0,143.0,133.0,103.0,151.0,169.0,86.0,40.0,107.0,69.0,130.0,230.0,145.0,61.0,559.0,321.0,215.0,76.0,339.0
folA_1_56_B_MM11,329.0,703.0,164.0,123.0,83.0,125.0,126.0,78.0,99.0,110.0,48.0,118.0,238.0,134.0,86.0,693.0,429.0,206.0,70.0,328.0
folA_1_56_B_MM14,232.0,232.0,632.0,83.0,77.0,82.0,86.0,73.0,104.0,121.0,78.0,136.0,225.0,133.0,78.0,610.0,407.0,207.0,68.0,352.0
folA_1_56_B_MM2,107.0,60.0,58.0,421.0,60.0,99.0,65.0,67.0,29.0,58.0,28.0,23.0,63.0,76.0,37.0,342.0,183.0,109.0,36.0,254.0
folA_1_56_B_MM3,75.0,55.0,44.0,90.0,171.0,64.0,49.0,45.0,18.0,46.0,20.0,19.0,49.0,48.0,38.0,311.0,124.0,63.0,14.0,144.0
folA_1_56_B_MM6,147.0,70.0,67.0,108.0,56.0,352.0,114.0,69.0,37.0,76.0,30.0,33.0,96.0,80.0,36.0,472.0,241.0,112.0,44.0,243.0
folA_1_56_B_MM9,189.0,136.0,63.0,113.0,88.0,129.0,356.0,67.0,33.0,59.0,20.0,41.0,80.0,95.0,50.0,387.0,231.0,113.0,64.0,258.0
folA_1_56_C,85.0,73.0,20.0,70.0,16.0,45.0,23.0,202.0,12.0,41.0,6.0,32.0,35.0,21.0,13.0,202.0,159.0,79.0,20.0,146.0
folA_3_242_B_MM3,140.0,235.0,171.0,91.0,47.0,90.0,71.0,72.0,418.0,129.0,51.0,97.0,163.0,103.0,60.0,728.0,324.0,195.0,70.0,304.0
folA_3_242_C,146.0,147.0,97.0,122.0,64.0,103.0,96.0,65.0,77.0,401.0,30.0,87.0,105.0,103.0,46.0,604.0,351.0,194.0,44.0,258.0
negC_rand_42,53.0,59.0,58.0,35.0,15.0,37.0,30.0,23.0,26.0,35.0,243.0,44.0,72.0,26.0,21.0,167.0,89.0,81.0,24.0,97.0
thyA_1_60_B_MM12,134.0,136.0,95.0,44.0,26.0,49.0,38.0,39.0,38.0,46.0,50.0,257.0,130.0,58.0,41.0,333.0,174.0,167.0,25.0,153.0
thyA_1_60_B_MM13,200.0,187.0,142.0,103.0,70.0,133.0,122.0,79.0,94.0,110.0,53.0,184.0,629.0,104.0,54.0,597.0,320.0,170.0,72.0,241.0
thyA_1_60_B_MM2,115.0,130.0,101.0,140.0,110.0,128.0,86.0,92.0,58.0,136.0,13.0,66.0,122.0,344.0,39.0,270.0,191.0,111.0,30.0,141.0
thyA_1_60_C,60.0,82.0,79.0,109.0,59.0,65.0,59.0,53.0,37.0,71.0,14.0,51.0,50.0,46.0,127.0,159.0,117.0,55.0,13.0,90.0
thyA_3_233_B_MM4,449.0,447.0,328.0,420.0,313.0,479.0,350.0,342.0,194.0,432.0,105.0,215.0,371.0,244.0,114.0,2226.0,808.0,435.0,146.0,672.0
thyA_3_233_B_MM5,312.0,318.0,249.0,282.0,152.0,236.0,178.0,176.0,106.0,247.0,70.0,132.0,308.0,149.0,70.0,746.0,1261.0,290.0,115.0,453.0
thyA_3_233_B_MM6,200.0,160.0,104.0,165.0,89.0,154.0,87.0,169.0,48.0,138.0,30.0,91.0,150.0,84.0,63.0,498.0,401.0,878.0,66.0,256.0
thyA_3_233_B_MM7,90.0,100.0,41.0,69.0,40.0,36.0,47.0,46.0,42.0,51.0,13.0,52.0,86.0,45.0,25.0,172.0,126.0,72.0,164.0,107.0
thyA_3_233_C,261.0,286.0,280.0,375.0,283.0,324.0,256.0,326.0,174.0,305.0,119.0,194.0,347.0,147.0,142.0,1088.0,568.0,379.0,123.0,1406.0
