,folA_1_56_B_MM10,folA_1_56_B_MM11,folA_1_56_B_MM14,folA_1_56_B_MM2,folA_1_56_B_MM3,folA_1_56_B_MM6,folA_1_56_B_MM9,folA_1_56_C,folA_3_242_B_MM3,folA_3_242_C,negC_rand_42,thyA_1_60_B_MM12,thyA_1_60_B_MM13,thyA_1_60_B_MM2,thyA_1_60_C,thyA_3_233_B_MM4,thyA_3_233_B_MM5,thyA_3_233_B_MM6,thyA_3_233_B_MM7,thyA_3_233_C
folA_1_56_B_MM10,258.0,33.0,22.0,34.0,7.0,34.0,9.0,31.0,6.0,21.0,8.0,18.0,22.0,25.0,3.0,109.0,32.0,31.0,11.0,51.0
folA_1_56_B_MM11,62.0,243.0,16.0,23.0,14.0,8.0,39.0,26.0,18.0,17.0,19.0,12.0,23.0,16.0,5.0,81.0,61.0,32.0,4.0,47.0
folA_1_56_B_MM14,13.0,26.0,172.0,15.0,10.0,7.0,26.0,26.0,7.0,22.0,1.0,9.0,11.0,9.0,4.0,90.0,29.0,31.0,10.0,23.0
folA_1_56_B_MM2,16.0,13.0,3.0,153.0,16.0,26.0,16.0,7.0,13.0,12.0,3.0,4.0,10.0,9.0,2.0,62.0,21.0,10.0,8.0,23.0
folA_1_56_B_MM3,14.0,21.0,2.0,14.0,102.0,9.0,10.0,6.0,2.0,2.0,4.0,5.0,10.0,1.0,1.0,32.0,16.0,5.0,3.0,19.0
folA_1_56_B_MM6,16.0,14.0,9.0,32.0,16.0,165.0,40.0,22.0,21.0,19.0,2.0,5.0,6.0,7.0,2.0,66.0,25.0,8.0,5.0,39.0
folA_1_56_B_MM9,22.0,22.0,3.0,25.0,5.0,23.0,160.0,11.0,6.0,13.0,3.0,4.0,8.0,10.0,7.0,80.0,44.0,16.0,6.0,37.0
folA_1_56_C,13.0,5.0,4.0,17.0,2.0,7.0,5.0,87.0,4.0,1.0,2.0,1.0,6.0,3.0,0.0,24.0,32.0,4.0,2.0,18.0
folA_3_242_B_MM3,14.0,8.0,10.0,9.0,15.0,18.0,13.0,15.0,194.0,23.0,7.0,26.0,7.0,14.0,7.0,94.0,53.0,30.0,5.0,59.0
folA_3_242_C,17.0,14.0,9.0,31.0,12.0,11.0,9.0,26.0,8.0,188.0,3.0,2.0,17.0,13.0,7.0,94.0,53.0,30.0,3.0,39.0
negC_rand_42,4.0,4.0,4.0,6.0,7.0,6.0,15.0,1.0,4.0,12.0,67.0,1.0,2.0,2.0,3.0,16.0,5.0,15.0,3.0,6.0
thyA_1_60_B_MM12,6.0,5.0,10.0,4.0,6.0,3.0,5.0,1.0,3.0,11.0,3.0,77.0,17.0,1.0,3.0,60.0,17.0,17.0,0.0,12.0
thyA_1_60_B_MM13,16.0,18.0,21.0,29.0,9.0,10.0,29.0,11.0,17.0,23.0,3.0,13.0,163.0,10.0,8.0,70.0,40.0,19.0,6.0,46.0
thyA_1_60_B_MM2,17.0,13.0,8.0,14.0,15.0,11.0,9.0,10.0,4.0,17.0,4.0,3.0,4.0,99.0,6.0,34.0,18.0,12.0,7.0,9.0
thyA_1_60_C,8.0,6.0,8.0,3.0,6.0,6.0,6.0,5.0,3.0,10.0,1.0,2.0,9.0,4.0,57.0,34.0,15.0,9.0,3.0,8.0
thyA_3_233_B_MM4,83.0,52.0,50.0,40.0,37.0,93.0,42.0,53.0,26.0,96.0,31.0,18.0,73.0,23.0,13.0,749.0,123.0,73.0,20.0,71.0
thyA_3_233_B_MM5,40.0,28.0,24.0,41.0,18.0,13.0,23.0,19.0,11.0,33.0,4.0,12.0,30.0,17.0,7.0,119.0,387.0,35.0,8.0,44.0
thyA_3_233_B_MM6,34.0,29.0,5.0,16.0,5.0,7.0,20.0,17.0,9.0,32.0,6.0,7.0,20.0,7.0,2.0,71.0,74.0,241.0,11.0,39.0
thyA_3_233_B_MM7,9.0,11.0,7.0,7.0,12.0,5.0,7.0,15.0,9.0,6.0,0.0,5.0,3.0,6.0,4.0,12.0,17.0,15.0,84.0,10.0
thyA_3_233_C,34.0,26.0,42.0,33.0,23.0,24.0,24.0,33.0,11.0,61.0,6.0,11.0,32.0,17.0,7.0,166.0,85.0,47.0,15.0,485.0
