,folA_1_56_B_MM10,folA_1_56_B_MM11,folA_1_56_B_MM14,folA_1_56_B_MM2,folA_1_56_B_MM3,folA_1_56_B_MM6,folA_1_56_B_MM9,folA_1_56_C,folA_3_242_B_MM3,folA_3_242_C,negC_rand_42,thyA_1_60_B_MM12,thyA_1_60_B_MM13,thyA_1_60_B_MM2,thyA_1_60_C,thyA_3_233_B_MM4,thyA_3_233_B_MM5,thyA_3_233_B_MM6,thyA_3_233_B_MM7,thyA_3_233_C
folA_1_56_B_MM10,338.0,36.0,12.0,16.0,15.0,36.0,20.0,17.0,9.0,14.0,4.0,8.0,53.0,19.0,27.0,137.0,42.0,24.0,32.0,27.0
folA_1_56_B_MM11,36.0,249.0,33.0,18.0,6.0,6.0,18.0,8.0,12.0,22.0,5.0,7.0,19.0,43.0,19.0,73.0,56.0,29.0,8.0,59.0
folA_1_56_B_MM14,22.0,28.0,162.0,19.0,13.0,15.0,23.0,17.0,12.0,14.0,7.0,4.0,14.0,7.0,5.0,55.0,33.0,19.0,7.0,35.0
folA_1_56_B_MM2,26.0,11.0,3.0,128.0,10.0,13.0,10.0,7.0,3.0,17.0,2.0,8.0,14.0,3.0,8.0,36.0,18.0,5.0,4.0,27.0
folA_1_56_B_MM3,10.0,7.0,3.0,6.0,93.0,7.0,8.0,14.0,3.0,5.0,4.0,3.0,7.0,2.0,2.0,52.0,15.0,7.0,0.0,8.0
folA_1_56_B_MM6,36.0,11.0,27.0,12.0,12.0,128.0,15.0,8.0,6.0,13.0,0.0,5.0,19.0,11.0,0.0,51.0,40.0,24.0,2.0,28.0
folA_1_56_B_MM9,23.0,10.0,10.0,13.0,10.0,24.0,184.0,6.0,9.0,13.0,3.0,4.0,20.0,5.0,6.0,61.0,23.0,19.0,2.0,28.0
folA_1_56_C,9.0,9.0,5.0,7.0,9.0,7.0,4.0,77.0,1.0,5.0,2.0,2.0,8.0,5.0,1.0,14.0,8.0,10.0,3.0,16.0
folA_3_242_B_MM3,13.0,23.0,15.0,27.0,10.0,10.0,15.0,6.0,140.0,12.0,12.0,2.0,22.0,14.0,6.0,97.0,36.0,18.0,4.0,32.0
folA_3_242_C,14.0,32.0,11.0,22.0,10.0,8.0,21.0,12.0,10.0,159.0,0.0,6.0,9.0,6.0,8.0,66.0,42.0,11.0,6.0,31.0
negC_rand_42,7.0,3.0,1.0,7.0,1.0,8.0,5.0,5.0,2.0,2.0,64.0,1.0,6.0,1.0,1.0,13.0,9.0,11.0,0.0,11.0
thyA_1_60_B_MM12,14.0,10.0,6.0,4.0,5.0,3.0,11.0,16.0,4.0,13.0,1.0,47.0,12.0,5.0,5.0,21.0,16.0,5.0,0.0,11.0
thyA_1_60_B_MM13,16.0,28.0,14.0,9.0,20.0,16.0,33.0,11.0,6.0,25.0,7.0,12.0,179.0,16.0,3.0,78.0,54.0,22.0,3.0,17.0
thyA_1_60_B_MM2,13.0,5.0,7.0,8.0,6.0,12.0,14.0,10.0,8.0,7.0,2.0,3.0,7.0,85.0,4.0,25.0,19.0,12.0,6.0,10.0
thyA_1_60_C,16.0,6.0,5.0,24.0,4.0,2.0,6.0,5.0,3.0,9.0,4.0,0.0,2.0,5.0,50.0,17.0,9.0,5.0,2.0,10.0
thyA_3_233_B_MM4,47.0,51.0,41.0,27.0,42.0,23.0,37.0,23.0,23.0,38.0,24.0,13.0,29.0,18.0,13.0,667.0,98.0,57.0,12.0,64.0
thyA_3_233_B_MM5,47.0,30.0,18.0,33.0,12.0,11.0,24.0,14.0,16.0,45.0,5.0,18.0,20.0,10.0,6.0,138.0,394.0,81.0,11.0,29.0
thyA_3_233_B_MM6,22.0,9.0,27.0,11.0,5.0,7.0,17.0,17.0,7.0,14.0,0.0,18.0,10.0,11.0,7.0,64.0,49.0,203.0,11.0,32.0
thyA_3_233_B_MM7,4.0,10.0,6.0,6.0,2.0,7.0,5.0,4.0,4.0,5.0,2.0,1.0,1.0,3.0,0.0,42.0,12.0,7.0,56.0,13.0
thyA_3_233_C,37.0,22.0,30.0,40.0,13.0,40.0,23.0,14.0,21.0,26.0,4.0,16.0,16.0,12.0,9.0,222.0,67.0,45.0,15.0,472.0
