,folA_1_56_B_MM10,folA_1_56_B_MM11,folA_1_56_B_MM14,folA_1_56_B_MM2,folA_1_56_B_MM3,folA_1_56_B_MM6,folA_1_56_B_MM9,folA_1_56_C,folA_3_242_B_MM3,folA_3_242_C,negC_rand_42,thyA_1_60_B_MM12,thyA_1_60_B_MM13,thyA_1_60_B_MM2,thyA_1_60_C,thyA_3_233_B_MM4,thyA_3_233_B_MM5,thyA_3_233_B_MM6,thyA_3_233_B_MM7,thyA_3_233_C
folA_1_56_B_MM10,9416.0,2297.0,2465.0,4959.0,3776.0,3096.0,4118.0,3281.0,637.0,2102.0,817.0,2020.0,2398.0,1597.0,1220.0,9461.0,5142.0,4244.0,554.0,5399.0
folA_1_56_B_MM11,4892.0,8570.0,2368.0,4372.0,2416.0,1657.0,1708.0,3086.0,988.0,2150.0,581.0,1346.0,1548.0,1158.0,1270.0,8337.0,3044.0,2178.0,574.0,2808.0
folA_1_56_B_MM14,3881.0,3356.0,3955.0,2846.0,1749.0,2722.0,1549.0,1465.0,958.0,1383.0,533.0,877.0,1060.0,1101.0,795.0,5864.0,4782.0,1587.0,619.0,3615.0
folA_1_56_B_MM2,2024.0,2288.0,823.0,6859.0,1198.0,2578.0,1567.0,1259.0,696.0,2440.0,568.0,785.0,1066.0,555.0,394.0,3421.0,2862.0,1146.0,1447.0,3020.0
folA_1_56_B_MM3,1876.0,1127.0,674.0,2816.0,3280.0,1637.0,1377.0,616.0,295.0,1410.0,242.0,562.0,1175.0,312.0,1051.0,3371.0,897.0,1186.0,227.0,1309.0
folA_1_56_B_MM6,4931.0,3133.0,1733.0,4080.0,2654.0,5469.0,3655.0,1662.0,566.0,2251.0,462.0,1487.0,1586.0,1203.0,299.0,5530.0,3270.0,844.0,605.0,2938.0
folA_1_56_B_MM9,4208.0,1687.0,1121.0,4852.0,2565.0,3668.0,5158.0,2078.0,966.0,2270.0,421.0,993.0,1216.0,1558.0,672.0,5137.0,2294.0,2126.0,549.0,3218.0
folA_1_56_C,1598.0,1915.0,1307.0,1809.0,665.0,657.0,817.0,2386.0,154.0,706.0,121.0,498.0,459.0,214.0,65.0,2927.0,1338.0,1171.0,185.0,1253.0
folA_3_242_B_MM3,3343.0,2847.0,2697.0,2347.0,1491.0,2182.0,1414.0,1368.0,5447.0,2783.0,480.0,1773.0,2076.0,2053.0,739.0,7875.0,4804.0,2688.0,554.0,5346.0
folA_3_242_C,2144.0,1408.0,1926.0,4409.0,1383.0,2150.0,1723.0,811.0,1906.0,5493.0,493.0,951.0,887.0,607.0,477.0,8041.0,2410.0,1387.0,221.0,3632.0
negC_rand_42,990.0,549.0,404.0,762.0,449.0,296.0,525.0,407.0,82.0,322.0,1170.0,159.0,305.0,128.0,92.0,1640.0,772.0,339.0,349.0,514.0
thyA_1_60_B_MM12,1203.0,1028.0,495.0,1076.0,760.0,1793.0,997.0,341.0,816.0,1053.0,846.0,1473.0,1245.0,843.0,841.0,1840.0,793.0,1086.0,163.0,1154.0
thyA_1_60_B_MM13,2823.0,2144.0,1355.0,3359.0,1152.0,3398.0,2350.0,1768.0,988.0,1934.0,534.0,928.0,5192.0,823.0,267.0,5190.0,2306.0,1921.0,857.0,2421.0
thyA_1_60_B_MM2,1777.0,1437.0,524.0,2400.0,910.0,1221.0,637.0,904.0,945.0,572.0,322.0,423.0,602.0,1432.0,539.0,2573.0,3569.0,744.0,362.0,1727.0
thyA_1_60_C,1014.0,1081.0,426.0,1592.0,412.0,1348.0,273.0,1078.0,392.0,677.0,102.0,138.0,138.0,572.0,1185.0,2124.0,847.0,424.0,59.0,1000.0
thyA_3_233_B_MM4,7658.0,4729.0,3817.0,7767.0,4342.0,5333.0,4908.0,2935.0,1353.0,2802.0,376.0,2686.0,2712.0,1952.0,2143.0,16828.0,5239.0,2913.0,1313.0,7435.0
thyA_3_233_B_MM5,3186.0,3828.0,1705.0,6762.0,2178.0,3717.0,2123.0,2369.0,1184.0,2754.0,163.0,1387.0,2493.0,2042.0,196.0,8793.0,6332.0,3400.0,1962.0,2904.0
thyA_3_233_B_MM6,4322.0,2251.0,1624.0,3970.0,1118.0,3269.0,1481.0,1786.0,833.0,1619.0,881.0,914.0,1594.0,830.0,718.0,6515.0,2938.0,4656.0,2044.0,1138.0
thyA_3_233_B_MM7,1680.0,1205.0,248.0,1000.0,623.0,561.0,738.0,1369.0,473.0,733.0,83.0,331.0,510.0,692.0,281.0,2051.0,2550.0,775.0,1690.0,721.0
thyA_3_233_C,3224.0,3435.0,3139.0,5441.0,4644.0,2910.0,4373.0,3665.0,2134.0,3381.0,2594.0,1778.0,2708.0,932.0,1725.0,11322.0,6434.0,4976.0,1190.0,7471.0
