,folA_1_56_B_MM10,folA_1_56_B_MM11,folA_1_56_B_MM14,folA_1_56_B_MM2,folA_1_56_B_MM3,folA_1_56_B_MM6,folA_1_56_B_MM9,folA_1_56_C,folA_3_242_B_MM3,folA_3_242_C,negC_rand_42,thyA_1_60_B_MM12,thyA_1_60_B_MM13,thyA_1_60_B_MM2,thyA_1_60_C,thyA_3_233_B_MM4,thyA_3_233_B_MM5,thyA_3_233_B_MM6,thyA_3_233_B_MM7,thyA_3_233_C
folA_1_56_B_MM10,12099.0,2823.0,1860.0,194.0,178.0,198.0,254.0,102.0,246.0,295.0,621.0,511.0,2535.0,1524.0,1051.0,7698.0,4559.0,2706.0,950.0,2643.0
folA_1_56_B_MM11,3624.0,10766.0,2172.0,192.0,92.0,174.0,205.0,94.0,815.0,495.0,602.0,501.0,2251.0,1753.0,764.0,7471.0,4741.0,1734.0,890.0,3235.0
folA_1_56_B_MM14,2541.0,3026.0,8207.0,167.0,155.0,135.0,228.0,66.0,1205.0,488.0,447.0,544.0,2051.0,1376.0,788.0,6255.0,4008.0,2089.0,741.0,2644.0
folA_1_56_B_MM2,153.0,128.0,88.0,795.0,112.0,76.0,133.0,44.0,24.0,80.0,23.0,63.0,129.0,383.0,242.0,1204.0,779.0,335.0,101.0,999.0
folA_1_56_B_MM3,81.0,66.0,48.0,41.0,496.0,62.0,60.0,15.0,22.0,46.0,26.0,42.0,100.0,312.0,271.0,1256.0,543.0,166.0,60.0,624.0
folA_1_56_B_MM6,168.0,186.0,116.0,119.0,123.0,876.0,187.0,85.0,34.0,127.0,44.0,36.0,237.0,1197.0,291.0,2561.0,1311.0,360.0,104.0,998.0
folA_1_56_B_MM9,385.0,126.0,99.0,147.0,57.0,157.0,1515.0,39.0,68.0,143.0,49.0,60.0,197.0,979.0,547.0,2992.0,1300.0,442.0,200.0,2402.0
folA_1_56_C,77.0,55.0,44.0,43.0,35.0,45.0,36.0,394.0,26.0,42.0,9.0,20.0,60.0,209.0,22.0,577.0,341.0,167.0,24.0,274.0
folA_3_242_B_MM3,547.0,1771.0,1596.0,259.0,80.0,164.0,178.0,77.0,4829.0,458.0,664.0,244.0,2044.0,1275.0,626.0,6340.0,3625.0,1701.0,429.0,2460.0
folA_3_242_C,247.0,384.0,487.0,177.0,52.0,83.0,100.0,99.0,554.0,2312.0,88.0,238.0,536.0,735.0,459.0,4611.0,3848.0,1258.0,648.0,2430.0
negC_rand_42,650.0,550.0,444.0,58.0,25.0,63.0,47.0,24.0,284.0,173.0,2905.0,128.0,413.0,269.0,229.0,1153.0,889.0,634.0,208.0,944.0
thyA_1_60_B_MM12,919.0,841.0,346.0,48.0,27.0,86.0,68.0,54.0,194.0,183.0,93.0,1462.0,468.0,238.0,78.0,1035.0,692.0,494.0,89.0,698.0
thyA_1_60_B_MM13,2715.0,2205.0,1898.0,131.0,89.0,174.0,191.0,69.0,841.0,465.0,625.0,527.0,9082.0,1183.0,712.0,6111.0,5219.0,2055.0,748.0,2127.0
thyA_1_60_B_MM2,1490.0,1463.0,857.0,793.0,562.0,777.0,944.0,495.0,648.0,1356.0,270.0,149.0,1233.0,4605.0,600.0,2747.0,1923.0,1495.0,740.0,1453.0
thyA_1_60_C,802.0,764.0,584.0,412.0,496.0,529.0,574.0,181.0,153.0,753.0,191.0,185.0,559.0,447.0,2025.0,1478.0,1235.0,646.0,200.0,845.0
thyA_3_233_B_MM4,4722.0,4029.0,3828.0,1238.0,987.0,1553.0,2417.0,930.0,1359.0,3627.0,765.0,677.0,3777.0,2558.0,1333.0,22305.0,7601.0,4205.0,1348.0,4570.0
thyA_3_233_B_MM5,4386.0,3460.0,2409.0,790.0,385.0,738.0,1110.0,360.0,1183.0,3018.0,682.0,526.0,3039.0,1574.0,628.0,6156.0,17583.0,3286.0,1064.0,3429.0
thyA_3_233_B_MM6,2017.0,1640.0,1121.0,299.0,183.0,282.0,344.0,223.0,473.0,1109.0,419.0,426.0,1662.0,969.0,612.0,4501.0,3585.0,9409.0,1002.0,2385.0
thyA_3_233_B_MM7,920.0,611.0,517.0,94.0,84.0,102.0,164.0,63.0,317.0,335.0,139.0,199.0,741.0,371.0,219.0,2297.0,1381.0,701.0,3428.0,1083.0
thyA_3_233_C,4053.0,2722.0,2252.0,1458.0,857.0,1298.0,1911.0,636.0,1502.0,2912.0,713.0,556.0,2838.0,1675.0,1010.0,10956.0,6061.0,3743.0,1410.0,19351.0
