,folA_1_56_B_MM10,folA_1_56_B_MM11,folA_1_56_B_MM14,folA_1_56_B_MM2,folA_1_56_B_MM3,folA_1_56_B_MM6,folA_1_56_B_MM9,folA_1_56_C,folA_3_242_B_MM3,folA_3_242_C,negC_rand_42,thyA_1_60_B_MM12,thyA_1_60_B_MM13,thyA_1_60_B_MM2,thyA_1_60_C,thyA_3_233_B_MM4,thyA_3_233_B_MM5,thyA_3_233_B_MM6,thyA_3_233_B_MM7,thyA_3_233_C
folA_1_56_B_MM10,314.0,27.0,30.0,18.0,11.0,8.0,25.0,13.0,3.0,20.0,9.0,16.0,25.0,16.0,11.0,95.0,70.0,43.0,8.0,42.0
folA_1_56_B_MM11,57.0,318.0,36.0,21.0,14.0,19.0,7.0,9.0,8.0,16.0,5.0,16.0,26.0,25.0,6.0,117.0,61.0,32.0,9.0,47.0
folA_1_56_B_MM14,32.0,35.0,195.0,12.0,10.0,11.0,8.0,5.0,8.0,20.0,6.0,19.0,12.0,14.0,4.0,67.0,56.0,28.0,15.0,42.0
folA_1_56_B_MM2,11.0,17.0,5.0,105.0,6.0,11.0,9.0,9.0,5.0,8.0,0.0,6.0,6.0,9.0,4.0,38.0,40.0,14.0,5.0,20.0
folA_1_56_B_MM3,14.0,9.0,2.0,6.0,92.0,4.0,5.0,4.0,3.0,4.0,2.0,4.0,6.0,7.0,7.0,24.0,11.0,2.0,3.0,12.0
folA_1_56_B_MM6,24.0,11.0,5.0,21.0,13.0,128.0,17.0,9.0,6.0,16.0,2.0,14.0,9.0,9.0,3.0,47.0,67.0,10.0,7.0,56.0
folA_1_56_B_MM9,18.0,8.0,4.0,17.0,11.0,8.0,177.0,5.0,4.0,16.0,4.0,2.0,10.0,19.0,7.0,63.0,30.0,13.0,4.0,24.0
folA_1_56_C,12.0,19.0,6.0,9.0,4.0,6.0,0.0,77.0,4.0,5.0,0.0,3.0,8.0,6.0,1.0,22.0,13.0,7.0,5.0,15.0
folA_3_242_B_MM3,18.0,22.0,21.0,9.0,8.0,10.0,6.0,5.0,151.0,14.0,3.0,16.0,22.0,30.0,11.0,93.0,65.0,18.0,3.0,58.0
folA_3_242_C,31.0,7.0,11.0,20.0,9.0,6.0,11.0,6.0,10.0,147.0,5.0,4.0,11.0,9.0,5.0,74.0,57.0,27.0,18.0,40.0
negC_rand_42,7.0,2.0,4.0,4.0,3.0,3.0,3.0,8.0,2.0,4.0,71.0,3.0,4.0,4.0,3.0,16.0,9.0,9.0,4.0,12.0
thyA_1_60_B_MM12,10.0,14.0,4.0,3.0,3.0,6.0,3.0,3.0,5.0,1.0,4.0,86.0,18.0,6.0,7.0,18.0,12.0,7.0,7.0,58.0
thyA_1_60_B_MM13,36.0,51.0,24.0,14.0,8.0,11.0,9.0,10.0,17.0,16.0,3.0,18.0,228.0,12.0,5.0,63.0,39.0,45.0,6.0,30.0
thyA_1_60_B_MM2,13.0,8.0,3.0,15.0,9.0,6.0,12.0,27.0,5.0,12.0,1.0,19.0,8.0,101.0,12.0,39.0,32.0,13.0,2.0,42.0
thyA_1_60_C,12.0,21.0,8.0,5.0,4.0,7.0,19.0,8.0,3.0,6.0,0.0,4.0,3.0,7.0,68.0,41.0,21.0,6.0,1.0,11.0
thyA_3_233_B_MM4,58.0,63.0,42.0,62.0,26.0,35.0,39.0,41.0,33.0,45.0,4.0,32.0,47.0,17.0,75.0,870.0,141.0,76.0,27.0,97.0
thyA_3_233_B_MM5,66.0,45.0,31.0,51.0,16.0,25.0,31.0,21.0,11.0,41.0,6.0,13.0,39.0,17.0,3.0,147.0,464.0,63.0,21.0,75.0
thyA_3_233_B_MM6,24.0,51.0,16.0,35.0,11.0,19.0,13.0,13.0,6.0,24.0,3.0,5.0,16.0,11.0,9.0,92.0,66.0,300.0,21.0,34.0
thyA_3_233_B_MM7,14.0,11.0,5.0,4.0,2.0,8.0,5.0,1.0,3.0,11.0,2.0,1.0,10.0,8.0,2.0,32.0,24.0,17.0,104.0,30.0
thyA_3_233_C,46.0,38.0,77.0,111.0,19.0,14.0,38.0,25.0,21.0,50.0,17.0,6.0,37.0,16.0,20.0,173.0,166.0,60.0,26.0,553.0
